#{"t_start": 1769366409.6522465, "env_id": "CustomAnt-source-v5"}
r,l,t
-22.671465,17,30.176174
-33.120289,39,30.230685
-169.536745,149,30.439337
-44.830584,31,30.482784
-7.345699,82,30.597033
-80.973362,99,30.735362
-31.471505,28,30.774542
-19.656206,22,30.805729
-68.267249,48,30.873137
-12.516008,11,30.888682
-121.727323,58,30.969199
-62.485887,73,31.071113
-12.671203,11,31.086554
-233.615896,253,31.439032
-141.546509,83,31.554612
-20.986354,16,31.577185
-0.292674,13,31.595483
-34.546489,47,31.66139
-61.744007,48,31.728679
-9.784846,19,31.755275
-27.648863,95,31.887567
-17.063889,27,31.92534
-22.820683,78,32.033907
-341.625155,340,33.335254
-58.389352,75,33.439796
-18.557592,24,33.47354
-101.508419,84,33.591686
-22.198505,23,33.623906
-6.492553,33,33.67037
-104.933932,77,33.780916
-12.121179,52,33.853401
-143.839274,92,33.981488
-10.875034,25,34.016483
-707.822503,735,35.047113
-47.06988,40,35.103129
-48.424449,25,35.138045
-973.524987,1000,37.375194
-124.495158,104,37.52008
-3.936515,25,37.555913
-158.369621,143,37.755023
-104.915867,105,37.901253
-24.664679,44,37.962762
-57.888106,49,38.031132
-6.306417,57,38.110819
-119.250116,109,38.262266
-164.78553,109,38.413826
-11.333722,14,38.433597
-35.597971,42,38.49311
-50.153324,40,38.549531
-82.555749,77,38.656513
-69.341666,100,38.795367
-59.21026,105,38.941699
-40.247104,50,39.011162
-16.948308,27,39.048803
-10.571269,13,39.067147
-24.552788,13,39.08551
-967.62151,1000,41.330361
-20.324605,32,41.375183
-125.981445,82,41.490212
-4.298529,64,41.580707
-108.237845,107,41.729808
-1.869479,40,41.785974
-48.903364,40,41.84204
-90.228539,72,41.942722
-28.466997,24,41.976387
-40.096947,80,42.087853
-25.876475,15,42.108895
-942.822158,1000,44.343835
-6.063519,22,44.375066
-42.861249,57,44.454412
-49.8809,36,44.504698
-14.145548,11,44.520267
-81.216271,67,44.615362
-27.093798,20,44.643252
-44.89237,45,44.706117
-73.455091,57,44.785697
-5.830299,14,44.805383
-32.895643,58,44.886837
-92.999066,132,45.070136
-121.616441,103,45.212905
-13.838169,32,45.25747
-27.772137,32,45.301833
-0.183751,56,45.379699
-7.863634,26,45.415846
-816.380834,1000,46.819136
-11.686482,15,46.840563
-17.568704,26,46.876991
-290.124239,344,48.164492
-3.456233,11,48.18
-162.586719,93,48.30921
-7.175651,44,48.370634
-96.497027,102,48.512733
-44.198055,51,48.583811
-48.653843,62,48.670278
-86.04372,82,48.784721
-36.961185,67,48.879551
-47.419151,57,48.959109
-36.895342,58,49.039876
-44.851381,56,49.117826
-148.512259,173,49.358161
-14.905513,13,49.376586
-107.017415,103,49.520412
-88.083381,67,49.613985
-11.801347,26,49.650292
-894.662103,1000,51.868293
-79.264734,95,52.000871
-46.408065,29,52.041462
-23.667154,30,52.083582
-1015.971551,1000,53.485809
-92.214821,108,53.637028
-72.531937,117,53.799734
-30.158068,39,53.854705
-31.312261,20,53.883177
-11.659738,24,53.916572
-17.922919,58,53.997232
-111.234774,99,54.134898
-20.666357,18,54.160221
-13.472285,11,54.175736
-39.16459,29,54.216289
-111.126857,105,54.362366
-132.531579,168,55.435937
-40.55877,31,55.480088
-37.81721,24,55.513978
-46.948534,47,55.579857
-32.642163,54,55.655237
-32.190953,63,55.743319
-130.467898,102,55.885683
-7.095375,9,55.898709
-52.671664,39,55.953118
-18.022652,16,55.975562
-71.499201,110,56.128294
-23.478867,21,56.157657
-37.39869,32,56.202242
-183.307774,114,56.362845
-28.526767,37,56.414427
-75.836347,60,56.498021
-99.037552,54,56.573264
-60.723525,56,56.651205
-35.391463,53,56.724954
-10.679442,13,56.743319
-58.425431,66,56.835066
-14.187298,12,56.851853
-17.252491,24,56.885281
-941.513308,1000,59.112521
-73.691068,121,59.280564
-93.145046,60,59.364203
-23.568258,35,59.413149
-40.882168,40,59.468928
13.032665,19,59.495642
-862.262461,1000,60.899633
-31.446516,50,60.969549
-36.767599,98,61.105914
-161.357076,119,61.271088
-17.110271,37,61.322973
-48.547685,45,61.385617
-19.219086,21,61.415018
-28.310325,27,61.452635
-8.914783,13,61.470934
-11.340119,30,61.512609
-845.007685,1000,63.724873
-42.851837,54,63.80053
-25.033692,67,63.893753
-51.423509,33,63.939834
-10.559516,15,63.960786
-37.673975,38,64.013743
-20.585908,24,64.047494
-47.955932,45,64.110426
-20.699458,20,64.138339
30.94386,69,64.234317
-50.60863,46,64.298395
-28.746957,32,64.343212
-33.976458,49,64.411779
-15.116748,15,64.432897
-11.004416,46,64.496835
-33.891429,41,64.554075
-12.459587,16,64.57759
-29.766445,18,64.603184
-18.170053,60,64.68652
-135.129735,127,64.863311
-56.050891,35,64.912062
-24.307744,18,64.937214
-88.376106,95,65.069572
-1.14796,36,65.119802
-864.344251,1000,67.360845
-20.331952,13,67.379413
-77.327679,104,67.526571
-46.493631,41,67.584271
-23.90969,20,67.612278
-30.67129,32,67.656884
-54.945292,36,67.707181
-495.170526,623,68.581538
-99.560532,77,68.6886
-30.012942,16,68.711055
4.248803,34,68.758482
-865.605437,1000,70.980341
-51.645449,64,71.069555
-21.607943,64,71.159111
-99.989051,95,71.290919
-175.660725,153,71.503303
-11.553038,18,71.528566
-21.887748,25,71.563426
-12.570411,28,71.602929
-177.28521,172,71.842828
-44.990096,87,71.963928
-45.555804,39,72.018233
-159.712327,209,72.309119
-442.375963,491,72.997693
-62.379351,71,73.9031
-111.521053,86,74.022726
-50.73111,61,74.107601
-7.089067,15,74.128754
-17.505296,102,74.270124
-22.639543,38,74.32303
-111.843022,120,74.489905
-48.943872,66,74.58208
-17.929537,29,74.623237
-78.095511,83,74.738687
-86.16762,108,74.888967
-25.281243,29,74.929408
-28.742045,15,74.950318
-14.645102,30,74.992199
-112.392623,211,75.285009
-37.505384,49,75.352959
-76.757516,106,75.500543
-12.792128,36,75.551069
-116.859574,186,75.810205
-8.307785,25,75.845306
-10.722572,19,75.871842
-32.14341,20,75.899844
-10.078411,20,75.92791
-34.757387,81,76.040202
-22.265336,28,76.079429
-12.403763,43,76.139311
-37.881296,28,76.178538
2.963453,19,76.205118
-160.784564,88,76.327187
-0.72629,26,76.363571
-23.689977,20,76.391551
-192.670163,277,77.584598
-60.073283,86,77.704481
-157.406987,115,77.86567
-120.781282,68,77.9604
-765.370002,1000,79.360905
4.295825,31,79.404227
-23.125425,17,79.428132
-90.2765,105,79.573765
-17.094646,25,79.610315
-11.120821,12,79.627193
-39.499978,48,79.694928
-28.104508,63,79.783336
-1.842135,14,79.803036
-53.370689,33,79.848975
-24.561039,17,79.872786
-79.391464,92,80.001021
-26.513177,49,80.069218
-33.709319,61,80.15433
-182.50276,166,81.220746
-55.525696,94,81.352132
3.718133,26,81.388729
-775.603807,1000,82.785959
-90.186575,87,82.906998
-48.495045,65,82.997313
-46.717936,38,83.050207
-10.500208,18,83.075467
0.816265,53,83.149123
-40.509683,71,83.247912
-35.279268,34,83.295284
-41.646581,70,83.392543
-32.726834,43,83.452528
-11.080564,26,83.488699
-3.458474,13,83.506948
-141.833362,109,83.659089
-33.528547,43,83.71893
-37.056633,49,83.787333
-31.324067,27,83.825389
-51.849196,72,83.925326
-27.173004,35,83.97418
-6.36695,23,84.006351
-63.11443,80,84.928373
-7.562922,11,84.943952
-20.093595,19,84.970575
7.981545,53,85.044495
-797.061029,1000,86.44526
-17.228278,24,86.478979
-16.787227,19,86.505415
-141.075665,125,86.679791
-852.611571,1000,88.905659
-24.932002,34,88.953306
-36.988838,40,89.009235
-40.602897,41,89.066254
-36.043242,89,89.18989
-43.646883,40,89.245746
-14.822061,28,89.284829
-74.564376,64,89.374103
-27.250119,55,89.4504
-64.412475,54,89.525422
-44.766162,44,89.587094
-24.071673,31,89.630538
-71.290879,61,89.715518
-2.698232,58,89.796606
-47.453878,45,89.86125
-162.915876,210,90.156106
-37.103251,78,90.264928
-20.097009,24,90.298795
-34.582359,45,90.361551
5.470802,39,90.416013
-34.818386,42,90.474765
-67.283162,61,90.56004
-110.357964,115,90.719788
-104.139917,64,90.810036
-65.85232,46,90.87409
13.808846,23,90.906242
-8.935538,32,90.950872
-52.361817,52,91.023209
-97.059545,130,91.204091
-18.112947,30,91.246466
-57.699145,48,91.313621
-72.424314,131,92.319386
-5.603078,11,92.335003
-125.058119,100,92.474168
-27.337868,126,92.650066
-47.926542,125,92.824088
-50.861577,45,92.887352
-42.188935,21,92.916723
-107.55231,95,93.048614
-73.925737,70,93.146015
-16.187217,29,93.186424
-72.826592,57,93.265767
-40.388541,43,93.325578
-24.297902,34,93.372937
-19.068917,14,93.392817
-50.027051,27,93.430398
-69.61847,103,93.574433
-29.048772,32,93.619314
-4.131521,19,93.646455
-22.084369,19,93.672988
-2.126272,78,93.782507
-7.341639,33,93.828656
-24.75712,48,93.8956
-28.407965,28,93.934584
-124.174751,90,94.059551
-46.009276,31,94.103024
-24.721379,28,94.142019
-54.070126,103,94.285158
-87.920606,62,94.371478
-55.01663,61,94.456239
-857.959988,1000,96.676192
-32.677017,25,96.711172
-17.331807,24,96.744652
-28.568378,34,96.792088
-2.484799,13,96.81067
-2.637125,36,96.860945
-22.874513,53,96.934599
-739.49874,1000,98.334799
-3.140766,16,98.357319
-52.531681,99,98.495326
-23.545498,41,98.552343
-52.486166,61,98.637807
-10.178075,135,99.694827
-21.840626,47,99.761075
-24.065418,16,99.783923
-31.4918,18,99.809183
-79.72568,43,99.86905
-25.877716,83,99.984704
-32.484088,24,100.018372
-32.533775,47,100.083981
-7.895655,10,100.098102
-10.966447,40,100.153879
-56.074019,50,100.223377
-40.72124,56,100.301466
-41.016056,42,100.360061
-18.892712,16,100.382601
-49.886929,105,100.528174
-47.50795,60,100.611715
-39.403454,18,100.636945
-6.114637,22,100.667738
-610.244568,1000,102.065772
-75.43289,136,102.255087
-38.45756,25,102.290001
-400.185441,474,103.760093
-13.507013,11,103.775604
-18.807027,19,103.802253
1.421751,69,103.898345
-89.406908,63,103.98594
-42.229503,52,104.05805
8.712416,35,104.107051
-108.765628,110,104.260111
-60.283852,41,104.317017
-40.596673,58,104.397555
-56.241013,53,104.471055
-125.411689,149,104.678544
-36.426795,28,104.71757
-46.852958,76,104.822897
-69.161227,58,104.903941
-26.819076,102,105.045325
-33.929521,44,105.10664
-52.112191,39,105.160665
-103.063401,59,105.242774
-5.772236,34,105.290301
-17.956473,14,105.30991
-17.977774,42,105.368478
-814.09616,1000,107.578359
-21.939565,29,107.619215
-7.768669,17,107.643081
-9.095005,31,107.686273
-1.848141,19,107.713075
-274.359742,258,108.07188
-81.759658,102,108.213872
-11.409086,27,108.251504
-68.188911,35,108.300292
-89.422558,99,108.43795
-11.928819,19,108.464639
-47.067652,60,108.548181
-23.356447,17,108.571978
-22.883418,24,108.605807
-338.007502,450,109.234954
-84.587673,116,109.396389
-30.844152,46,109.460465
-22.573134,28,109.499688
-37.75639,17,109.523492
-6.359621,27,109.561215
-114.598534,116,109.72291
1.681265,23,109.754972
-2.764606,10,109.769094
-47.193909,58,110.656287
-12.761382,22,110.687031
-10.418305,20,110.715006
-48.277155,69,110.811159
-97.104776,69,110.907024
-70.41595,91,111.033556
-5.958803,17,111.057285
-93.060013,136,111.246133
-57.748464,104,111.39062
-51.606447,50,111.460086
-37.01893,87,111.580909
-18.90647,28,111.620643
-99.642655,61,111.705152
-6.084607,14,111.724844
-10.227548,13,111.74321
-78.023551,74,111.846087
-21.080365,77,111.953005
-18.328757,14,111.972744
-59.929741,64,112.061404
-24.147277,24,112.095478
-19.317112,23,112.127614
-12.240735,14,112.147243
-204.494046,190,112.410412
-230.173108,310,112.840692
-27.608203,14,112.86027
-50.011333,20,112.888323
-62.750519,87,113.008714
-43.290046,43,113.068539
-803.180183,1000,115.275004
-5.808867,25,115.310066
-42.163432,29,115.350723
2.324832,11,115.366137
-77.518817,126,115.541108
-46.608938,65,115.631991
-80.4341,77,115.740337
-11.059687,14,115.759943
-40.649727,54,115.835412
-28.239828,60,115.919054
-19.207299,47,115.984551
-79.359016,94,116.115011
-4.767026,57,116.194111
-13.445711,20,116.222113
-139.882277,122,116.391556
-43.866189,79,116.500989
-37.112607,22,116.531747
2.431119,32,116.57626
-8.150445,25,116.611748
-5.376269,11,116.627277
-55.894758,50,116.696772
9.183199,89,116.820503
-33.073441,32,116.865091
-51.1605,127,117.041339
17.583727,51,117.112381
-851.005111,1000,119.318319
-17.111602,27,119.356321
-23.203394,22,119.387103
-69.178572,109,119.538465
-10.143555,53,119.613223
10.122906,46,119.677116
-63.16222,62,119.763406
-19.550906,136,119.952472
-46.293886,36,120.002653
-58.109509,78,120.111253
-47.888172,39,120.165696
-41.54847,74,120.268272
-38.510787,35,120.316828
-174.548905,186,120.574615
-42.011326,28,120.614135
-39.838895,91,120.740092
-8.430708,21,120.769631
5.203011,21,120.798922
-641.667723,872,122.837488
-31.268141,18,122.862754
-78.029385,63,122.950388
-42.546722,69,123.046279
-143.610821,162,123.270802
-63.466911,148,123.476158
-8.787069,17,123.500017
-42.580766,102,123.641707
-9.499649,27,123.679353
-11.49477,15,123.700548
-74.089308,69,123.796587
15.135785,27,123.834357
-44.715395,70,123.931558
-17.581623,13,123.949825
-27.461478,38,124.002539
-89.906381,55,124.079172
-61.73416,66,124.171036
-27.096272,34,124.218344
-29.595233,53,124.292016
-36.167449,89,124.417143
-16.137117,48,124.483828
5.786528,30,125.366011
-94.671005,113,125.523159
-22.06853,18,125.548293
3.949306,58,125.629392
-33.376507,23,125.661481
-56.040352,99,125.799364
-20.903387,21,125.828897
-13.265743,17,125.852548
-13.16807,18,125.877682
-29.764259,55,125.953981
-131.101216,157,126.171203
-49.261813,55,126.247406
-54.255494,95,126.379253
-52.505579,58,126.460122
-6.405353,18,126.485478
0.545311,15,126.506304
-27.87386,42,126.564602
-31.981147,42,126.62522
-2.756804,13,126.643642
-37.353103,55,126.720603
-172.167,387,127.262979
-9.276368,17,127.286893
-20.54482,40,127.342796
-40.95275,27,127.380541
-102.643407,97,127.516309
-1.49666,15,127.537246
-62.152198,47,127.604334
-37.700444,30,127.646651
2.92499,32,127.691312
-10.437554,23,127.723344
-32.124342,24,127.757301
-28.044261,42,127.81578
-43.650841,49,127.884603
-757.286739,1000,130.101309
-48.065394,55,130.178102
-85.769327,76,130.28395
-10.453024,100,130.423022
-129.399828,203,130.706156
-674.546963,1000,132.91541
-50.681933,45,132.978192
-23.210841,40,133.033985
-16.613073,24,133.067567
5.906048,24,133.101198
-58.93072,77,133.20851
-1.248977,21,133.23802
-11.282179,13,133.2563
-708.606061,1000,134.657895
-54.112933,26,134.694167
-64.928117,139,134.887696
9.246527,36,134.937685
-45.104867,57,135.017067
-95.719543,83,135.132573
-15.016541,13,135.150828
-7.899872,13,135.168935
-70.547386,48,135.235628
-13.551658,25,135.272034
-30.018305,36,135.322238
-13.608527,14,135.341966
-5.795623,15,135.362939
-82.329373,104,135.508505
-29.914763,71,136.450671
-6.876441,37,136.502102
-26.887698,28,136.541193
-37.564997,33,136.587206
-9.929066,13,136.605965
-36.435363,66,136.698139
-6.552828,22,136.728995
1.438926,36,136.77904
-63.285002,54,136.854324
-35.947125,41,136.911971
1.362104,28,136.950968
-26.298042,28,136.990282
-13.49552,15,137.011336
-20.910114,47,137.076891
-14.676662,17,137.100851
-64.489951,84,137.217684
-27.53163,58,137.298915
-34.258208,59,137.380913
3.136016,38,137.433694
-82.679512,57,137.513197
-12.021018,25,137.548157
-64.62663,179,137.797795
-21.752228,42,137.856363
-32.328279,61,137.941247
2.827179,52,138.013364
-9.280967,36,138.06348
0.507478,14,138.083162
-37.477701,60,138.166457
-18.320365,22,138.197367
-29.590871,18,138.222588
-28.58976,21,138.251946
-132.622059,174,138.493207
-9.144403,14,138.512924
-23.580055,22,138.543557
-10.561977,16,138.56583
-679.694778,1000,140.776014
3.521183,85,140.894599
-10.074897,30,140.936464
-49.809381,42,140.995206
-18.264053,13,141.013559
-15.287366,50,141.083263
-60.18953,66,141.175001
-45.410501,53,141.248682
-60.980211,116,141.410071
-15.946237,18,141.435343
-21.74961,53,141.508921
0.85889,18,141.534133
-5.691898,20,141.56219
-26.913106,32,141.607476
-96.031989,70,141.707804
-31.047362,20,141.735951
-36.931945,61,141.820502
-53.689531,138,142.012369
-18.250254,33,142.058323
-55.598472,63,142.146044
-35.294152,45,142.208612
-22.142285,29,142.24929
-6.831613,18,142.274676
-18.859783,31,142.317861
-53.601649,60,142.401223
-77.760899,157,142.619252
-38.837457,78,142.727657
-18.603707,32,142.772609
2.498587,13,142.790913
-43.98809,85,142.908897
-43.761764,87,143.837218
-4.509152,29,143.877595
-36.450323,32,143.922549
-25.402045,20,143.950811
-8.811123,42,144.009315
-28.449824,56,144.087455
-32.413615,29,144.127882
-12.271144,22,144.158681
-18.764136,15,144.179742
-42.304863,101,144.320162
-14.861925,33,144.366197
-94.627531,66,144.45791
-9.045865,22,144.488499
-15.359354,28,144.527507
-17.543392,22,144.558057
-42.025812,59,144.641191
-5.990437,27,144.67893
-7.514213,11,144.694432
-26.217165,59,144.776682
-258.469934,354,145.268967
1.232659,20,145.296899
-42.5596,41,145.353837
-22.698689,20,145.381765
-51.108703,52,145.454056
12.684037,45,145.516529
-41.773991,87,145.637509
-22.523001,46,145.701442
-112.929232,102,145.843116
-5.560958,15,145.864185
-11.029579,15,145.885216
-10.966815,53,145.958732
-772.765418,1000,148.165151
-21.482232,52,148.237925
-6.16074,16,148.260719
-98.862714,65,148.350988
-28.635261,66,148.442719
-72.97726,84,148.559431
-3.006271,57,148.638911
1.346901,35,148.687798
-62.450479,98,148.823994
-24.405122,46,148.88827
-85.81342,131,149.070204
-8.509094,33,149.116318
-4.38814,21,149.145725
-11.271072,17,149.169436
-78.935645,64,149.258457
-92.549278,97,149.393807
3.733113,21,149.423211
-92.652599,58,149.503915
-12.726746,8,149.515236
-17.87981,28,149.554246
-9.499979,11,149.569741
-5.526596,30,149.612229
-93.769288,67,149.705815
-32.194434,23,149.739199
-11.078435,17,149.762957
-101.384775,115,149.923406
-11.432655,162,150.148409
-21.662092,19,150.174992
1.84248,12,150.191823
-8.451011,54,151.104056
-58.06376,83,151.219675
-13.179953,26,151.256051
-81.208244,96,151.39004
-28.216519,27,151.428568
-9.122636,45,151.491398
-11.942648,86,151.61106
-16.370783,16,151.633502
-2.00175,23,151.665696
-12.997162,49,151.734179
-9.924704,31,151.777462
-36.313645,55,151.854264
-89.845754,117,152.017693
-6.623525,28,152.056762
-15.432076,12,152.07351
-628.227122,1000,153.473271
6.377618,42,153.531802
-18.243042,21,153.561658
-79.470444,49,153.630222
-7.376833,17,153.65447
-39.763601,36,153.704609
-15.504342,35,153.754145
-165.935974,146,154.786085
-52.002225,64,154.875868
-638.448508,1000,156.281924
-3.689043,32,156.326928
-16.513449,26,156.363389
-24.25373,28,156.402853
-46.338413,42,156.46183
-6.552211,25,156.496868
-94.097049,69,156.592795
-15.082202,50,156.662811
-12.439736,19,156.689481
-96.100423,163,156.915767
-6.623669,11,156.931279
-22.959747,23,156.963598
-14.972416,14,156.983217
-20.25944,22,157.013963
-40.045341,26,157.050244
-36.955936,39,157.104768
-55.705279,51,157.175964
1.494564,51,157.247267
-44.93333,51,157.318072
-2.28123,14,157.337586
-24.608518,33,157.383717
-23.413044,81,157.496554
-21.516842,42,157.555086
-13.932012,18,157.580456
-40.997796,51,158.459846
-60.976759,57,158.540407
-32.631876,71,158.639325
-79.142114,83,158.75495
-13.301419,28,158.794057
-11.93566,23,158.826236
-4.428413,35,158.87497
-27.711607,54,158.950278
-10.634574,12,158.967239
-26.922279,43,159.026989
18.020935,33,159.072891
-7.616824,14,159.0927
-31.315482,47,159.157984
-131.499262,101,159.298572
-67.38786,72,159.39863
-22.54307,59,159.48262
24.129684,27,159.521759
-62.904678,83,159.639823
-21.713164,42,159.699497
7.164493,28,159.739328
-16.521967,78,159.847545
-723.877999,1000,161.247983
-547.123986,892,163.305702
-4.394575,71,163.404459
-1.882297,21,163.433859
-10.05955,64,163.523286
-4.040072,15,163.544303
-41.641955,165,163.773859
-56.71408,49,163.842129
-14.627806,23,163.874272
-67.440249,66,163.966845
6.182273,54,164.041867
-37.743585,78,164.150132
-7.557728,49,164.218553
4.360288,39,164.27295
-12.544184,42,164.331878
-7.038465,17,164.355717
-25.536973,33,164.401705
0.367591,15,164.422661
-2.903412,11,164.438248
-18.645587,110,164.591386
-4.951582,14,164.611145
-5.945953,58,164.693036
-52.955725,48,164.75992
-18.501994,12,164.776867
-5.778897,13,164.795242
-34.193796,78,164.903695
-69.905039,158,165.929693
-361.429839,558,166.712379
-13.013913,31,166.756008
-23.664173,23,166.788284
-72.162125,65,166.878557
4.783397,47,166.943985
2.144284,89,167.067889
-3.181087,49,167.136226
-34.584643,28,167.175261
-93.584258,95,167.307559
-17.653872,24,167.341084
-27.524418,40,167.396567
-2.819861,19,167.423215
-611.348707,1000,169.635031
-7.098452,22,169.66601
-21.701978,17,169.689896
-3.102655,17,169.713764
-40.902446,64,169.803187
-3.992969,27,169.840927
-28.886183,58,169.921368
-72.890567,108,170.072343
-75.306119,64,170.161664
-65.543259,152,170.372647
4.010227,21,170.401895
-43.172287,62,170.488162
-51.32831,61,170.573193
-26.279822,66,170.664753
-79.10869,69,170.761021
-51.46203,73,170.86249
-11.840916,26,170.89865
-8.700953,25,170.933594
22.135453,154,171.14731
-0.59503,16,171.169747
-172.956624,199,171.447936
-69.237345,48,171.514922
-23.570119,23,171.546955
-24.844298,59,171.629657
-597.921241,1000,173.838623
1.761144,32,173.883359
-37.917347,21,173.912783
-29.60284,27,173.950481
-14.390953,30,173.992262
0.651844,33,174.038276
16.990418,42,174.096751
-10.429119,21,174.126101
-8.275342,31,174.169244
-26.067585,26,174.205623
13.203002,28,174.244754
-38.797598,37,174.296088
2.083539,20,174.32412
-13.552231,18,174.34935
-12.896728,23,174.381523
12.097006,18,174.406828
-31.134471,41,174.463787
-4.292461,16,174.486393
-29.11245,36,174.536526
-10.388695,60,174.619864
9.667429,31,174.664236
-30.597877,50,174.734426
-7.417765,14,174.754077
-10.116922,25,174.788913
-43.330949,89,174.912665
29.900237,80,175.024236
-9.015809,79,175.134085
-24.730318,49,175.202176
-29.514374,43,175.262127
-58.451398,82,175.376417
-36.891064,43,175.436155
-39.210744,48,175.503006
12.419756,38,175.555953
-5.971672,32,175.600577
30.794646,84,175.717311
-13.507677,31,175.7609
-3.284931,12,175.777876
-78.077668,122,175.94848
-10.473228,14,175.968102
-2.748371,27,176.812813
-15.614286,35,176.862373
