#{"t_start": 1769416883.2883363, "env_id": "CustomHopper-source-v0"}
r,l,t
87.373156,50,4.452977
51.370527,40,4.500904
10.048891,20,4.524644
40.537866,31,4.561465
19.654707,19,4.583842
38.478852,30,4.619971
11.395439,16,4.639177
11.80873,16,4.658089
82.653152,56,4.724982
15.457285,16,4.744027
13.211285,17,4.764153
23.144431,26,4.795253
23.597531,22,4.821316
26.058015,23,4.84868
24.926558,24,4.877235
10.312548,15,4.895289
97.639369,77,4.987682
41.774124,29,5.022658
8.622307,16,5.041991
15.660659,19,5.064572
156.505118,84,5.16434
7.083603,12,5.178266
3.495264,10,5.190217
4.932184,10,5.201954
7.484921,11,5.214909
13.296968,18,5.236475
16.996937,23,5.264414
14.494997,21,5.289624
26.349875,29,5.32442
8.126385,11,5.337646
13.031446,15,5.355554
79.193187,46,5.409904
10.168268,18,5.431347
21.489783,26,5.462321
7.190895,21,5.487088
4.040793,9,5.497931
2.780805,21,5.52302
8.031419,13,5.538458
13.210621,16,5.557559
11.524784,15,5.575243
5.033705,17,5.595533
136.945769,91,5.703526
14.586971,22,6.54135
155.913464,90,6.647155
183.77553,93,6.755954
16.162544,17,6.775607
81.21285,52,6.836875
162.572488,98,6.952054
131.599323,66,7.028621
68.895994,39,7.074307
16.641909,20,7.097843
68.435918,49,7.15541
21.800874,19,7.177732
27.989017,23,7.204604
148.092738,79,7.297716
63.183097,47,7.352755
129.727751,73,7.437781
51.440366,44,7.48846
223.415052,114,7.622249
90.237104,51,7.682586
27.979722,31,7.719606
109.72132,57,7.786973
92.49529,58,7.85597
50.669093,30,7.89164
70.553638,50,7.952643
19.800453,24,7.981185
70.757088,41,8.029856
8.672434,13,8.045932
107.040116,66,8.125252
35.142074,38,8.170393
105.452681,69,8.251804
66.995265,89,8.357836
109.818618,60,8.429096
29.147724,26,8.45992
16.465527,18,8.481324
51.123569,31,8.518324
10.771006,17,8.538646
6.594349,14,8.555247
60.60135,35,8.596649
8.711221,26,8.627515
96.430993,59,8.697402
136.320629,69,8.778322
78.249992,50,8.83765
27.515652,26,8.86911
23.543702,24,8.897764
36.323315,28,8.931449
46.708127,35,9.813818
161.817377,76,9.904533
15.967701,17,9.925494
21.659664,23,9.952726
6.975507,13,9.968243
53.829406,51,10.028918
21.793138,19,10.051797
64.68608,36,10.094984
90.754403,67,10.175616
86.015011,49,10.234069
115.341955,77,10.325986
88.792539,59,10.395599
165.222466,89,10.502084
119.949356,74,10.589664
40.407901,37,10.633908
127.036897,71,10.718292
35.020327,43,10.769405
186.688559,120,10.912084
124.484265,66,10.990803
66.019617,41,11.039824
41.42292,32,11.077548
95.269409,51,11.13754
105.574499,61,11.210117
213.115826,111,11.341587
65.561737,38,11.386705
236.008068,114,11.521588
73.70833,76,11.611846
103.614567,56,11.679224
79.20296,46,11.73453
63.861508,36,11.777121
68.6257,51,11.838038
38.835556,32,11.876044
124.361549,83,11.976496
59.810841,38,12.021653
62.897313,37,12.066172
189.994083,107,12.19364
168.926192,77,13.103535
39.453713,31,13.140559
66.615854,41,13.189232
43.303896,25,13.218979
226.541246,114,13.35375
44.581409,33,13.392695
68.049339,41,13.441235
88.691293,50,13.500323
65.473576,42,13.550312
74.510576,53,13.613304
77.056561,44,13.665811
138.779811,77,13.756779
68.416047,67,13.836832
230.714065,112,13.971868
234.922911,131,14.128756
107.191681,57,14.196348
252.520837,147,14.370842
93.516181,63,14.44593
112.302908,89,14.552051
243.261411,120,14.694712
84.912956,53,14.757925
246.731156,131,14.912957
82.831335,46,14.968554
125.609808,63,15.043187
64.341924,42,15.093183
138.215869,68,15.174459
86.821269,58,15.243825
76.454227,47,15.300009
49.442767,31,15.337295
7.013355,16,15.356497
58.27011,34,15.396996
51.337007,30,15.432504
57.317847,38,15.477278
175.760515,104,16.428738
147.648408,144,16.599355
129.027572,69,16.682095
240.692264,120,16.823897
99.352864,54,16.888116
228.565551,125,17.038148
73.928258,42,17.087573
150.160636,78,17.179643
251.032555,131,17.334533
206.745227,103,17.456109
146.557099,91,17.563546
193.505796,115,17.699518
69.740845,41,17.748133
106.962445,61,17.819563
224.515388,125,17.969213
234.486449,116,18.107061
78.396628,56,18.1739
32.798722,28,18.207231
283.094542,147,18.380453
221.749205,106,18.505236
53.477077,32,18.543488
125.854491,88,18.647794
256.61345,113,19.591271
165.871093,92,19.697958
96.530021,69,19.778149
219.530424,98,19.891349
218.115648,99,20.008038
93.774757,56,20.075202
62.769264,37,20.119
143.831826,79,20.212641
225.64466,103,20.334835
202.461694,128,20.486349
88.818065,49,20.544424
242.83432,116,20.682115
158.74229,86,20.784012
228.615954,120,20.927109
189.754104,93,21.03789
198.18443,96,21.152114
219.711336,113,21.285571
106.217564,61,21.357488
205.324912,104,21.480256
219.433681,108,21.607087
49.050172,31,21.644635
162.512907,85,21.745687
105.574373,59,21.815522
120.448347,67,21.894599
230.555929,113,22.869055
217.591955,110,22.999394
226.337091,116,23.138123
225.078961,105,23.263325
216.081678,109,23.39296
209.351497,100,23.510549
109.154565,61,23.582661
232.385126,112,23.715677
127.271146,64,23.79156
164.640504,91,23.898518
250.954537,123,24.044911
219.019085,107,24.17316
128.97721,68,24.252856
216.512565,104,24.37482
226.520864,115,24.510471
222.448725,112,24.644301
145.912053,71,24.728779
240.280527,123,24.874413
94.070755,55,24.939843
120.901144,63,25.014386
241.651357,124,25.16295
152.123615,75,26.093379
228.11594,104,26.217586
236.538061,107,26.343976
260.731431,121,26.486151
218.144739,113,26.620195
145.554448,82,26.718272
250.99066,115,26.854841
232.017754,110,26.986115
215.769765,111,27.117474
244.615237,113,27.252118
228.888882,103,27.374176
193.113369,100,27.491913
225.694209,109,27.620616
135.806145,72,27.706154
247.875046,101,27.825071
183.652361,96,27.939184
230.542471,124,28.088049
223.60915,100,28.208456
241.599212,121,28.351789
209.132721,95,28.463351
201.960994,124,29.44764
253.548507,115,29.581221
87.203031,51,29.640681
231.498342,113,29.771365
226.257797,106,29.894121
251.393456,125,30.040608
139.298032,74,30.128096
81.556265,53,30.191549
244.980596,119,30.332381
160.295397,85,30.433217
224.635838,114,30.567385
202.886588,95,30.679597
238.18738,110,30.809733
229.128695,108,30.938112
132.116259,78,31.030749
204.979006,99,31.148325
261.763997,119,31.289363
143.556315,75,31.377656
218.2632,109,31.506745
219.001338,106,31.632047
94.381284,52,31.693663
171.246315,83,32.627556
246.843096,121,32.769736
234.723614,107,32.895734
208.882222,97,33.011521
159.970021,83,33.109103
212.259554,100,33.227625
112.51099,62,33.300819
267.873347,116,33.437466
242.395382,126,33.585973
238.049894,114,33.719742
211.089353,101,33.838636
66.573301,38,33.883296
228.837273,104,34.008196
229.173033,110,34.137587
135.190695,76,34.227452
244.623563,112,34.36105
222.287334,102,34.481035
139.78696,70,34.563877
168.605198,94,34.673889
94.600728,56,34.739599
249.639346,120,34.880511
273.678642,120,35.836599
293.402063,126,35.983436
236.99517,111,36.113797
225.684311,97,36.228525
244.650043,116,36.365514
246.038088,113,36.498646
268.277618,123,36.643822
293.135534,123,36.790901
244.826028,114,36.927748
235.638659,107,37.05672
221.176225,114,37.192399
214.935305,101,37.314457
259.059985,122,37.459225
197.363077,93,37.570199
54.286191,31,37.607038
195.871961,93,37.716711
107.01993,59,37.787074
241.247294,118,37.926774
268.214165,116,38.065728
219.996021,97,38.181203
283.781804,128,39.152825
296.724878,131,39.308277
230.468631,120,39.44946
234.185067,117,39.58716
273.277797,126,39.735451
314.439985,139,39.900132
283.394477,141,40.067965
301.170158,124,40.215041
250.97896,124,40.362169
269.911708,128,40.513313
223.846674,104,40.636698
265.413113,131,40.792344
227.616393,110,40.922467
337.669852,148,41.097805
324.386978,148,41.272485
266.65615,131,41.428183
318.660354,127,42.4069
231.070403,101,42.526429
301.767055,144,42.695402
322.225594,139,42.858946
316.108763,132,43.016452
279.068047,126,43.166282
301.444106,128,43.317131
354.338389,147,43.490691
241.728606,101,43.609747
267.610315,120,43.75192
300.319616,121,43.895535
314.504412,121,44.039705
166.384994,87,44.141934
251.981519,115,44.277654
250.723461,115,44.414584
262.301553,110,44.544542
301.976284,123,44.689667
251.100094,112,45.658427
209.721466,108,45.784984
302.7134,137,45.945556
275.638107,121,46.088493
250.497379,117,46.229687
285.596363,122,46.373224
286.544408,119,46.513006
223.047094,110,46.64307
329.185185,135,46.802699
231.861634,106,46.927699
316.611562,142,47.097921
284.141418,116,47.234303
349.50248,155,47.417218
208.404489,102,47.537251
320.918979,130,47.690764
275.897063,127,47.839745
328.065682,144,48.011546
329.43988,127,48.975359
276.637609,127,49.122669
294.111967,127,49.269625
312.370889,131,49.420754
306.501407,124,49.565033
302.519484,137,49.723539
305.610553,137,49.881642
280.906837,136,50.040102
336.364314,140,50.204189
329.63487,142,50.372041
314.01805,126,50.520057
301.528412,131,50.674345
318.150758,126,50.822746
369.161346,157,51.00781
317.634361,143,51.177448
313.89457,133,52.170135
322.800957,134,52.327368
320.525301,130,52.479357
243.171764,120,52.62092
295.217822,130,52.773266
307.833457,138,52.934672
168.910531,88,53.039956
325.369997,128,53.190855
316.141349,141,53.356457
339.090162,139,53.519776
376.144684,163,53.712256
310.884266,134,53.869278
304.279612,132,54.025592
302.949674,129,54.178655
350.709468,145,54.348791
359.154075,155,55.378409
349.826423,138,55.541417
309.443969,120,55.683275
359.525543,152,55.862194
328.243919,128,56.012899
339.654136,128,56.16419
289.537422,122,56.307734
365.076521,135,56.466113
299.780139,127,56.615244
252.006205,119,56.756613
337.261854,149,56.931773
385.631914,150,57.109826
304.696269,125,57.257573
179.232678,90,57.363204
310.16989,136,57.52422
327.337827,137,57.686411
297.4116,120,58.668774
336.274214,136,58.829281
316.261435,132,58.98529
332.235614,135,59.145818
303.359377,125,59.296528
287.153657,126,59.44508
310.461725,132,59.600085
275.810809,117,59.737902
338.17956,144,59.907826
188.684972,87,60.011023
319.310691,129,60.1637
344.550694,147,60.337637
333.449953,138,60.500196
279.179274,124,60.645133
318.716951,130,60.798405
255.002227,118,60.937083
337.186783,138,61.954323
337.929632,153,62.136348
328.732014,133,62.295332
312.381112,136,62.456431
288.139116,118,62.595075
323.390373,131,62.749431
313.064417,137,62.912017
340.097247,134,63.071321
353.242369,149,63.248352
346.528977,147,63.422091
369.241406,152,63.601306
334.323641,139,63.765443
306.308669,127,63.914735
313.839361,135,64.076013
317.818219,127,64.225762
348.42224,138,65.205317
367.078296,145,65.37818
327.167482,131,65.532025
329.265305,135,65.692182
329.144224,120,65.833123
319.095102,137,65.995443
92.0132,53,66.058783
305.986203,125,66.205858
297.917608,120,66.34806
324.704492,127,66.499566
323.076259,133,66.656537
326.328915,137,66.819521
317.353569,120,66.960591
330.182834,131,67.115647
320.553543,139,67.280916
225.741544,99,67.39845
317.838256,133,68.385059
321.472169,126,68.533153
335.134395,129,68.684352
319.464004,133,68.841825
243.747039,107,68.96888
298.438064,123,69.114578
312.171408,130,69.268547
337.860703,137,69.430951
336.556647,128,69.581843
238.657118,102,69.702451
310.110893,125,69.850288
214.173171,95,69.962252
214.429402,91,70.06958
296.574437,121,70.213017
272.689242,121,70.355423
336.403213,130,70.50882
305.455872,119,70.648009
360.523346,130,71.616479
332.342586,130,71.766628
289.938343,119,71.903769
335.25096,129,72.054564
306.65886,128,72.205711
346.919719,126,72.354061
289.767465,121,72.496906
332.983976,128,72.647847
300.896239,126,72.795569
303.775967,121,72.938645
310.161029,130,73.093367
356.462945,140,73.25958
333.846617,138,73.421801
346.446686,129,73.573422
221.986795,98,73.689039
362.012005,150,73.866465
352.453747,132,74.87475
344.295118,133,75.032467
312.784875,130,75.186522
342.96387,127,75.335962
368.975893,138,75.499072
324.918138,132,75.654839
334.640917,125,75.801057
327.319164,128,75.952906
319.298343,128,76.106188
324.452056,131,76.262627
297.547217,117,76.400903
336.044452,130,76.555226
295.648669,115,76.692336
301.11197,122,76.835957
323.937901,130,76.989448
341.744844,129,77.142457
344.413801,128,78.114217
302.421148,123,78.259657
354.545521,129,78.41091
354.037775,130,78.564339
290.90517,121,78.707402
361.464634,135,78.866828
342.073338,128,79.017819
324.338604,132,79.175164
316.560098,126,79.324007
292.447686,111,79.454202
327.27826,134,79.612061
340.254442,134,79.77051
324.661756,129,79.922686
373.60531,137,80.084999
355.058677,130,80.238191
116.497293,63,80.311735
338.484652,132,80.466009
316.121498,131,81.457622
329.705338,127,81.607483
336.122151,123,81.753129
342.768333,131,81.908084
306.244095,128,82.059359
338.560217,130,82.213677
326.876307,128,82.36515
300.655793,124,82.511772
321.365465,129,82.663616
351.821643,144,82.833588
364.296088,129,82.985359
318.846488,127,83.137996
357.493436,131,83.293872
373.846504,132,83.449863
347.747887,130,83.602678
327.708019,122,83.747424
305.274001,123,84.74271
356.070387,133,84.899605
358.105247,135,85.059537
322.810326,125,85.207772
365.757151,131,85.363397
357.02145,134,85.520917
356.447841,134,85.680052
343.964441,135,85.839211
390.951331,143,86.007361
354.261741,134,86.165912
361.372727,133,86.322639
386.663645,139,86.486097
356.685519,130,86.639267
373.697939,139,86.803644
348.528989,137,86.963707
382.904019,138,87.943434
304.399928,125,88.089813
357.643475,129,88.241281
369.546156,133,88.395345
352.89954,125,88.540116
335.28906,122,88.681498
169.643153,87,88.781801
334.822365,128,88.929986
369.021228,138,89.090583
356.980031,139,89.252711
374.241579,141,89.415282
359.51753,131,89.566119
333.376774,126,89.712041
359.067299,132,89.864518
381.436208,138,90.025882
366.132705,133,90.181919
332.668938,133,91.15484
361.83347,128,91.308021
354.148033,131,91.46313
334.511587,129,91.614452
353.080184,131,91.770005
367.248294,139,91.934767
366.63312,131,92.090407
358.665564,134,92.249596
350.961911,131,92.404438
362.923511,137,92.565513
350.953492,129,92.717535
352.258006,126,92.866748
352.275044,131,93.025215
350.640678,125,93.17342
354.976144,131,93.329033
337.769267,126,94.30713
345.503268,132,94.463057
371.02832,138,94.625309
536.275838,184,94.841751
434.791914,147,95.013779
361.869947,134,95.173243
341.234619,128,95.32693
368.871269,128,95.477363
203.434926,87,95.580455
348.995481,125,95.728275
570.283687,188,95.948861
377.956826,136,96.110116
361.346378,128,96.261483
393.056229,136,96.422986
328.7988,130,96.577008
413.172798,144,97.592595
390.597803,138,97.755953
365.563007,132,97.911998
355.851365,136,98.074177
375.990383,137,98.236175
364.708633,129,98.389363
340.46338,126,98.538128
389.388327,138,98.701311
319.648405,133,98.859308
359.37553,128,99.010674
374.180388,140,99.176432
555.304418,186,99.397691
376.246899,137,99.559741
362.831963,129,99.712768
377.619002,134,99.871544
328.580726,130,100.842715
527.514769,179,101.050294
361.796194,132,101.202532
383.827885,134,101.362608
356.825641,129,101.51449
363.276226,142,101.681736
368.709657,133,101.838475
339.758364,126,101.987562
363.097213,128,102.13859
333.140617,129,102.29099
354.709348,138,102.453679
387.238026,136,102.61416
386.430039,137,102.776395
351.355172,127,102.92653
375.226416,133,103.081489
348.502994,136,104.057175
387.963852,135,104.216759
342.056901,134,104.374212
358.325401,135,104.532994
368.573864,135,104.691916
356.889887,126,104.839928
393.050997,138,105.002701
394.811856,136,105.163488
232.451789,94,105.275503
363.650015,131,105.429909
363.409581,134,105.587398
368.20295,132,105.741925
387.438991,136,105.902929
504.084449,188,106.125113
386.211083,134,106.283715
351.356775,127,106.434052
397.178935,140,107.44097
380.763209,146,107.612388
349.453363,127,107.761594
377.407222,135,107.920369
386.940229,135,108.081729
408.870319,142,108.249771
371.531715,132,108.405066
353.588663,128,108.555611
339.592242,126,108.703528
358.878118,133,108.859764
375.500264,135,109.019217
375.630919,133,109.176714
374.184677,137,109.338528
386.561078,138,109.501446
372.257693,139,109.665526
377.042177,136,110.66682
439.378252,147,110.840248
358.162052,131,110.99381
388.001187,136,111.155695
181.613288,81,111.251963
351.440173,132,111.407653
376.854039,138,111.570024
375.818451,134,111.728999
362.316159,131,111.884041
560.828812,187,112.10575
392.407395,144,112.275728
355.513674,137,112.43716
373.573875,140,112.602112
430.974489,147,112.774719
381.454339,137,112.935935
362.569376,132,113.944797
512.886121,172,114.14878
475.285452,161,114.338044
375.686457,138,114.500006
382.878,136,114.66078
401.510725,147,114.834191
348.800655,125,114.981987
467.620513,160,115.171052
385.641294,135,115.331208
398.384046,140,115.496023
371.257381,130,115.649441
380.905541,134,115.807443
394.91641,141,115.973804
409.585117,153,116.155668
414.703731,141,117.153738
354.877338,131,117.308448
385.294749,142,117.474974
308.948144,125,117.621876
380.360219,139,117.786226
378.054848,137,117.947818
369.143567,134,118.106691
418.248042,150,118.284981
359.496174,132,118.441038
473.052545,165,118.63521
562.155876,190,118.858682
396.834227,139,119.022933
413.283983,140,119.188424
414.70305,151,119.366479
488.605419,169,120.38964
392.884354,136,120.546751
422.48963,142,120.710284
581.196205,192,120.933525
428.646422,146,121.10561
372.743769,139,121.269593
550.081783,192,121.495391
351.955673,135,121.653465
347.108493,127,121.803375
489.423382,171,122.003507
484.045797,161,122.192747
395.066049,139,122.356852
452.203973,151,122.533242
459.234185,160,123.536509
407.149518,143,123.700741
413.551008,142,123.863726
550.796597,187,124.080717
483.985759,162,124.267896
387.74113,138,124.427477
408.60022,147,124.596567
602.106115,193,124.819467
386.411411,135,124.974546
369.22678,141,125.13768
381.796117,137,125.296781
405.115892,140,125.458563
558.203595,186,125.67396
548.697827,186,125.892102
551.036919,188,126.928188
476.707812,169,127.122037
372.49444,137,127.279642
534.549416,176,127.48379
345.604403,135,127.638913
472.803491,160,127.822172
549.192631,181,128.032235
396.409458,139,128.192784
458.208224,168,128.386635
414.488428,142,128.550094
434.686486,149,128.72173
502.861987,170,128.918075
620.930313,202,129.970167
623.715228,203,130.205358
518.509692,177,130.410151
387.549198,138,130.569673
560.017847,182,130.779696
398.86478,138,130.938483
395.056685,141,131.101848
411.930592,144,131.272019
483.050076,161,131.461163
387.515439,135,131.62003
550.721767,189,131.842912
375.228876,136,132.003262
386.635362,131,132.15781
364.171225,131,133.128865
377.984873,138,133.287791
563.320863,188,133.505883
383.148514,134,133.659938
562.849875,182,133.869446
427.781213,142,134.037038
584.239729,184,134.254378
606.463609,179,134.464717
373.365001,140,134.630789
484.611912,152,134.809211
516.817041,175,135.016267
508.295956,173,135.221076
519.019665,170,135.421734
393.077248,136,136.409318
570.44339,189,136.632235
517.069706,170,136.831972
612.606267,196,137.062512
483.98869,161,137.251797
592.882752,176,137.458719
511.50631,169,137.657857
382.045244,137,137.819023
604.438049,195,138.049882
376.817327,135,138.210214
582.523139,183,138.42646
587.426748,191,138.650659
387.456881,136,139.651573
490.349674,163,139.843011
379.143623,131,139.997769
515.751742,173,140.20196
431.899168,144,140.374962
522.365474,166,140.57008
555.948652,179,140.782569
544.509332,171,140.984833
562.521286,179,141.197612
366.282642,136,141.357944
511.782915,164,141.550802
609.179487,179,141.761987
366.059785,134,141.920657
454.157399,149,142.94831
556.851924,189,143.172532
824.352862,243,143.459877
432.260319,157,143.647301
640.666324,204,143.887334
621.907865,185,144.106005
543.963114,171,144.308499
650.816447,206,144.552163
696.76159,219,144.809844
573.717544,188,145.031922
585.301184,189,145.256592
553.428844,178,146.333197
599.719627,197,146.564367
601.553949,195,146.795899
818.525715,246,147.086262
384.527219,139,147.250566
574.04,184,147.466641
602.631779,178,147.674868
441.364775,154,147.855825
386.389776,133,148.012061
407.681542,139,148.176315
591.696952,184,148.394531
661.959684,214,149.485212
621.597883,190,149.708523
494.731657,159,149.894974
575.148549,180,150.105058
619.771112,208,150.352021
483.27452,158,150.537027
571.961895,180,150.74797
402.459238,143,150.917362
625.998222,203,151.155888
470.284798,158,151.343371
580.560273,179,151.553549
139.951239,73,151.640399
653.602666,204,152.701833
477.955976,161,152.887483
111.737181,59,152.955023
547.960926,174,153.155288
489.993986,160,153.342377
551.700103,170,153.537754
598.232745,182,153.749181
567.025673,192,153.970083
631.647943,199,154.199723
389.796048,134,154.354584
605.189936,182,154.564549
487.906491,160,154.749074
627.845817,190,154.967826
533.843389,168,155.981739
530.716762,165,156.172659
532.244493,172,156.373066
595.832961,193,156.595633
572.86545,171,156.793763
599.568846,192,157.018654
612.619735,187,157.239571
405.693507,141,157.403675
275.290168,110,157.529542
331.386646,128,157.675799
276.947528,107,157.798119
594.700984,201,158.032706
587.528032,189,159.072809
329.836517,126,159.220322
303.726606,118,159.360772
627.838135,200,159.596441
508.482463,163,159.787388
609.317656,195,160.01784
531.2093,172,160.221435
259.554574,107,160.34911
640.408431,197,160.581743
578.541554,189,160.804975
567.296736,185,161.024167
706.985336,228,161.295094
604.942764,186,162.36007
556.135933,173,162.563826
571.209964,177,162.77295
580.599962,179,162.984669
120.958043,64,163.060414
325.302193,120,163.20208
590.507019,177,163.411004
549.94731,173,163.614081
610.581684,189,163.837372
650.716413,193,164.066069
604.300881,179,164.277307
568.246279,175,164.48428
629.691126,186,165.545563
641.952004,205,165.786559
644.970629,211,166.035581
524.316767,185,166.254036
563.756928,174,166.460123
288.616975,112,166.591493
709.613661,218,166.848122
634.512896,191,167.075758
595.463397,189,167.298946
607.294857,182,167.513377
439.40678,142,167.679567
647.174312,208,167.922815
600.192145,193,168.966587
526.781415,173,169.166582
559.708832,185,169.381431
590.784797,196,169.608462
608.632166,185,169.820608
418.526176,144,169.986033
533.225014,166,170.177904
633.900949,192,170.399461
896.384335,285,170.727747
607.841615,196,170.953504
567.163245,175,171.967174
607.841377,193,172.194024
619.272231,192,172.420082
653.754811,203,172.659452
152.971335,77,172.750563
608.043545,187,172.971025
271.726712,108,173.097363
619.832054,193,173.32521
627.906606,194,173.55473
622.509473,206,173.798804
568.393682,191,174.025319
574.508252,173,174.230633
596.477437,183,175.262229
668.360638,200,175.498174
567.622963,179,175.709849
645.992274,195,175.941998
470.03083,160,176.131732
620.894346,195,176.363437
634.989452,198,176.599209
639.393109,193,176.828786
606.864085,183,177.047385
685.193074,209,177.295953
619.934154,187,177.519499
617.761793,199,178.57573
716.674544,228,178.843907
305.576893,115,178.978981
593.881705,177,179.185715
1193.088852,388,179.644693
660.149512,197,179.876923
665.89828,216,180.133216
638.116908,190,180.357051
573.655568,184,180.575087
522.556204,167,180.771468
705.898451,227,181.862758
635.465391,194,182.092852
591.260061,184,182.311371
662.897252,208,182.559407
656.899471,204,182.802051
790.18074,247,183.095716
621.703617,194,183.327636
626.95266,188,183.551228
644.221119,203,183.792629
606.558102,195,184.024894
543.671141,173,185.055459
583.545072,180,185.269739
605.811634,181,185.48558
689.670444,228,185.757088
649.436153,195,185.989262
598.414718,192,186.217624
633.01325,191,186.444907
666.393482,200,186.682241
626.779325,197,186.918042
664.498156,201,187.157501
615.96194,193,188.212672
602.461488,192,188.441673
555.720354,172,188.645726
615.625164,197,188.878713
635.026221,190,189.105247
549.22965,184,189.324827
372.093975,131,189.479571
671.618262,212,189.731678
730.040777,219,189.992874
578.310561,174,190.199749
277.376867,114,190.336813
594.725965,195,190.570763
602.66521,186,191.611497
524.066246,164,191.80002
576.774599,179,192.00663
676.217778,206,192.243177
670.076237,223,192.502237
865.577979,279,192.824336
564.429095,172,193.022804
588.570665,178,193.229938
574.873371,199,193.460113
1026.335878,324,194.665574
629.996438,194,194.88924
625.451462,188,195.10634
671.477068,201,195.335534
832.708641,265,195.639624
668.725425,201,195.86858
627.770635,191,196.088629
612.176345,188,196.305985
601.192528,183,196.517582
680.158205,212,196.762501
615.99723,198,196.990483
653.245596,197,198.038955
788.282224,264,198.348309
680.555654,209,198.593586
641.373871,202,198.82977
611.57813,197,199.059906
641.368779,206,199.302589
608.074538,203,199.536974
825.904594,254,199.831538
641.62628,194,200.055877
662.202383,200,201.094907
632.494532,190,201.314003
651.158863,193,201.537027
663.110444,205,201.772825
578.687374,183,201.984318
669.251426,203,202.216831
704.384982,213,202.462022
745.986803,223,202.719813
629.533078,197,202.947742
648.264258,199,203.178656
579.532009,178,203.385295
348.486986,127,204.372841
648.742507,197,204.602486
731.960325,222,204.858238
671.384425,205,205.09467
839.653854,245,205.377039
845.874659,254,205.670782
546.953524,170,205.866318
617.984104,198,206.095686
591.717064,173,206.294881
646.926005,196,206.521452
790.359843,238,207.604269
278.094198,107,207.72759
638.984754,188,207.944086
632.932862,188,208.159251
300.492594,119,208.296111
263.978554,105,208.417648
305.300816,118,208.553616
639.392036,189,208.770441
662.641563,206,209.006611
255.232602,102,209.124439
1139.774263,344,209.51972
246.065048,100,209.635762
245.324407,102,209.75338
635.628603,188,210.774187
626.74218,203,211.007093
634.277959,184,211.224454
311.662041,117,211.362386
312.212122,119,211.503594
281.132687,111,211.63579
320.350606,120,211.778102
615.244591,187,211.996504
293.027885,115,212.128652
