#{"t_start": 1769415266.1202857, "env_id": "CustomHopper-source-v0"}
r,l,t
83.613672,46,17.963868
181.224894,78,18.057631
94.589141,51,18.118778
66.271509,41,18.168498
248.644746,105,18.294639
183.378418,82,18.392642
125.405642,68,18.473126
202.447332,91,18.581469
76.414384,44,18.63423
202.293492,91,18.742656
228.881326,102,18.864251
74.420025,48,18.921632
227.333733,104,19.045652
145.424433,75,19.135069
127.996495,63,19.210247
216.195524,92,19.320148
86.970711,48,19.376849
83.746276,47,19.432906
74.629293,43,19.483559
154.191145,74,19.57189
215.589147,94,19.684426
215.088315,107,19.812135
126.1377,65,19.888546
94.411639,51,20.747878
202.980588,88,20.853838
118.686961,60,20.925258
202.966243,89,21.031569
215.145763,92,21.141788
180.936756,80,21.236891
160.3309,74,21.325449
189.344244,84,21.426633
247.796164,136,21.587488
230.79383,103,21.711335
181.619264,82,21.808262
197.219443,86,21.910094
206.246435,90,22.018102
178.206262,83,22.116926
214.442117,92,22.226443
164.793648,76,22.31769
59.44282,35,22.359145
185.591909,89,22.464665
96.52828,53,22.527909
202.241901,88,22.633895
156.669957,75,22.723064
218.044354,98,22.839298
82.245798,51,22.899694
69.31438,41,22.948464
71.835293,43,22.999342
123.257479,72,23.085495
94.666013,53,23.148774
68.273194,39,23.998374
212.671365,92,24.108938
220.706839,104,24.232069
143.912985,72,24.318137
75.285079,44,24.370614
191.084808,85,24.472717
53.72514,32,24.510766
199.34286,87,24.61451
39.099476,28,24.648266
214.016041,92,24.757686
194.874429,87,24.861153
200.345553,86,24.962987
193.947422,88,25.069207
221.423408,103,25.191642
211.602962,91,25.299612
203.673288,88,25.40515
215.256437,96,25.519005
113.735967,59,25.58947
199.015004,88,25.69422
162.443266,76,25.784729
104.997332,60,25.855854
203.297649,88,25.960247
99.872698,54,26.024177
214.413704,94,26.136353
204.448128,90,26.244627
198.71404,110,26.376332
56.8225,33,27.209172
209.514815,91,27.318552
209.17427,90,27.427933
214.730336,92,27.537432
194.746226,96,27.651978
198.352643,87,27.755098
216.002837,94,27.866656
189.562789,86,27.967909
202.465596,88,28.075624
218.410976,95,28.188845
121.30056,63,28.263239
203.01601,88,28.368372
114.956694,58,28.437336
57.57896,33,28.476397
218.412746,99,28.594546
215.919878,94,28.706697
102.023548,54,28.770947
206.572632,90,28.87731
174.079422,82,28.973962
212.437213,92,29.084012
196.679992,85,29.18541
204.813827,90,29.294007
197.472708,92,29.403637
193.775623,87,29.507407
161.959172,76,29.596991
199.38312,88,30.505582
194.311727,87,30.608762
211.258122,91,30.717049
208.020914,89,30.822681
207.785451,96,30.935837
65.483564,39,30.982702
125.509782,65,31.061349
174.798602,87,31.164481
126.491572,64,31.240399
98.42432,56,31.307298
206.287453,89,31.413323
206.987955,90,31.520768
208.67015,106,31.649557
203.330493,88,31.754035
174.512833,84,31.853162
83.317511,49,31.911138
187.966872,89,32.016943
198.545517,87,32.120425
210.269269,99,32.238758
61.767141,36,32.2815
210.512843,93,32.391911
91.165259,52,32.454134
196.482361,87,32.557621
201.353705,90,32.66542
206.762559,91,32.773342
173.746889,80,32.870772
211.812969,101,33.794016
197.631199,86,33.895901
217.201312,95,34.011117
189.20589,86,34.114134
224.383056,101,34.235067
215.422425,95,34.347119
214.86447,104,34.468025
203.982412,89,34.572251
192.886279,87,34.677126
212.186593,91,34.785471
195.052906,87,34.888763
211.034397,92,34.997925
203.301885,89,35.103966
197.429623,87,35.209041
188.57191,85,35.309433
211.037459,97,35.424156
198.466034,87,35.528293
146.91138,73,35.615297
124.198204,64,35.691933
127.822251,65,35.76945
205.832763,92,35.880268
104.762406,57,35.948221
186.415154,84,36.04887
219.3668,98,36.948333
209.395318,101,37.067942
188.489704,88,37.169978
211.982362,93,37.278478
197.956462,89,37.38371
45.497549,30,37.41944
187.344388,85,37.519707
205.476358,94,37.63201
201.874493,89,37.737619
208.089736,91,37.846219
222.152792,100,37.964691
197.962973,91,38.074699
191.88846,88,38.179256
202.636304,90,38.288767
209.029855,105,38.41382
184.674641,84,38.513591
202.294269,88,38.61862
180.835478,85,38.719113
193.7776,87,38.823851
209.925346,93,38.934488
206.941268,91,39.043199
186.043437,84,39.143527
205.27167,92,39.253458
202.616638,90,40.165969
214.56229,95,40.279795
203.93421,93,40.390308
214.645724,94,40.501897
219.690851,100,40.622031
207.355631,96,40.736451
192.197211,83,40.834642
204.123036,90,40.941644
230.294195,99,41.062333
200.901886,87,41.165805
226.554179,115,41.304314
214.289787,95,41.417236
203.541368,96,41.530935
209.626621,93,41.642126
204.346637,91,41.750461
207.332888,98,41.867854
159.887171,79,41.961429
241.405578,129,42.11621
203.021526,92,42.226031
212.033354,91,42.335447
195.960229,86,42.437806
192.459303,90,42.542736
205.935488,93,43.450503
254.15297,104,43.573904
152.188924,72,43.661745
216.815746,95,43.774861
106.161595,56,43.840924
192.804021,84,43.939936
204.660258,89,44.045842
213.884394,92,44.156531
199.644481,89,44.264126
204.878676,95,44.376664
207.887267,90,44.483027
208.915492,93,44.59297
232.646891,103,44.714755
206.781918,92,44.824487
213.750376,92,44.933157
185.328343,90,45.03954
232.889057,101,45.159464
212.530348,91,45.266795
216.037494,92,45.37618
216.580758,95,45.490069
199.122547,90,45.596392
152.940953,73,45.682558
198.312105,87,45.785125
217.176103,104,46.712492
206.617348,91,46.820246
220.21879,101,46.939456
167.242501,78,47.031336
207.997134,99,47.15097
210.843423,93,47.262396
210.582257,94,47.373541
214.262443,104,47.496994
217.516876,97,47.611306
205.422922,90,47.718026
226.347602,109,47.848356
213.77875,93,47.958595
216.768625,97,48.074763
206.339662,90,48.182129
216.399927,99,48.299964
217.695664,106,48.427088
206.23564,92,48.536064
208.457994,94,48.647278
219.866113,96,48.761941
204.564883,89,48.86683
164.675481,75,48.955226
227.135505,95,49.069912
159.030167,76,49.966614
223.380665,116,50.103685
156.084922,76,50.195115
84.816422,47,50.250866
231.270046,100,50.369887
213.082213,111,50.500997
172.670126,82,50.597919
220.921488,96,50.718162
204.751822,90,50.834545
243.105774,107,50.963006
151.167528,73,51.0504
220.476015,96,51.163994
249.022552,110,51.299552
210.093039,93,51.411787
231.795007,98,51.528294
229.303899,105,51.652522
216.511514,101,51.772606
72.344253,41,51.821231
225.42033,106,51.953476
187.85755,84,52.056245
196.179755,110,52.186841
208.540574,96,52.300637
158.81719,82,53.201957
113.141215,58,53.271294
230.553765,110,53.402167
203.564952,100,53.519965
225.416197,99,53.637851
234.800258,104,53.762057
214.631918,95,53.875571
255.411039,112,54.008634
218.915647,99,54.126092
176.415266,88,54.230703
81.404364,46,54.285626
146.11006,73,54.373272
215.785035,90,54.481448
242.309674,100,54.599849
230.900929,118,54.73807
136.900592,78,54.831404
233.459771,101,54.951092
244.48434,114,55.089124
241.069505,116,55.226704
236.158219,126,55.377062
212.012217,94,55.489053
289.588873,126,56.446298
215.981894,104,56.568902
266.069518,119,56.70929
221.298938,97,56.826123
274.109465,109,56.954675
223.954748,96,57.068959
224.237333,104,57.192063
225.725307,97,57.307766
131.105633,68,57.389077
216.219083,93,57.499854
217.589926,95,57.612906
109.995032,61,57.684908
237.717564,113,57.818172
220.779913,99,57.936773
244.862601,123,58.084137
220.467571,98,58.199521
236.412459,111,58.331743
222.942243,100,58.450529
265.829274,115,58.587393
227.597023,103,58.710016
261.87433,118,59.665235
245.859675,103,59.789738
234.641026,107,59.915664
239.50357,118,60.056274
272.714808,126,60.205357
220.558543,97,60.320708
231.824489,109,60.452088
211.891497,105,60.576469
224.205673,107,60.703946
245.846174,105,60.828817
249.640365,109,60.957385
239.535599,114,61.094415
231.621927,98,61.211228
217.222607,97,61.326564
245.527596,116,61.46423
179.501301,95,61.576933
221.783727,100,61.697461
245.596661,112,61.829874
283.490361,129,61.983003
304.736754,136,62.948982
255.816139,110,63.091276
273.450964,119,63.231391
277.463499,119,63.371868
226.385806,99,63.491444
251.898652,111,63.622851
228.64234,104,63.745674
272.639494,114,63.878898
257.153166,111,64.010062
226.35284,105,64.13532
251.52973,106,64.261003
231.812427,104,64.384815
305.781531,129,64.537588
295.110785,125,64.686499
264.920289,109,64.814846
299.976792,125,64.961499
294.097203,127,65.111645
267.799249,117,65.251257
290.531448,120,66.197023
331.421315,134,66.355339
271.194357,124,66.502546
191.473734,97,66.616692
244.125313,113,66.75078
276.426708,110,66.87918
307.342413,129,67.032789
253.224494,112,67.165566
250.948836,117,67.304572
279.81508,119,67.444103
303.93878,136,67.607076
298.501401,123,67.751938
287.169395,126,67.900738
278.688739,121,68.044964
258.932603,109,68.174288
281.217066,113,68.308769
299.394534,118,68.44759
299.19575,130,69.409275
311.253746,128,69.560784
306.279204,127,69.710346
257.80373,117,69.84868
184.195012,83,69.947465
326.886751,142,70.117997
184.575189,98,70.234555
309.517873,124,70.381507
285.843095,125,70.52951
304.7081,135,70.691251
154.598341,80,70.785734
320.736304,127,70.935746
343.278675,137,71.098431
257.286202,121,71.242969
272.788091,120,71.385322
295.331297,121,71.528028
324.713802,128,71.679324
258.610278,108,72.60604
319.952221,137,72.767917
315.480506,133,72.925614
304.479775,128,73.079419
308.067075,119,73.220547
133.692767,68,73.301336
314.298384,133,73.458301
323.976585,127,73.609261
255.362681,124,73.756404
182.090688,91,73.863686
291.960381,124,74.010335
326.642675,147,74.185411
309.98241,144,74.357718
299.569117,131,74.512888
283.08018,123,74.657746
317.142757,130,74.812356
341.211661,138,74.974889
296.992042,127,75.927184
317.21614,127,76.077994
319.933476,128,76.230806
313.267548,135,76.39064
200.596828,101,76.510357
351.871097,130,76.665033
313.047187,123,76.81041
331.932147,139,76.973862
316.232468,140,77.139136
330.179011,129,77.294748
289.276487,130,77.448991
295.067193,126,77.597892
282.762958,120,77.738421
329.381385,146,77.912124
353.227078,132,78.070156
218.013553,94,78.181962
315.913809,124,79.110716
341.253411,138,79.271355
320.755214,125,79.419064
306.305455,131,79.570004
322.669941,136,79.728004
337.830824,146,79.897178
305.162692,123,80.04072
364.5109,132,80.196912
284.328814,123,80.343344
312.326019,137,80.505848
321.715109,129,80.657732
355.408996,151,80.836861
366.507204,162,81.027572
353.639255,135,81.186335
311.395331,131,81.341701
341.857756,129,82.277912
312.307941,122,82.419687
342.711882,141,82.582952
345.408401,139,82.743379
347.53136,129,82.892465
310.721888,125,83.040793
313.289953,132,83.196322
322.139127,129,83.348988
317.489522,135,83.507947
328.577245,127,83.657325
335.172991,125,83.805757
364.722369,137,83.96804
322.550481,128,84.11875
351.599363,145,84.289741
405.965151,149,84.463703
355.927292,136,84.620648
347.427578,128,85.551772
308.084766,128,85.701201
332.907577,126,85.84947
260.427873,112,85.982048
326.265286,124,86.12875
310.077867,126,86.278845
331.504536,131,86.434069
316.391716,131,86.588363
319.582963,127,86.737914
345.483451,133,86.896339
310.25982,129,87.048166
364.200482,142,87.215688
319.783479,127,87.365517
356.675124,137,87.52782
336.419159,127,87.676612
295.036794,113,87.810277
355.882171,136,88.754372
340.464195,137,88.915364
314.817396,127,89.064658
332.945053,131,89.221099
273.433002,110,89.351817
370.47435,142,89.519275
363.782026,137,89.680939
359.31983,132,89.837637
341.794199,132,89.993625
336.000801,124,90.140258
321.907806,128,90.290647
370.493921,138,90.455785
315.216688,118,90.594992
322.010504,137,90.756101
256.011476,104,90.879751
344.586152,129,91.824251
372.912424,138,91.987205
235.574639,100,92.106064
265.294979,105,92.231395
353.43542,138,92.393692
249.218609,102,92.515099
319.745078,123,92.659499
351.258378,138,92.823813
327.352035,131,92.979092
344.324965,128,93.130431
332.779559,120,93.271906
329.840008,127,93.421672
381.586594,146,93.590801
313.396903,131,93.742165
346.186869,131,93.894605
326.702306,121,94.03693
353.581882,134,94.193625
364.332855,136,95.135238
299.008237,130,95.286995
338.157274,134,95.444726
386.476588,145,95.615757
335.505213,132,95.77088
363.039251,135,95.931063
367.528457,138,96.094827
336.283367,134,96.255311
335.626671,133,96.413141
322.544592,131,96.567359
340.02897,141,96.733068
361.968551,137,96.894171
341.379948,133,97.052389
347.361908,131,97.20685
355.856314,131,97.36098
340.583539,136,98.319708
198.685516,87,98.423401
347.437881,134,98.582229
313.715446,125,98.728865
327.0702,127,98.880368
348.569341,139,99.045849
301.758611,122,99.190866
351.261374,134,99.349049
346.846567,134,99.508385
339.570358,131,99.663152
330.867912,123,99.808378
347.016311,136,99.968354
365.926021,136,100.131066
354.172274,132,100.287162
353.98138,135,100.446491
361.897728,135,100.607241
261.874764,106,101.532135
373.170344,139,101.696462
355.146236,134,101.855851
351.607927,140,102.021069
388.035363,140,102.188315
400.598883,144,102.359642
368.758292,142,102.529271
361.650447,137,102.691521
381.474811,142,102.859114
323.088203,130,103.010996
373.471597,139,103.172469
327.362697,123,103.313881
371.848388,140,103.4746
365.904533,145,103.642581
353.037135,133,103.794977
344.79841,130,104.71941
385.987481,147,104.888898
358.349146,139,105.050736
382.747521,143,105.217232
421.042279,153,105.395767
375.890454,139,105.557319
380.311425,143,105.722816
388.049866,138,105.882349
397.539254,140,106.047441
371.843137,141,106.211422
398.227713,146,106.380658
370.445164,140,106.54178
387.55686,145,106.710773
376.731857,139,106.871814
432.352173,151,107.842651
388.155831,138,108.004685
360.805617,138,108.171427
352.446462,134,108.327419
369.587934,135,108.485862
389.903489,139,108.647393
380.95534,140,108.810702
371.569693,137,108.970237
405.776225,146,109.142122
367.323549,136,109.301656
379.246172,139,109.463674
374.984875,143,109.631408
206.108315,91,109.738406
358.014376,139,109.90032
414.314114,144,110.069836
491.622049,166,111.07245
411.050318,150,111.249367
368.915931,136,111.410301
360.529993,130,111.564152
369.142589,137,111.725377
382.652268,141,111.891588
369.799061,138,112.056311
363.395459,138,112.21994
376.150912,139,112.38428
381.649154,138,112.546734
379.740067,138,112.711005
388.356644,141,112.877185
343.717936,131,113.032645
389.355468,146,113.206977
377.612531,144,113.376583
427.048923,149,114.351132
464.680313,159,114.540087
380.786943,136,114.700156
382.787809,139,114.864273
410.856461,145,115.036618
386.362872,141,115.203223
374.817671,135,115.362143
396.754422,147,115.534169
427.699005,148,115.708228
368.817591,131,115.862312
371.210213,137,116.023427
400.35851,144,116.194133
422.125885,149,116.369381
417.294374,149,116.544413
395.402133,144,117.505369
423.585704,147,117.679271
418.391693,146,117.851373
248.027164,101,117.971946
439.754326,151,118.152823
378.322791,135,118.31245
420.391892,146,118.485165
409.557826,145,118.656878
445.22978,155,118.839215
423.114104,148,119.02068
406.371122,142,119.191241
412.383789,145,119.36385
403.060353,137,119.526245
208.366361,91,119.634662
391.809996,142,119.804085
368.190171,134,120.774715
397.482455,140,120.940372
397.827157,141,121.109602
379.992725,137,121.271978
397.802728,141,121.439481
417.570321,148,121.615935
395.608881,142,121.783672
361.213351,139,121.947768
364.804398,139,122.112592
363.490077,141,122.281284
429.63795,151,122.459488
405.219664,144,122.629849
399.36671,142,122.798657
429.202422,149,122.975482
389.363011,140,123.939055
416.613013,144,124.111836
404.563186,140,124.277751
400.1224,137,124.440059
405.668162,142,124.609648
390.868936,141,124.776179
383.42363,138,124.93889
417.229983,143,125.109138
404.856393,144,125.280702
449.113199,154,125.462204
450.777939,154,125.644799
429.753829,148,125.821158
412.96409,147,125.995619
395.336896,139,126.161679
411.433483,141,126.328511
421.185606,146,127.282138
382.529668,136,127.441415
397.672558,140,127.607664
402.046635,139,127.77225
385.295664,137,127.93375
403.181018,141,128.102366
398.02156,139,128.268955
400.982779,142,128.436053
429.024179,146,128.60857
397.221382,138,128.771628
421.054247,143,128.941591
404.200484,141,129.109621
402.525311,142,129.276925
384.70264,137,129.440003
397.029769,140,130.407586
375.103663,133,130.564812
415.077059,142,130.733693
367.365666,133,130.890687
417.110517,145,131.062843
449.19004,150,131.242076
414.787752,144,131.412318
414.921356,149,131.587996
429.180955,148,131.763649
405.11606,143,131.934026
364.073329,134,132.094395
492.590528,165,132.291464
426.85236,148,132.467662
419.215112,145,132.639463
424.694793,148,133.608428
430.177116,145,133.780535
452.930314,154,133.963158
434.052636,148,134.139369
384.002806,138,134.30267
431.399304,148,134.473912
403.985555,140,134.636575
459.474713,155,134.817631
418.637649,144,134.988117
401.083355,142,135.156388
460.488723,156,135.340615
467.352581,157,135.526903
430.575067,149,135.702959
397.489052,137,135.864933
436.289193,148,136.85165
219.050004,93,136.962687
444.219005,152,137.142997
417.989414,146,137.318335
438.636304,149,137.494102
458.790104,155,137.677457
417.582134,144,137.849402
402.651226,139,138.014674
399.458378,140,138.180918
400.384753,145,138.352359
399.03407,140,138.51882
462.158624,157,138.703781
418.187279,149,138.879395
409.840999,145,139.051713
394.704222,136,139.212968
588.149128,189,140.235671
438.99669,150,140.409977
431.650517,147,140.580212
414.260917,144,140.746809
450.75558,153,140.924834
463.435303,155,141.105414
470.255171,155,141.286057
600.569404,190,141.506752
508.369857,177,141.710582
399.183036,143,141.876118
464.910782,160,142.064431
423.17572,145,142.235935
431.50338,151,142.414405
420.401816,144,143.368165
420.187808,143,143.533751
423.12131,148,143.704952
439.333226,149,143.879412
441.94202,152,144.055511
475.818366,162,144.246492
497.444768,170,144.444317
418.436808,143,144.609896
654.997859,206,144.847428
455.573859,153,145.026624
590.595201,198,145.255257
478.632494,162,145.442511
431.756323,146,146.405134
437.088328,149,146.58191
623.589666,199,146.817441
419.364816,144,146.987563
587.726941,189,147.211353
477.792505,157,147.398841
463.841039,155,147.582555
606.247422,198,147.815844
436.007344,149,147.994252
423.182848,146,148.168405
587.025257,190,148.392476
576.69988,185,148.612303
591.929375,195,149.644925
413.274676,143,149.815632
420.845082,147,149.98735
417.022537,144,150.155016
408.204137,142,150.319616
398.491082,140,150.483354
534.223642,175,150.685261
433.700377,149,150.857795
553.363395,178,151.065112
420.586656,149,151.238073
607.749885,198,151.467851
452.929251,152,151.645956
581.688765,186,151.85998
443.100609,149,152.843228
412.543778,140,153.010536
407.021786,142,153.178773
458.867707,154,153.360614
581.503952,194,153.591525
434.465833,151,153.770123
614.469834,197,154.005017
396.232584,138,154.170989
437.418575,149,154.347226
616.012499,198,154.582966
444.933312,150,154.76123
433.42144,151,154.939998
443.629646,150,155.120123
502.574765,165,156.125456
423.441599,145,156.300419
412.299347,144,156.471791
485.404352,161,156.662154
566.985133,184,156.879271
571.759943,188,157.102612
406.792207,138,157.266504
601.384103,191,157.491213
454.19303,160,157.682008
568.930808,182,157.897712
480.001312,163,158.093073
448.551758,153,158.276495
575.65648,186,159.293216
442.001193,151,159.473302
451.207005,151,159.652769
481.186086,160,159.842424
582.607303,192,160.07103
424.148148,146,160.244062
472.827749,158,160.430548
573.976597,185,160.650476
546.037667,181,160.863486
593.833434,193,161.092027
410.602156,139,161.255971
590.293096,192,161.477144
422.43309,145,161.645812
587.485815,190,162.681812
593.504191,190,162.902546
583.99182,187,163.126175
638.446173,203,163.366096
608.251673,195,163.596981
626.492774,199,163.832886
475.600517,157,164.01924
585.699605,188,164.243936
583.792052,188,164.465316
597.296459,190,164.689708
594.147095,197,164.923356
612.605621,206,165.956239
576.81276,189,166.181926
603.304619,196,166.412765
629.02949,204,166.654363
657.747306,208,166.899072
622.839829,200,167.135593
572.231074,192,167.363751
580.207096,190,167.586967
657.624905,213,167.839795
604.59239,201,168.077304
733.794113,239,169.169355
693.804084,219,169.427601
628.112018,202,169.667209
577.92832,188,169.889716
678.782807,217,170.14684
673.343928,222,170.411881
795.279831,254,170.710881
719.58345,230,170.983052
607.383041,199,171.219691
628.153097,203,172.246564
683.393146,219,172.49912
769.33903,247,172.785812
666.273195,216,173.035512
749.341077,244,173.318957
732.861643,233,173.587273
656.921794,213,173.834531
663.757046,215,174.082655
704.213908,227,174.344824
640.83839,205,175.393481
600.957906,195,175.624956
613.227369,196,175.855749
173.417372,80,175.950518
624.326769,206,176.196103
679.585758,221,176.457942
629.988543,200,176.69361
613.186675,196,176.92641
567.430968,183,177.142244
727.875581,229,177.414392
601.930728,197,177.64681
586.330342,197,178.68645
