#{"t_start": 1769416081.1985152, "env_id": "CustomHopper-source-v0"}
r,l,t
280.758723,121,29.5968
203.626669,89,29.701553
134.842483,73,29.786901
49.659116,29,29.821422
103.134753,58,29.889183
232.607256,107,30.014718
231.341078,97,30.130645
187.035587,83,30.229008
259.226674,126,30.37668
227.313761,111,30.507033
132.895285,70,30.589384
275.682342,116,30.726348
272.703393,121,30.868429
219.813622,110,30.9976
220.090476,102,31.11816
108.744809,62,31.191332
205.949795,99,31.307935
185.612852,89,31.412938
210.89223,102,32.329136
202.293368,98,32.444252
137.858963,68,32.525268
262.342524,107,32.65186
228.043739,105,32.775581
224.926075,106,32.899519
287.536509,111,33.029814
212.379008,95,33.143361
144.905402,76,33.232776
248.35298,121,33.376243
254.592914,113,33.508197
294.084871,118,33.646835
91.738586,51,33.70714
274.668131,134,33.864871
267.830702,109,33.992599
234.410516,98,34.107946
238.469159,120,34.251194
120.118247,65,34.328482
197.589916,99,34.446157
167.069733,78,34.537994
309.901059,124,35.495375
287.193197,124,35.64311
329.907426,137,35.803932
221.348454,99,35.921232
268.611643,118,36.060741
328.543597,127,36.211655
284.577194,113,36.343383
337.816913,135,36.501204
272.74526,138,36.663495
297.814719,120,36.805665
313.801013,119,36.945271
249.888745,124,37.091084
87.117774,52,37.151618
127.395415,69,37.23244
273.879289,120,37.375149
255.120387,117,37.511828
270.131625,115,37.646924
227.940486,109,37.774941
221.862554,97,38.708603
224.595875,111,38.839691
269.808382,114,38.973028
136.516289,73,39.059117
358.666281,137,39.223338
104.048378,59,39.29272
311.365479,129,39.44336
293.602329,132,39.597069
306.4519,130,39.751081
149.988261,74,39.838211
121.352277,65,39.914305
252.096074,110,40.042802
209.852441,96,40.157061
293.85186,124,40.303212
284.523564,131,40.457129
283.355584,123,40.601563
179.525411,97,40.715161
275.625545,123,40.858452
276.686502,115,40.994201
213.846355,106,41.939106
307.052853,126,42.087284
157.154544,75,42.177068
280.864374,124,42.322205
237.067256,107,42.448366
295.272175,120,42.588833
323.016943,140,42.754129
336.813919,129,42.906445
291.064104,127,43.054936
318.732298,133,43.212379
302.178718,133,43.369776
218.950679,102,43.489541
309.364474,123,43.633012
313.727501,130,43.786421
306.274054,127,43.93719
