#{"t_start": 1769360645.4995422, "env_id": "CustomAnt-source-v5"}
r,l,t
-83.586379,74,16.88634
-977.564655,1000,18.302218
-3.882592,29,18.343114
-20.611853,29,18.383631
-44.447934,42,18.4426
-956.677775,1000,20.666903
-41.792565,24,20.700919
-75.629097,58,20.782297
-11.334441,15,20.803681
-16.134819,46,20.869077
-11.525726,20,20.897264
-57.531041,63,20.985915
-183.940778,168,21.222682
1.934039,18,21.248335
-40.584351,41,21.306159
-15.709491,27,21.343838
-971.094685,1000,23.566381
-95.095183,97,23.702724
-49.422901,34,23.750633
-4.330653,11,23.766361
-164.588929,160,23.991858
-120.136499,99,24.131198
-108.716661,74,24.234954
-91.155025,76,24.341868
-117.770084,58,24.423063
-36.091285,22,24.453904
-30.1234,75,24.558793
-23.44455,25,24.593969
-23.873806,18,24.619406
-24.808903,15,24.64057
2.624997,34,24.688201
-17.68469,38,24.741728
-59.845312,46,24.806634
-381.299968,451,25.445446
-96.222606,67,25.539704
-132.52791,73,25.642242
-28.548554,74,25.745796
-63.249222,64,25.836106
-97.982907,58,26.74087
-15.799128,35,26.790536
-36.114501,42,26.849882
-63.101362,43,26.910013
-102.671964,103,27.054961
-20.893891,14,27.074688
-6.649029,11,27.090418
-4.863178,30,27.132651
-16.942574,15,27.153866
-157.882703,158,27.375737
-50.512048,42,27.434853
-43.247269,40,27.490979
-19.919789,40,27.547361
-30.359446,26,27.584424
-55.884714,65,27.675536
-27.688613,48,27.743381
-9.800245,21,27.773377
-16.314576,25,27.808966
-3.292515,33,27.855528
-49.274708,86,27.977254
-68.96617,69,28.074028
-48.423051,42,28.133286
-22.323955,38,28.186791
-26.233473,39,28.241814
-13.263688,14,28.261684
3.37078,16,28.284262
-10.477262,68,28.380103
-145.419243,119,28.546969
-8.466486,15,28.568094
-5.573831,15,28.589396
-27.648581,24,28.623276
-28.043274,22,28.65437
-16.137105,33,28.700558
-29.77289,26,28.737201
-959.237994,1000,30.976655
-174.431722,159,31.200676
-29.438912,37,31.252752
-41.195954,45,31.31575
-8.008215,13,31.334038
-23.853566,22,31.365391
-14.642772,27,31.403581
-41.015636,26,31.440306
-23.784492,10,31.454679
-38.283318,35,31.503739
-23.168195,15,31.524982
-41.482237,38,31.578253
-19.03391,75,31.682901
-84.821165,78,31.792691
-23.136078,14,31.81251
-49.88377,51,31.884829
-279.744173,253,32.240078
-131.765561,83,32.3576
-644.046519,653,34.102336
-31.536293,37,34.154784
-26.179621,21,34.184603
-58.277622,66,34.277242
-112.804296,81,34.390913
-126.044125,56,34.469969
-126.838143,133,34.65637
-18.977619,61,34.74189
-52.849076,62,34.829206
-34.446215,34,34.877209
-26.904394,16,34.899746
-44.64179,68,34.995729
-17.982901,57,35.0757
-34.82029,67,35.169791
-80.87302,68,35.265127
-26.463512,44,35.327012
-45.038678,28,35.366313
-44.229998,49,35.435568
-79.775566,45,35.499057
-6.22268,11,35.51466
-84.896188,61,35.600052
-129.629957,119,35.767476
-952.105314,1000,37.994342
13.846522,52,38.067751
-73.463916,70,38.166168
-29.070421,60,38.250353
-798.136671,852,39.456721
-58.95979,57,39.536942
-39.305482,35,39.588999
-17.686281,16,39.613369
-32.218276,64,39.706667
-88.755421,100,39.84961
-34.494464,39,39.904435
-6.857961,31,39.948199
-76.755073,82,40.063018
-50.492615,49,40.131599
-176.910895,167,40.365663
-17.785278,18,40.391427
-109.906934,103,40.535031
-30.367827,17,40.558918
-67.786803,88,40.682538
-48.507621,30,41.545718
-47.267921,74,41.650986
-38.832209,26,41.687831
-144.517522,162,41.916863
-121.971356,73,42.01972
-67.791256,46,42.084383
-30.171844,38,42.137908
-54.462483,57,42.218048
-22.60377,29,42.258784
-12.028099,17,42.282897
-35.53411,40,42.339257
-44.184965,66,42.431866
-12.770642,13,42.4503
-77.922531,55,42.527541
-30.254317,30,42.570173
-10.296968,39,42.625148
-148.165077,153,42.840828
-9.485859,13,42.859303
-26.192865,23,42.891683
-63.466866,116,43.05488
-19.471146,17,43.079056
-1.958223,13,43.097351
-3.144182,41,43.154859
-151.902618,119,43.322009
-40.615819,70,43.42091
-74.37628,76,43.527545
-112.733483,117,43.691904
-62.990936,66,43.78468
-1.504613,15,43.805871
1.043426,20,43.834689
-79.254695,124,44.011222
-82.211047,78,44.121309
-120.545455,136,44.312205
-7.874534,33,44.358591
-11.042748,15,44.379801
-20.682044,30,45.249602
-24.290084,20,45.27784
-70.477182,82,45.392928
-97.285302,116,45.555252
-39.687264,29,45.598004
-145.265247,211,45.896241
2.330068,19,45.922845
-24.315175,17,45.947458
-4.156514,15,45.968699
-124.565883,136,46.15944
-4.347717,61,46.24514
-55.585767,49,46.313897
-133.635772,92,46.442932
-11.610093,36,46.494177
-48.977349,83,46.610768
-21.760111,12,46.628476
-21.222265,24,46.663288
-39.176843,53,46.738357
-30.863744,27,46.776324
-8.86084,14,46.796018
-9.952342,16,46.819008
-20.510392,44,46.880892
-33.490428,51,46.953533
-17.333889,14,46.973595
1.521571,39,47.028773
-23.817037,17,47.052717
-19.701737,17,47.076672
-140.591848,129,47.25704
-18.005913,29,47.297821
-44.904036,37,47.349504
-22.891098,39,47.404502
-59.257337,78,47.514117
-57.829825,57,47.595041
-27.990504,93,47.72553
-79.58156,90,47.851722
-95.229051,94,47.983368
-13.587236,25,48.018584
-74.691686,54,48.093924
-17.326229,15,48.115184
-65.817447,72,49.028962
-72.126118,56,49.107926
-104.213561,92,49.237783
-95.812935,76,49.344121
-110.029837,107,49.495708
-57.610765,71,49.595016
-4.140368,23,49.627389
-55.250893,41,49.684805
-16.542435,18,49.710166
-115.651205,61,49.795604
-557.900342,609,50.65555
-47.973011,55,50.732435
-14.41498,15,50.75355
-98.969393,60,50.838165
-21.220705,49,50.90674
-9.309027,12,50.923622
-29.26235,62,51.011189
-14.146321,13,51.029382
-15.833043,27,51.068224
-92.864404,61,51.155686
-28.087782,20,51.184755
-32.306716,23,51.217018
-17.250282,18,51.243701
-913.119369,1000,53.47228
-61.308782,46,53.537466
-9.358675,21,53.567117
-219.837888,138,53.76063
-28.732259,24,53.794452
-66.504152,89,53.919338
-27.788134,46,53.984424
-51.205573,35,54.033824
-26.749403,23,54.066216
-21.896298,16,54.088952
-7.917014,33,54.135301
-14.498476,12,54.152311
-38.083723,44,54.213971
-68.182677,48,54.28151
-83.247442,150,54.491953
-33.009849,48,54.560225
-15.233688,27,54.598321
-86.125082,46,54.662906
10.095439,19,54.690766
-18.755223,14,54.710375
-26.607419,36,54.76174
-25.40358,15,54.783393
-348.580009,330,55.248894
-7.477197,10,55.263011
-50.539212,94,55.395479
-38.203261,39,55.450212
-33.9913,41,55.50772
-24.811748,30,56.395246
-17.81006,15,56.416744
-8.12742,29,56.457679
-39.754352,39,56.512703
-59.713081,25,56.548137
-19.451767,15,56.569291
-12.84905,11,56.584939
-17.967535,77,56.693205
-13.14261,20,56.721266
-8.223915,25,56.756572
-73.30718,80,56.869879
-11.712926,21,56.899657
1.038222,59,56.98283
-32.109242,24,57.016802
-100.843591,147,57.22299
-74.584113,71,57.322575
-72.216585,84,57.440622
-43.000097,48,57.507772
-48.257552,39,57.562445
-14.426293,10,57.5766
-12.675591,16,57.599262
-13.827382,39,57.654098
-8.977707,11,57.669749
-98.20643,64,57.759568
-30.487397,47,57.825943
-16.013784,103,57.971425
-54.077634,56,58.050232
-5.292183,30,58.092482
-52.681675,68,58.187934
-63.992205,58,58.2712
-20.098244,13,58.289514
-101.610956,77,58.397987
-677.858598,811,60.353512
-36.731701,51,60.425442
-70.469473,82,60.540199
-16.649431,24,60.573934
-17.221612,16,60.596501
-3.560867,14,60.616214
-59.741735,96,60.750407
-12.92085,25,60.786815
-12.296254,25,60.822204
-6.316234,32,60.867812
-23.792791,33,60.914195
-66.541501,95,61.047286
-45.010697,59,61.130566
-51.122261,94,61.261704
-139.859155,74,61.365924
-37.913045,49,61.435292
-13.326312,13,61.453542
-360.348701,465,62.110864
10.084203,20,62.139158
-46.467355,77,62.2487
-30.654606,47,62.314204
-15.915931,20,62.342337
-27.260256,26,62.378714
-117.804045,170,62.617445
-55.364151,51,62.689006
-52.769892,26,62.725271
-15.765374,42,62.78529
-18.235936,26,62.822061
-174.916944,205,63.923615
-43.984612,71,64.023682
-7.254849,22,64.054752
-48.079717,48,64.122232
-62.904108,91,64.250692
-11.472726,22,64.281832
-25.188632,20,64.310028
-33.312403,16,64.332495
-20.356386,28,64.372839
-46.19528,38,64.425988
-40.825277,34,64.473706
-52.867936,69,64.570416
-9.778304,13,64.588714
10.197749,21,64.61806
-72.636846,53,64.692392
-41.635053,37,64.744248
-15.472657,16,64.76696
-873.648547,1000,66.188295
-31.141774,112,66.345354
-22.708207,29,66.386055
-44.786277,63,66.474502
-87.259037,58,66.556356
-91.603688,75,66.661659
-43.086656,39,67.521472
-16.385124,13,67.540181
-0.347381,11,67.555607
-18.672577,15,67.576918
-18.287693,12,67.593874
-20.75268,60,67.678019
-14.911571,14,67.697685
-55.264514,67,67.791809
-24.652653,39,67.847296
-184.989882,205,68.135932
-51.624554,35,68.185063
14.258616,70,68.284294
-47.550979,45,68.347172
-37.475308,20,68.375227
-19.17642,13,68.39342
-12.782916,18,68.418638
-116.028995,46,68.483204
-162.158761,109,68.639461
-21.885417,24,68.67328
-51.667538,47,68.740671
-13.474456,15,68.761764
-28.334432,21,68.791603
-34.833735,42,68.851526
-11.6074,10,68.865761
-97.639689,152,69.078453
-29.813785,52,69.15167
-23.627423,41,69.209185
-67.941388,55,69.286023
-58.629596,42,69.345141
-69.024978,78,69.454581
-15.291624,11,69.470238
-11.953246,26,69.506736
-43.770347,120,69.675559
-24.874768,20,69.703588
-14.274489,12,69.720544
-15.754623,20,69.748897
-864.02905,1000,71.989126
-54.659351,30,72.031784
-971.129716,1000,73.448541
-118.729387,109,73.601923
-78.486392,61,73.687295
0.63747,11,73.703041
-30.574041,33,73.749617
-98.495584,78,73.860011
-82.816415,126,74.036202
-69.363568,68,74.93626
-32.868083,28,74.976371
-39.791073,61,75.062144
-41.80462,108,75.213866
-17.925307,12,75.230756
-51.582514,42,75.290068
-12.895852,16,75.312765
-26.580738,11,75.328276
-25.978903,16,75.350858
-13.138718,36,75.401734
-46.454777,58,75.48331
-19.403999,32,75.528544
-29.634985,71,75.628587
-52.604912,52,75.701726
-110.02905,120,75.870656
-11.501646,39,75.925585
-7.532067,36,75.976769
-249.931139,195,76.249943
-88.651446,93,76.380501
-12.36346,26,76.427117
-25.864086,30,76.482466
-67.711932,63,76.576266
-3.063468,15,76.602373
-39.224022,29,76.655163
-5.292474,14,76.68211
-124.837805,53,76.764134
-29.895586,23,76.79792
-41.434331,27,76.837127
20.776121,48,76.90605
-22.347623,27,76.94529
-15.234357,20,76.974614
-24.683694,35,77.024064
-11.280959,50,77.095841
-171.341622,136,77.355239
-23.967248,37,77.425811
-92.623268,63,77.530036
-2.065313,16,77.552756
-11.806651,31,77.59671
-22.752158,68,77.692409
-123.195574,135,77.884232
-55.545177,58,78.861568
-9.154374,15,78.88389
-34.833765,27,78.923328
-147.305417,160,79.157126
-48.848216,64,79.259397
-34.023505,51,79.334697
-20.103743,18,79.359957
0.292042,18,79.39706
-63.775365,63,79.498812
-20.87788,20,79.529547
-14.250837,20,79.559093
-24.545662,13,79.578028
-124.550563,121,79.75221
-43.639383,40,79.81382
-13.12176,14,79.838795
-89.614272,99,79.988104
-28.947519,34,80.037967
-29.57386,43,80.101062
-23.818124,36,80.153918
-68.550448,49,80.226845
-1.439439,45,80.293105
-103.686499,69,80.394921
-11.082927,18,80.421993
-33.75247,31,80.467288
-8.667306,18,80.494215
2.123926,26,80.532012
-87.997784,119,80.703935
-26.917893,30,80.74704
-29.057977,19,80.774305
-40.520499,43,80.835328
-9.455393,39,80.890104
-26.107237,26,80.927645
-129.531871,134,81.118782
-18.297468,38,81.172452
-34.042867,27,81.210205
-12.44652,41,81.268723
-25.0019,26,81.305254
-356.333421,521,82.892812
-21.803694,12,82.910874
-11.245608,14,82.932328
-6.581076,10,82.947506
-39.301513,26,82.986395
-186.526314,173,83.234701
-2.440477,13,83.25401
-1.072262,21,83.285402
-25.199432,39,83.342326
-10.151655,16,83.36613
-641.891351,787,84.489214
-95.861481,155,84.70559
-241.153103,243,85.050085
-39.582015,48,85.117694
-10.742215,20,85.145889
-87.198627,119,85.314739
-60.431546,40,85.370742
-56.926346,65,85.461806
-87.678564,83,85.577902
-56.501651,33,86.461912
-8.751125,12,86.478997
-157.052808,205,86.766578
-130.928439,136,86.960969
-84.244699,66,87.053656
-15.668413,11,87.069196
-46.924613,61,87.154393
-146.436443,113,87.313116
-32.445568,64,87.402536
-45.15295,57,87.482244
-31.482793,27,87.519933
-19.796453,51,87.590933
-6.67632,16,87.613451
-181.203289,186,87.873632
-93.550265,112,88.030937
-32.33832,35,88.08011
-47.517516,42,88.138938
-23.80953,29,88.179602
-31.52597,28,88.219045
-11.74631,19,88.245972
-29.102012,17,88.269779
-116.603839,157,88.489725
-21.461829,16,88.512491
-24.997328,30,88.554373
-68.404857,89,88.678519
-35.700469,34,88.726236
-63.14211,35,88.774973
-46.79046,57,88.857685
-6.859594,20,88.886055
-96.456237,64,88.975494
-14.1646,11,88.991307
-77.871964,53,89.065526
-64.00022,35,89.114879
-42.200577,23,89.147202
4.35115,44,89.208923
-23.309654,36,89.259372
-14.247098,33,89.305556
-150.427431,117,90.273751
-47.566622,35,90.32311
-109.936545,136,90.513084
-17.270243,30,90.555229
-78.239258,106,90.703436
-30.810165,55,90.780264
-36.66967,35,90.829532
-864.266944,1000,92.243147
-66.501845,52,92.316051
-14.875401,12,92.333032
-5.176039,10,92.347131
-97.598988,144,92.548212
-41.119107,46,92.612621
-4.118467,16,92.635269
-48.45709,45,92.697804
-90.171398,58,92.778739
-27.952716,47,92.844918
-16.604067,18,92.870598
-102.478856,96,93.811126
-771.354086,1000,95.221217
-37.676282,26,95.258139
-4.037946,18,95.283255
-47.946138,34,95.330822
-227.68743,173,95.571457
-10.291457,11,95.586958
-76.977879,63,95.674923
-29.525363,19,95.701965
-10.346904,14,95.721712
-439.308363,538,96.480632
-40.472637,41,96.537901
-2.987554,48,96.605196
-10.319661,11,96.620653
-562.298592,699,98.411182
-30.79423,34,98.458836
-7.906579,10,98.472952
0.028222,47,98.538518
-19.950687,48,98.605494
-12.495985,20,98.633583
-19.531961,19,98.660345
-146.565309,130,98.843745
-829.615419,1000,100.264263
-25.192435,21,100.294239
-19.306615,15,100.315488
-4.174434,26,100.35201
-862.200912,1000,102.566432
-39.561837,61,102.652037
-64.952321,59,102.734643
-108.557065,104,102.880918
21.496412,39,102.935559
-0.211594,47,103.001416
-41.970965,38,103.054752
-29.792506,35,103.103706
-15.244843,44,103.165528
-34.900843,63,103.253163
-34.812832,56,103.331487
-36.336272,39,103.385959
-26.881139,35,103.434939
-829.62791,1000,105.646505
-22.75395,43,105.70677
-76.109512,81,105.819787
-48.171754,60,105.905839
-31.805866,51,105.978088
-4.653834,47,106.043972
-39.1495,34,106.091652
-70.491009,54,106.168755
-2.467871,14,106.188501
-60.183523,62,106.27487
-48.717539,26,106.311317
2.955663,35,106.359963
-16.000708,12,106.376868
-22.575786,19,106.403539
-54.991905,55,106.480492
-58.824097,75,106.585208
-0.558146,73,106.687247
-55.321921,68,106.782043
-30.964683,39,106.836442
-38.235665,56,106.915452
-25.60155,14,106.935066
-16.686087,31,106.978551
-12.878059,62,107.065026
-79.79988,65,107.155746
-848.897116,1000,109.365466
-16.027194,14,109.385382
-62.092592,48,109.452571
-7.629946,9,109.465498
-747.251266,1000,110.874725
-68.535699,62,110.962114
-84.101668,75,111.067339
-13.668659,12,111.084433
-18.73097,16,111.106791
-43.107523,55,111.183547
-37.941471,44,111.245489
20.388862,46,111.309845
-5.566555,21,111.339319
-4.384895,11,111.354808
-40.68317,42,111.413742
-12.680122,15,111.434835
-22.227473,20,112.261911
-22.272493,88,112.384979
-25.363119,25,112.420005
-19.8158,16,112.442534
-22.101504,18,112.467823
-11.852274,32,112.512549
-32.287166,26,112.548843
-815.702777,1000,113.960423
-59.504952,53,114.035
-4.210374,14,114.054724
-4.723153,28,114.093787
-20.91778,29,114.134497
-57.325753,85,114.252965
-10.6595,13,114.271205
-29.68313,13,114.289599
-13.432495,29,114.330499
-1.334033,27,114.368135
-8.773163,45,114.430887
-18.147618,28,114.470134
-713.671318,948,116.608735
4.195069,19,116.635501
-77.756614,66,116.727798
-65.672869,86,116.84806
-11.124226,64,116.938538
-31.494267,23,116.970911
-14.916222,25,117.006045
-36.561368,45,117.069415
4.319999,20,117.097533
-78.140134,117,117.26117
-6.785565,32,117.306048
-211.633755,309,117.742032
0.658202,15,117.763246
-89.582128,97,117.899324
-110.207585,89,118.02437
-51.539355,41,118.081732
-16.251116,20,118.109786
-27.281807,27,118.148006
-86.591532,67,118.241844
-7.9643,12,118.258625
-39.639658,29,118.2993
-65.663595,85,118.418453
-63.90663,81,118.53168
-102.480029,124,118.704905
-9.784709,13,118.723342
15.213793,64,119.653475
-4.087023,30,119.695758
-8.408674,28,119.735209
-740.902127,951,121.075091
-16.968405,11,121.09082
-78.58742,56,121.16959
-9.057208,34,121.21684
-24.547909,30,121.258781
-74.942926,75,121.363354
-7.048285,45,121.426551
-26.749545,41,121.483975
-29.208453,45,121.546873
-15.59096,38,121.59989
-46.853926,95,121.732241
-35.094983,48,121.799551
-4.252122,82,121.914951
-24.429862,23,121.947208
-16.304643,30,121.989645
-33.661753,63,122.07771
-58.176008,112,122.234355
-8.597013,18,122.259766
-0.786914,15,122.280961
-8.503527,12,122.29787
-7.381071,11,122.313407
-55.771081,31,122.356926
-2.230214,30,122.399021
-88.041912,54,122.474742
-20.478652,104,123.421692
-29.331635,29,123.462628
-40.048272,82,123.577044
-36.174642,33,123.623184
-3.707349,17,123.646809
-15.421397,12,123.663751
-82.212026,68,123.758749
-15.099907,14,123.778507
-16.565934,21,123.808045
-47.183769,174,124.052824
-7.904576,34,124.10046
-27.778118,32,124.145054
-27.374844,22,124.1758
-5.419411,16,124.198445
-12.53194,35,124.247409
-79.349054,81,124.360585
-11.210345,20,124.388608
-47.904411,30,124.430565
-10.246561,58,124.511954
-13.428879,26,124.548571
-23.579224,20,124.576579
-62.31217,48,124.643755
-8.840664,19,124.670477
-91.607804,102,124.813561
-94.707515,84,124.931183
-186.408962,212,125.227838
-14.117014,29,125.268645
-18.976281,27,125.30642
-61.024345,62,125.393076
-52.065359,42,125.451686
0.855265,23,125.484347
-26.490325,23,125.516578
-15.977161,17,125.54052
-38.19924,37,125.592354
-22.857941,13,125.610561
-54.62858,34,125.658236
-173.199957,153,125.871546
-17.626148,18,125.897097
-10.353202,17,125.921057
-10.580549,27,125.959148
-40.171915,98,126.096118
-106.106978,106,127.044801
-16.45527,14,127.064511
-66.329367,52,127.137262
-74.666745,66,127.229774
-57.252861,76,127.33617
-32.941662,33,127.382398
-33.500015,34,127.430049
-61.353447,50,127.500121
-4.308416,36,127.550664
-29.014827,17,127.574524
-31.096682,52,127.647427
-70.481375,50,127.717323
-52.062672,36,127.767702
-17.893793,18,127.793098
-6.578027,24,127.826934
-21.600025,22,127.857982
-92.87038,69,127.955538
-0.053334,11,127.971011
-12.528493,16,127.993657
-19.653873,117,128.157336
-4.351959,15,128.17845
-824.908624,1000,129.589426
-1.270099,19,129.61636
-3.080142,37,129.668091
-8.242143,12,129.684898
-81.770825,79,129.795385
-22.474731,33,129.841489
-5.068316,10,129.855802
1.562102,12,129.873135
-6.622109,38,130.727956
-3.764113,11,130.743551
-1.044863,11,130.759095
-11.485796,14,130.778815
-11.595759,11,130.794405
-49.879407,32,130.839115
-11.873814,24,130.873176
-83.44642,68,130.968287
-21.988106,33,131.014334
-18.022949,36,131.064971
-9.077862,14,131.084782
-21.578557,12,131.101834
-13.611826,23,131.134237
-13.382439,18,131.159472
-26.402151,20,131.187469
-46.279464,36,131.237771
-9.972112,11,131.253327
-12.193206,19,131.280049
-31.860029,22,131.310785
-12.030369,17,131.334609
-44.894676,43,131.394777
-8.871733,14,131.414496
-19.718466,13,131.432759
-89.677658,51,131.503797
-141.932645,114,131.663722
-55.537993,65,131.754392
-21.528846,34,131.801943
-11.824507,9,131.814831
-41.831655,32,131.859913
-13.469032,17,131.884416
-1.2008,33,131.930691
-27.932081,42,131.989536
-7.361958,18,132.014747
-16.851141,18,132.040241
-10.811047,11,132.055763
-2.237009,30,132.097661
-12.927427,15,132.118845
-11.604968,13,132.137356
-2.468049,13,132.155698
-46.651142,56,132.233764
-36.098226,37,132.285533
-16.946231,18,132.310815
-38.640528,19,132.337569
-35.977432,54,132.413299
-11.024563,23,132.445299
-25.394597,25,132.480581
-33.195389,67,132.574121
-2.663098,45,132.637492
-43.876285,24,132.671133
-23.160514,41,132.728341
-36.132751,24,132.761862
-32.608515,46,132.826127
-79.60975,119,132.993426
-13.936103,14,133.013079
-84.644857,80,133.12484
-51.228619,29,133.168453
9.856387,17,133.192248
16.414347,26,133.228687
-18.503995,29,133.269422
-90.939237,86,133.389262
-110.285201,136,134.41784
-33.971097,53,134.492136
-6.779334,42,134.550771
-42.363446,57,134.630455
-1.927544,16,134.653255
-23.045493,39,134.707729
-653.865801,827,135.871625
5.626065,25,135.907347
-20.566701,13,135.925705
-54.736953,82,136.041071
-25.243202,37,136.093194
8.03504,48,136.160351
-23.543626,19,136.187208
-6.627644,12,136.204311
-6.056871,10,136.218581
-2.026187,24,136.252262
-818.520278,1000,138.485918
-5.855878,57,138.565857
-63.797265,123,138.737907
-6.827551,48,138.805001
-641.605673,833,139.982568
-27.432236,52,140.055051
-32.60756,48,140.122097
-31.18731,12,140.138901
-38.517339,42,140.197591
-2.930152,22,140.228401
-60.552722,45,140.291451
-180.136219,242,140.632092
-23.360502,24,140.665582
-22.447615,25,140.700826
-32.720702,36,140.751848
6.588962,27,140.7895
-7.755078,19,140.816123
-672.176578,1000,143.028985
-14.183049,16,143.051654
-26.194256,25,143.086861
-734.448639,1000,144.49869
-41.436283,24,144.532546
-7.647272,23,144.564747
-36.765427,26,144.601192
-9.780026,25,144.636183
-37.528476,66,145.529257
-8.014688,30,145.571546
-27.295133,44,145.633028
-23.771825,37,145.684623
-62.84456,51,145.755948
-24.503652,28,145.795577
-20.829884,55,145.87277
-20.323779,32,145.917973
-36.83537,42,145.976782
-25.881338,34,146.024313
-21.919647,24,146.058005
-20.341573,13,146.076397
-6.290669,11,146.092016
-704.808116,1000,147.502391
-74.955309,72,147.603611
-19.590109,42,147.662405
10.464124,99,147.800887
-812.727439,1000,150.029284
-14.606536,14,150.049218
-152.514071,148,150.25567
-103.975521,131,150.438766
-14.829062,26,150.475478
-10.989413,25,150.510449
15.103699,58,150.591514
-33.772575,46,150.655883
-8.99681,50,150.726103
-5.493675,12,150.742892
-11.434358,97,150.878792
-6.459526,21,150.908502
-26.306363,27,150.946459
-3.842666,42,151.00645
-25.223719,27,151.044324
17.737396,27,151.081943
-18.174303,44,151.143502
-24.940574,52,151.216414
-40.697414,62,151.303054
-16.770378,27,151.340938
-839.370303,1000,153.554544
-93.055686,79,153.66501
-82.691069,68,153.76013
-42.743461,27,153.798321
-23.911399,28,153.837624
-66.848311,62,153.92547
-28.955712,19,153.952913
-3.720403,36,154.004515
21.381942,42,154.063451
-11.23831,14,154.083086
-61.973944,77,154.190877
-47.279374,36,154.241242
-7.473962,33,154.287755
-18.254521,30,154.329779
-42.126137,57,154.409509
-22.51155,25,154.44467
11.663849,70,154.542523
-117.746008,91,154.669877
11.733914,50,154.739889
-9.479227,13,154.758171
-72.208635,72,154.859168
-16.674787,13,154.877527
-24.452427,24,154.911159
-46.680563,56,154.990342
-35.817629,47,155.056143
-70.918352,63,155.144093
-22.046539,33,155.190346
-16.128308,15,155.211329
6.211722,39,155.265816
-4.472472,26,155.302118
-17.029495,60,155.38566
-2.982264,12,155.402537
-705.718022,1000,157.611004
-27.443214,32,157.655779
-15.324126,43,157.71571
-24.2078,20,157.743722
-16.045912,20,157.772017
2.673664,13,157.79049
-5.188233,13,157.808694
-11.349659,21,157.838481
-22.323145,31,157.882047
-27.687028,39,157.936754
-40.957996,49,158.00552
-25.725501,17,158.029402
-16.758588,45,158.092292
-3.785027,65,158.182852
-19.906684,63,158.270791
-19.893562,28,158.309932
-20.673613,28,158.349118
-16.740171,18,158.374532
31.77177,65,158.465522
-57.580698,70,158.563064
-26.947203,35,158.611856
-53.871093,55,158.688762
-32.161716,73,158.790353
-45.927323,43,158.850523
-10.387458,11,158.866505
-10.380334,45,158.929342
-33.618239,42,158.988344
-4.53877,15,159.00957
-59.360583,45,159.07249
-3.797408,38,159.125685
-37.354398,34,159.173385
-78.086232,100,159.312351
-51.439859,46,159.376482
8.126489,33,160.231191
-59.202803,36,160.282013
-26.925201,38,160.33521
-29.147612,32,160.380203
-50.962825,82,160.494789
-19.188559,104,160.640728
