#{"t_start": 1769364521.5233939, "env_id": "CustomAnt-source-v5"}
r,l,t
-143.420185,147,17.311728
-11.608853,12,17.328582
-43.015729,44,17.39014
-251.460905,168,17.624994
-25.021347,24,17.658544
-1054.010032,1000,19.884327
-8.953433,18,19.910008
-57.984239,25,19.945003
-49.433313,36,19.995391
-28.225473,30,20.037494
-12.517163,19,20.063988
-134.264705,109,20.215897
-100.417036,69,20.31202
-92.368692,86,20.433784
-29.853332,33,20.479807
-20.077293,24,20.513311
-33.205047,38,20.566524
-57.21628,44,20.628124
-61.515796,89,20.752285
-29.602643,32,20.797052
-34.088226,59,20.879311
-32.209771,15,20.900352
-10.682454,21,20.929911
-13.150583,18,20.955088
-27.793246,22,20.98585
-30.677826,44,21.047341
-30.600178,15,21.068451
-40.84846,23,21.100737
-45.006658,43,21.161013
-822.317649,796,23.111464
-67.759279,43,23.171638
-19.314709,21,23.201157
-13.803775,57,23.280572
-89.650302,100,23.42012
-122.35471,60,23.503654
-38.095841,28,23.542819
-28.186963,21,23.572491
-57.94388,75,23.677243
-19.227388,14,23.697119
-94.023898,94,23.827829
-51.45497,31,23.871443
-70.61048,90,23.997196
-38.185596,114,24.155736
-46.382811,29,24.19685
-30.172684,18,24.222263
-23.023426,66,24.314604
-96.89169,91,24.441688
-170.435046,119,24.607641
-40.335882,25,24.642873
-8.948915,22,24.673663
-59.164665,79,24.783883
-28.758994,39,24.838498
-34.290437,21,24.867909
-124.497678,94,24.999076
0.459553,32,25.043769
-30.90729,27,25.081534
-108.236996,116,26.05629
-1.565317,28,26.095439
-88.448837,56,26.173741
-25.814218,23,26.206211
-968.05948,1000,27.613777
-14.74421,49,27.682357
-18.852463,40,27.738065
-36.659072,40,27.793887
-23.055389,32,27.838695
-32.338644,21,27.868251
-16.593088,28,27.907573
-22.367602,53,27.982506
-50.540277,50,28.052206
-10.713257,23,28.08443
-61.006442,70,28.182319
-36.773979,39,28.236788
-77.688231,79,28.347429
-23.705139,18,28.373319
-68.968848,101,28.51409
-75.503529,105,28.660559
-56.155984,77,28.767799
-95.07236,74,29.725475
-51.251324,28,29.770753
-24.563907,15,29.79471
-31.321736,19,29.825161
-990.413616,1000,31.29916
-10.74088,32,31.345234
-32.44709,52,31.420208
-15.311355,10,31.434685
-44.179562,40,31.491423
-34.669061,49,31.561343
0.866603,14,31.581692
-42.760959,36,31.633173
-7.395638,14,31.65306
-8.570115,18,31.678751
-121.158915,100,31.822061
-33.855652,76,31.93477
-93.430649,31,31.984361
-79.659609,77,32.101424
-25.614061,20,32.130661
-14.619281,36,32.184422
-17.371413,21,32.215416
-46.012377,65,32.314777
-51.745512,31,32.363509
-77.192675,96,32.511017
-64.686377,58,32.594219
-122.343992,91,33.575272
-12.065701,18,33.600511
-103.880733,75,33.705445
-80.478362,72,33.815307
-208.636553,175,34.086477
-52.705152,35,34.138938
-37.393488,25,34.177649
-24.074386,14,34.198997
-22.416516,19,34.227102
-60.47947,38,34.282853
-43.37427,58,34.366648
-11.571324,17,34.391459
-27.694332,17,34.418721
-115.993759,65,34.519796
0.427183,8,34.531721
-15.254911,16,34.554741
-87.054257,80,34.666609
-82.077682,59,34.779211
-933.803676,1000,36.364772
-74.545279,93,36.507756
-22.522442,36,36.562063
-45.573451,20,36.591558
-11.980022,10,36.606571
-10.369651,15,36.629317
-54.177669,55,37.568099
-23.253847,11,37.583812
-35.464703,38,37.637434
-13.386145,23,37.669792
-115.952387,132,37.854726
-33.135139,90,37.980686
-33.785339,56,38.058812
-69.381376,68,38.154071
-15.61752,13,38.172397
-11.932725,17,38.1964
-959.697216,1000,39.604235
-80.799948,58,39.685636
-7.758727,19,39.712397
-0.899683,26,39.748928
-22.576899,29,39.78959
-17.298265,13,39.808006
-15.532973,44,39.870238
-79.561257,59,39.953337
-15.948498,35,40.002499
-76.987295,58,40.083527
10.434267,46,40.147617
-12.161687,11,40.163166
-71.225473,68,40.258341
-45.528585,36,40.308811
-50.502099,23,40.34111
-964.298216,1000,42.56349
-140.824705,151,42.774327
-60.66647,67,42.868113
-50.28625,34,42.915701
-118.929867,110,43.068827
-9.510685,16,43.091395
-74.838749,157,43.309991
-42.429514,53,43.384039
-5.421505,21,43.41362
-28.098846,28,43.45293
-116.710044,96,43.586829
-58.779219,39,43.641405
-25.182971,14,43.661086
-33.463794,26,43.697688
-15.444223,25,43.732678
-237.429306,166,43.964226
-68.093133,69,44.062759
-45.706653,40,44.99997
-38.659353,50,45.070979
-33.409095,26,45.107544
-14.045791,55,45.1877
-89.427319,59,45.27327
-41.719908,26,45.309965
-15.748718,22,45.341319
-100.903522,108,45.494985
-94.974213,94,45.626519
-22.014549,23,45.658793
-26.079343,118,45.824342
-51.580633,23,45.85695
-31.493645,26,45.893456
-55.699206,62,45.981666
-34.432779,70,46.079767
-9.895184,21,46.109276
-92.930329,100,46.249001
-66.538817,65,46.339716
-9.300052,22,46.370557
-53.72089,38,46.424174
-55.27595,37,46.475756
-22.138245,15,46.496894
-186.834555,183,46.752313
-32.285717,14,46.771946
-27.323041,24,46.805679
-12.607087,24,46.839566
-43.271599,60,46.924237
-30.491786,24,46.957898
-27.995631,30,46.999748
-18.644854,46,47.063946
-14.664548,13,47.082212
-18.961942,23,47.114516
-75.464806,100,47.254148
-30.205497,51,47.325385
-4.096887,36,47.375559
-37.056543,17,47.39971
-12.061718,13,47.418545
-12.216403,67,47.512133
-93.866924,54,47.587268
-167.718591,92,47.71715
-65.503065,51,47.788823
-60.743121,60,47.872656
-23.559248,17,48.709616
-14.998881,50,48.780005
-27.030839,30,48.822227
-36.313069,22,48.853258
-7.778652,33,48.899488
-69.343178,106,49.047559
-26.104517,28,49.086936
-38.164734,45,49.149746
-20.924486,18,49.174938
-912.836687,912,50.46131
-23.996343,74,50.564313
-10.644867,44,50.625962
-3.138719,30,50.667987
-34.381655,26,50.704618
-112.518729,79,50.815009
-6.039073,35,50.864385
-33.93913,27,50.904074
-10.570536,13,50.922945
-64.306029,32,50.968271
-34.432565,39,51.023213
-6.897982,14,51.042858
-14.679387,23,51.075199
-900.30708,1000,53.312617
-23.111039,25,53.347716
-40.054709,50,53.41776
-20.585319,26,53.454372
-150.906656,94,53.586243
-22.030827,24,53.620049
-185.319835,111,53.775163
-80.905586,89,53.900259
-100.327945,94,54.03167
-1.893257,12,54.048537
-28.046139,55,54.124895
-113.214889,125,54.301171
-51.159843,68,54.396092
-45.736564,49,54.465427
5.615727,27,54.503219
-16.568582,20,54.531539
-5.711125,38,54.584535
-13.504022,39,54.639269
-29.013906,15,54.660352
-10.889014,19,54.68696
-61.990066,151,54.900191
-15.451605,15,54.922345
-29.833138,36,54.972822
-45.263287,22,55.003726
-55.292454,24,55.037383
2.222208,57,55.116656
-40.328301,83,55.23227
-43.458747,46,56.120035
-70.50233,60,56.204845
-91.154175,83,56.323056
-43.931348,57,56.402682
-58.856241,58,56.484491
-27.478693,29,56.525513
-4.318087,28,56.564851
-885.505925,910,57.847661
-1.6218,36,57.898
4.321388,37,57.950275
-125.145422,141,58.146697
-22.18317,17,58.170524
-27.640605,34,58.217991
-82.132427,56,58.29616
-102.966968,87,58.417171
-17.854459,15,58.438227
-33.149792,117,58.601507
-29.648844,36,58.651813
-5.274925,11,58.667345
-27.465376,22,58.698338
-91.025843,47,58.764127
-87.405996,121,58.93335
-83.317583,61,59.855096
-998.618129,1000,61.265997
-25.816064,54,61.341781
-9.398874,11,61.357379
-6.897354,24,61.390872
-7.435771,16,61.413371
-102.491112,65,61.504483
-20.185571,14,61.524233
-18.075091,32,61.569114
-39.774237,37,61.621506
-97.30915,79,61.732076
-68.122528,30,61.774463
-1.850809,10,61.788605
29.054006,39,61.843607
-19.068887,18,61.868941
-44.578729,45,61.931729
-26.670915,46,61.996069
-4.098986,18,62.021439
-900.605852,1000,64.252843
-5.886865,14,64.272805
-100.339148,106,64.420609
-171.043864,138,64.615669
-27.925577,26,64.652237
-13.747277,19,64.678817
-76.020962,117,64.843681
-28.745188,32,64.888459
-34.339681,23,64.920951
-19.252541,12,64.937882
-14.029664,45,65.000771
-18.111577,15,65.021992
-111.216124,91,65.149643
-52.61352,43,65.20993
-60.604691,61,65.295536
-63.564164,33,65.341964
-31.848529,29,65.382569
-0.057573,12,65.399489
-84.280427,93,65.529962
-87.488143,52,65.602639
-65.713653,45,65.665705
-33.920276,54,65.741113
-24.352952,21,65.771105
5.865367,30,65.813411
-9.703533,11,65.82892
-83.707481,68,65.924237
-4.930545,19,65.950937
-16.963733,43,66.013204
-20.697919,25,66.05141
-940.363057,1000,68.294766
-27.898877,61,68.380307
-46.939163,30,68.422367
-41.216335,25,68.457785
-766.620774,842,69.646033
-21.167242,17,69.669913
-53.635511,67,69.763662
-71.758687,55,69.841245
-34.46137,50,69.911106
-63.664343,38,69.96474
-24.301829,16,69.987354
-20.954909,55,70.063948
-85.975321,76,70.993168
-5.337139,12,71.010176
-95.43465,110,71.164902
-27.984151,59,71.247643
-40.958675,60,71.332154
-17.521048,14,71.351958
-41.848782,58,71.432854
-29.829279,24,71.467181
-27.088727,41,71.524993
-48.644166,41,71.58245
-27.481519,28,71.621673
-68.394048,56,71.699999
-24.299499,16,71.722427
-73.394604,68,71.817892
-58.875198,70,71.916291
-39.839983,36,71.966972
-10.942383,14,71.986599
-33.005001,37,72.038614
-20.070955,26,72.075486
-12.217699,11,72.090929
-6.039575,9,72.103622
-52.888721,158,72.324344
-17.70169,14,72.344277
-17.069862,25,72.379312
-33.186827,20,72.407236
-49.380241,60,72.49144
-11.30119,25,72.527048
-13.335083,21,72.557141
-13.410264,10,72.571215
-34.375618,16,72.593884
-21.615601,11,72.609337
-62.750291,71,72.708925
-46.283245,81,72.822462
-8.522203,17,72.84635
-9.729098,28,72.885823
-83.883727,51,72.957538
-39.213435,76,73.063371
-26.495274,56,73.141696
-7.535249,23,73.174077
-87.709771,72,73.275317
-6.471818,23,73.307527
-77.345656,63,73.39568
-2.074884,47,73.461623
-20.254653,17,73.485716
-43.986539,23,73.517975
-81.923285,68,73.614645
-28.741393,31,73.657992
-23.683876,13,73.676346
-54.666438,38,73.729315
-13.276401,12,73.746253
-73.361336,53,73.820257
-13.273467,20,74.670427
6.617927,21,74.700245
-9.570586,10,74.714503
-12.033807,50,74.786719
-204.147037,184,75.044833
-15.87144,7,75.054915
-64.622553,74,75.158326
-21.421157,42,75.217446
-8.463166,9,75.23028
-56.637325,50,75.300641
-68.229481,34,75.348211
-10.446369,62,75.434849
-0.819839,29,75.475654
-32.292212,25,75.510999
-20.74351,32,75.556736
-6.458021,12,75.57365
-54.443605,37,75.625611
-50.577798,49,75.694404
-12.809863,11,75.710033
-174.36018,96,75.844672
-6.789928,16,75.867561
-43.886732,23,75.89977
-29.631178,30,75.942321
-59.566293,86,76.062728
-40.880353,58,76.143637
0.929847,23,76.175773
-60.548924,25,76.210848
-17.739504,29,76.251581
-105.079355,130,76.432822
-32.08516,28,76.472217
-18.900504,16,76.495081
-37.353001,68,76.590562
-122.845636,136,76.781312
-41.19813,46,76.846024
-38.361096,30,76.888427
-68.232062,44,76.950654
-39.761851,83,77.066574
-43.401476,40,77.122366
-39.039979,42,77.181042
-116.538041,97,77.316357
-2.528643,53,77.390414
-21.327711,16,77.412858
-30.585115,52,77.485774
-22.564531,35,78.359412
-49.390891,51,78.431186
-37.282375,25,78.466707
-75.577888,91,78.595267
-55.162584,105,78.742625
-9.423477,10,78.757141
1.559809,35,78.806482
-77.917886,36,78.857636
-17.168852,10,78.871989
-96.818299,62,78.958918
-36.796181,38,79.012034
-16.569953,13,79.030373
-39.745137,20,79.058566
-1.311634,17,79.082676
-51.389981,69,79.179113
18.279934,45,79.242596
-37.664608,44,79.304374
-26.426886,23,79.336542
-4.102136,11,79.35204
-64.88736,109,79.504545
-8.066175,21,79.534503
-3.160727,15,79.555773
-21.991273,23,79.588456
-11.313614,41,79.646024
-18.697536,67,79.740047
-33.674023,21,79.770123
-23.545057,18,79.797503
-50.609632,62,79.887352
-77.907281,75,79.99234
-18.734004,13,80.010658
-16.941749,47,80.076635
-49.959168,44,80.138307
-73.862542,65,80.229604
-19.109655,30,80.271916
-40.248721,47,80.337589
-64.854087,30,80.379679
-15.833374,12,80.396665
-68.784769,59,80.479389
-36.676319,60,80.563575
-51.918349,29,80.604979
-17.150444,64,80.694371
-14.384308,23,80.726686
-17.430863,18,80.752134
-23.652039,80,80.86456
-53.083983,50,80.935111
-26.127625,20,80.963307
-51.160516,59,81.045661
-16.60051,19,81.072601
-100.844434,42,81.131324
-64.15748,127,82.136639
-40.255167,24,82.170339
-81.43406,42,82.229877
1.504826,22,82.261148
-30.163628,26,82.297909
-929.139069,1000,83.710016
-25.709151,22,83.740997
-9.161439,17,83.765193
-17.422467,31,83.808496
-85.55024,80,83.92097
-24.242786,93,84.051163
-19.813181,24,84.085082
-6.565386,16,84.107619
-98.699277,111,84.262974
-43.997895,135,84.451445
-18.139945,41,84.509548
-40.921021,52,84.583241
-48.418046,99,84.721689
-148.952487,179,85.808326
-75.98002,93,85.939187
-44.946822,93,86.069762
-43.667475,44,86.131636
-43.191413,44,86.193178
-8.679569,28,86.232585
-30.085014,34,86.281085
-36.564371,21,86.310725
-47.896827,67,86.40444
-2.495028,20,86.432808
-8.5348,14,86.452496
-7.392121,14,86.472319
-13.302989,12,86.489648
-78.824087,45,86.553098
-43.233827,61,86.63911
-78.687327,76,86.745819
-60.608591,48,86.813981
-9.101321,36,86.864599
-11.50972,10,86.878823
-88.413428,55,86.956398
-904.969918,1000,88.371903
-20.248853,20,88.400251
-26.87647,28,88.439586
-42.315179,83,88.556349
-13.443722,17,88.580238
-547.448786,664,90.343843
-17.040528,28,90.383924
-95.449161,57,90.463391
-33.48023,54,90.539262
-120.589608,93,90.670317
-17.45083,29,90.711427
-5.539374,16,90.733885
-69.195539,116,90.89694
-54.15907,61,90.982959
-15.863813,50,91.052951
-53.610428,52,91.126636
-77.009024,77,91.234367
-68.005811,96,91.369601
-5.343429,27,91.40765
-33.737152,27,91.445463
-44.28483,27,91.483229
-36.033947,62,91.570046
-7.072644,13,91.58884
-16.807162,25,91.623946
-18.994624,23,91.656337
-3.889121,18,91.681595
-614.308957,647,93.434326
-32.271461,15,93.455534
-47.318791,41,93.513225
4.451614,36,93.563653
-56.202103,56,93.642359
-8.852033,14,93.662097
-5.140336,74,93.766098
-26.139981,22,93.797102
-34.456135,25,93.83365
-21.797016,26,93.870307
-4.501292,21,93.899933
-82.728988,36,93.950901
-54.597201,96,94.085151
-20.533971,52,94.157888
-15.311479,38,94.211734
-30.759521,87,94.334052
-33.902069,22,94.364938
-108.051285,85,94.484022
8.169711,65,94.574961
-11.712141,28,94.615
-19.149749,10,94.629242
-31.020956,21,94.658785
-11.887798,15,94.679971
-3.571462,49,94.74846
-0.494192,13,94.766862
-13.484058,25,94.802149
-106.131829,85,94.921005
-28.576508,36,94.971449
-23.775836,18,94.996647
-30.898458,30,95.038775
-71.346725,45,95.101521
-42.127524,36,95.152015
-44.272228,48,95.218814
-30.676638,24,95.252674
-40.04865,34,95.300368
-10.74525,11,95.315848
-25.089371,13,95.334217
-12.243765,23,95.366926
-39.595596,49,95.435516
-23.019972,29,95.476242
-33.6401,25,95.511323
-28.607343,27,95.549374
-25.552265,15,95.570425
-37.142904,199,95.848133
-32.9705,94,95.979603
-36.656924,90,96.927933
-7.794917,13,96.94652
-34.94514,85,97.065333
-45.20529,45,97.128663
-22.680358,32,97.173688
-119.996833,124,97.346632
-8.446996,15,97.36764
5.669449,35,97.416523
-43.456617,46,97.481158
-57.674538,56,97.559492
-35.909297,32,97.604401
-12.115727,14,97.624439
-64.424093,50,97.694233
-25.389767,28,97.733711
-18.003649,15,97.754848
-12.217382,38,97.809528
-54.562705,55,97.886327
-57.661292,22,97.917345
-14.616492,15,97.938416
-77.554247,81,98.051129
-9.475945,13,98.069453
3.699362,17,98.093324
3.194516,51,98.164467
-40.572993,30,98.206627
-3.941609,9,98.219404
-64.993224,40,98.275474
-10.594203,25,98.310647
-24.087808,35,98.359508
-28.612765,45,98.422293
-56.584149,51,98.493648
-31.875407,24,98.52741
-57.431061,50,98.597495
-40.153364,131,98.78003
-43.880129,90,98.905808
-6.754434,16,98.929932
-50.537334,76,99.036189
-90.779681,131,99.220073
-9.538359,14,99.239735
-43.402139,37,99.291586
-31.732122,23,99.32417
-11.907079,15,99.345322
-8.206872,26,99.382015
-5.775995,14,99.401644
-176.282503,238,99.737557
-26.884865,32,99.782784
7.762698,23,100.640294
-79.540253,64,100.730738
-11.660465,25,100.766066
-77.27521,92,100.895187
-61.734885,51,100.967283
-66.339019,96,101.101362
-28.035998,17,101.125442
-31.148623,25,101.160657
-184.962308,124,101.334516
-65.080778,79,101.444801
-52.464718,54,101.52065
-45.313209,43,101.580683
-13.908323,31,101.624555
-460.256198,494,102.32195
-20.490834,31,102.365657
-33.325775,34,102.413325
-37.501562,43,102.473633
-30.419615,24,102.507349
-37.782912,37,102.559791
-13.262612,17,102.58378
-14.344625,13,102.602025
10.170033,22,102.633541
-23.040382,15,102.654549
-33.928453,39,102.709094
-60.475532,43,102.769748
-18.322938,19,102.796758
-22.602079,29,102.837702
-1.638759,18,102.863003
-35.927054,27,102.900862
-46.184832,42,102.960245
-73.782376,38,103.013503
4.472469,19,103.040203
-30.609142,30,103.082153
-11.782585,56,103.160599
-33.171575,40,103.21667
-13.614126,16,103.239073
-22.438339,29,103.280095
-57.451321,51,103.351799
-124.367321,112,104.339482
-29.275473,13,104.358217
-1.638305,41,104.415701
-9.595501,11,104.431202
-9.642099,17,104.455142
-189.718045,183,104.711545
-1.025595,58,104.793516
-35.746942,89,104.91979
-4.018267,16,104.942633
-22.810734,30,104.984756
10.273859,134,105.171195
-12.275136,23,105.203295
-13.681389,33,105.249406
-31.42159,28,105.288531
-10.516115,12,105.305406
-42.66986,41,105.363763
-3.061156,13,105.381992
-37.137733,27,105.419732
-18.25737,16,105.442173
-23.70834,20,105.470262
-43.499133,63,105.558325
-8.52296,16,105.581077
-3.905826,49,105.650178
-37.713803,23,105.682258
-30.52043,31,105.726001
-18.360448,16,105.748377
-16.950611,31,105.792953
0.261604,12,105.809817
-19.30236,17,105.834031
-35.047134,68,105.929188
-34.146018,26,105.965623
-618.74989,708,106.963751
-77.012184,69,107.05984
-22.876042,41,107.116921
-65.909534,69,108.037515
-121.423952,102,108.180971
-11.907591,21,108.210843
-13.624496,12,108.2277
-27.307055,34,108.275252
7.962587,30,108.3174
-357.405367,348,108.810815
-47.24893,44,108.872629
-879.841511,1000,110.286185
-19.386543,32,110.331314
-6.280633,36,110.382487
-39.127754,64,110.471715
-809.915395,1000,112.727576
-64.526155,58,112.809148
-59.364426,80,112.921579
-13.326598,39,112.976618
-4.197352,12,112.993605
-41.027925,98,113.130374
-90.223213,109,113.282685
-4.263743,22,113.313602
-7.909591,23,113.345935
-19.517551,25,113.380953
-23.807754,50,113.45058
-16.834354,47,113.516556
-43.506539,36,113.567066
-86.729866,70,113.66486
-49.876622,71,113.764379
-8.259388,54,113.839865
-42.816573,42,113.89877
-40.139089,30,113.941136
-11.317077,12,113.958058
-28.424128,41,114.015454
-5.497406,11,114.030842
-17.314816,53,114.104876
-46.115723,38,114.158643
-31.489239,29,114.199228
-35.144016,41,114.257295
-59.345001,59,114.339992
-16.838577,15,114.361455
-42.134139,36,114.411788
-1.610262,16,114.434244
-11.265069,12,114.45124
-901.745216,1000,116.683928
-37.292653,27,116.722621
-4.799576,13,116.740988
-844.794621,1000,118.144828
-53.235445,103,118.288353
-15.553652,75,119.22898
-15.430752,20,119.257997
-31.071965,26,119.294606
2.635874,21,119.324185
-36.119244,32,119.369385
-35.414618,23,119.401569
-49.923838,42,119.460227
-26.923812,73,119.562528
-79.293595,69,119.658771
-92.92748,91,119.786832
-14.83605,26,119.823612
-25.012275,35,119.87273
-21.508979,21,119.902228
1.760398,38,119.956441
-15.7689,28,119.996119
-40.852865,17,120.019976
-25.87991,54,120.095406
-102.673436,95,120.228505
-38.19237,34,120.2765
-579.460184,646,121.189795
-50.636798,35,121.239155
-40.590031,51,121.310638
-66.228749,110,121.463859
-58.443722,89,121.587846
-12.865906,16,121.612139
4.140415,66,121.70421
-81.476442,87,121.828119
-857.617017,1000,124.063719
-14.562074,12,124.080777
-25.243079,26,124.116998
-10.333909,13,124.135196
-9.133476,14,124.15494
-47.761762,71,124.25487
-4.661179,23,124.287061
-13.42011,14,124.306968
-1.076456,19,124.333537
-21.363601,55,124.410223
-92.435364,104,124.554905
-4.852754,10,124.568983
-17.670478,34,124.617425
-108.614176,51,124.68864
-18.68451,16,124.71101
-2.568782,19,124.737688
-71.924558,43,124.797458
-41.657528,35,124.846201
-1.527455,93,124.975566
-39.535763,71,125.074475
-23.789816,73,125.175887
-41.197778,72,125.276006
-7.526893,13,125.294273
-23.662514,16,125.316765
-33.491115,40,125.372805
-68.788085,122,125.542722
-14.331587,37,125.59446
-53.641143,59,125.676607
-29.61007,28,125.715715
-149.611495,119,126.736832
-73.608226,41,126.794217
0.113863,38,126.847203
-48.738996,56,126.925894
-21.420364,33,126.971997
-14.061675,24,127.005586
-23.855038,22,127.036412
-92.353375,142,127.234011
-14.234891,13,127.252406
-31.509152,22,127.283346
-59.487211,43,127.343488
-114.631392,124,127.515948
-22.917507,16,127.53827
-776.777772,1000,128.943823
-808.906115,1000,131.168123
-80.608547,105,131.315057
-23.161626,20,131.343104
-13.963499,26,131.379629
-38.823568,18,131.404812
-72.881633,97,131.540982
11.62114,42,131.599923
-13.841966,19,131.626593
-27.298757,26,131.66307
-23.73845,49,131.731848
-105.145556,67,131.825805
-20.192098,18,131.851146
-18.46404,25,131.88605
-35.23792,24,131.919662
-213.663989,169,132.155337
-8.707546,10,132.169515
-29.710784,87,132.290619
-12.085548,26,132.327114
-67.610101,73,132.429105
-18.190748,46,132.493158
-64.370398,50,132.56317
-9.832246,12,132.580226
-101.433504,100,132.71932
-15.352594,31,132.762861
7.668103,46,132.827109
-18.820055,17,132.850904
-68.349976,67,132.944379
-26.608509,23,132.976628
-6.849893,18,133.001923
-11.739748,26,133.038428
-18.730903,21,133.067939
-13.547696,15,133.089018
-8.657158,16,133.111526
-18.378552,36,133.161887
-286.176706,317,134.422552
-83.454247,69,134.518835
4.077689,20,134.546873
-77.882115,127,134.724343
-18.455099,17,134.748235
-34.50591,44,134.809939
-41.262371,56,134.888556
-13.953097,12,134.905569
-47.231983,42,134.96438
-19.277162,45,135.027362
-48.44406,74,135.130808
-14.652928,32,135.175688
-1.426751,16,135.19811
-35.866155,60,135.282097
-31.573147,22,135.313089
-25.239485,22,135.344053
3.343668,44,135.405791
-24.30655,29,135.446351
-29.573837,21,135.475827
-27.351355,24,135.509606
-27.344864,23,135.541775
-13.697014,32,135.586598
-10.113803,29,135.62713
-26.083566,12,135.644139
-19.560479,20,135.672211
-34.576842,25,135.707343
-17.089746,22,135.738136
-4.770713,18,135.763382
0.113204,20,135.791454
-28.37833,34,135.839283
5.338461,25,135.874389
-50.827678,66,135.966823
-39.629456,69,136.064204
-24.570473,92,136.19257
-2.482331,31,136.235996
-13.946319,30,136.278008
-8.577168,11,136.293539
-9.08523,12,136.3105
-58.729746,30,136.352587
-57.440918,123,136.524353
-61.53808,39,136.578895
-22.454001,45,136.64205
-34.361983,23,136.674367
3.837023,15,136.695542
-8.051023,11,136.711045
-27.910965,60,136.794919
-66.178292,72,137.743895
2.426144,41,137.80171
-21.040051,30,137.843913
-94.718253,105,137.990546
-4.101622,22,138.021556
-42.928474,57,138.101635
-4.525924,20,138.129707
-37.036695,49,138.198269
-26.861035,28,138.237601
-23.069844,11,138.253169
-82.348145,100,138.392365
-43.222854,30,138.434428
-16.619718,18,138.459767
-44.677159,24,138.493807
-37.721644,45,138.557403
-818.093722,1000,139.976388
-10.52575,12,139.993646
-18.347623,24,140.02719
-12.920501,25,140.062422
-94.794478,79,140.172837
-20.629404,14,140.19279
-20.255673,24,140.226881
-15.141124,18,140.25206
-9.930019,19,140.278746
-52.609297,28,140.317984
-110.850936,168,140.55324
-4.803127,14,140.572903
-159.913444,217,141.694851
-76.271034,40,141.750875
-37.388154,34,141.798396
-20.93953,15,141.819636
-6.273596,27,141.857586
-30.537052,46,141.922351
-31.870863,43,141.982581
13.434837,32,142.027239
-12.090704,20,142.055274
-3.346297,19,142.081871
-39.474787,48,142.149054
-6.428981,14,142.16865
3.80985,27,142.206779
-39.876997,33,142.253213
-15.101492,21,142.282544
3.910833,15,142.303612
3.684834,45,142.366522
-34.216773,30,142.408582
-101.193822,103,142.552172
4.674608,60,142.635878
10.231205,77,142.743202
-50.077635,24,142.776943
-22.430676,48,142.843945
2.678746,16,142.866697
-6.69968,18,142.891927
-107.719003,104,143.036952
-38.511025,44,143.098426
-23.120954,32,143.143085
-42.472603,27,143.180849
-96.166256,74,143.284237
-13.74828,22,143.315296
-44.801978,84,143.432526
-20.022903,21,143.461914
12.510278,34,143.509226
-41.980241,45,143.572428
-13.943371,25,143.607473
-67.771873,57,143.686977
-12.330801,25,143.72206
-101.850284,101,143.862724
-24.204806,70,143.96082
-74.886427,69,144.056945
-48.633776,82,144.171431
-80.647996,78,144.281078
-13.694268,48,145.169667
0.767114,35,145.21869
-28.99907,155,145.435045
-9.093073,19,145.461799
-35.930673,22,145.492573
-22.651952,81,145.606137
-56.119627,95,145.73866
-27.154544,22,145.769597
14.969242,19,145.796231
-31.241155,35,145.845291
-22.103409,29,145.885878
-37.725666,31,145.929153
-39.949234,25,145.964077
4.60936,32,146.009361
-12.238406,24,146.042885
