#{"t_start": 1769365483.0061824, "env_id": "CustomAnt-source-v5"}
r,l,t
-3.937823,20,13.93669
-18.393628,15,13.957814
-94.151526,67,14.879363
-88.616915,60,14.9637
-121.88475,81,15.076782
-14.181239,19,15.103422
-33.662195,34,15.151085
-38.40452,83,15.267747
-10.910183,29,15.308327
-42.942057,66,15.4008
-11.553275,26,15.43733
-0.265916,15,15.458369
-43.700303,40,15.514328
-74.263806,35,15.563395
-45.606997,95,15.69608
-1114.217717,1000,17.106347
-1043.701801,1000,19.342821
-19.229268,33,19.389109
-53.14409,26,19.425547
-107.286067,108,19.576769
-27.101336,22,19.607652
-8.066787,23,19.639914
-140.796527,198,19.916797
-10.90185,24,19.950417
-22.129037,35,20.0009
-28.942376,27,20.038615
-138.671337,130,20.221097
-21.169652,27,20.258961
-24.444682,59,20.341849
-5.307409,31,20.385875
-60.638476,49,20.454556
-56.801014,31,20.498045
-26.929435,23,20.530755
-8.381562,12,20.548172
-106.364854,81,20.661249
-101.269837,65,20.753077
-140.398328,117,20.916797
-88.461708,78,21.026087
-104.138529,77,21.134173
-74.413221,51,21.205259
-36.964056,53,21.279338
-23.751742,30,21.321655
-3.36318,34,21.369999
-35.421873,30,22.235703
-23.57172,23,22.268717
-95.109074,134,22.45628
-980.825723,1000,23.864269
-11.991548,32,23.909139
4.822796,17,23.933064
-34.194045,31,23.978292
-64.872173,51,24.049745
-17.321046,29,24.090631
-136.798589,141,24.288397
-17.125896,11,24.304016
-26.575377,27,24.34257
-10.678959,18,24.36805
-27.694416,24,24.401803
-128.856097,133,24.587945
-66.045653,49,24.656637
-65.352354,65,24.748087
-34.679419,46,24.812403
-19.183894,58,24.893644
-73.54092,43,24.954204
-35.782754,44,25.015456
-89.02765,74,25.942816
-59.35192,35,25.992285
-28.697243,29,26.033201
-36.216012,33,26.07933
-29.786062,49,26.147727
-11.150144,15,26.168843
-215.741909,138,26.361607
-8.247567,22,26.392504
-126.054166,141,26.58996
-154.630227,136,26.779591
-14.740269,13,26.798003
10.9498,17,26.822206
-47.919209,30,26.864471
-16.170968,33,26.910563
-48.01881,29,26.951057
-55.604281,91,27.07802
-12.525005,52,27.150555
-35.387749,26,27.186982
-11.491652,38,27.240207
-46.059128,42,27.29912
-30.583276,23,27.331661
-36.62025,52,27.404297
-983.860434,1000,29.628101
-533.557515,531,30.377108
-248.374489,154,30.594856
-98.684565,73,30.696697
-61.059339,89,30.822098
-76.93308,54,30.897864
-29.198345,28,30.937073
-23.546075,83,31.053115
-19.919288,14,31.073035
-1035.524569,1000,32.483411
-181.631546,122,33.472754
-934.739434,1000,34.885356
-119.419309,93,35.016135
-75.851052,30,35.058184
-125.271095,88,35.182362
-15.178389,14,35.202194
-270.703488,288,35.605009
-71.21138,75,35.709998
-57.086086,38,35.763477
-32.851478,41,35.82112
-35.066439,46,35.885801
-47.63207,66,35.978435
-40.540134,38,36.031761
-1026.818014,1000,38.271987
-986.484439,1000,39.680493
-132.592125,106,39.830106
-90.018881,79,40.768589
-137.744651,79,40.879952
-11.170544,62,40.966797
-177.120742,180,41.217829
-55.536958,35,41.267708
-35.189873,37,41.319841
-77.00955,42,41.379118
-13.185578,28,41.418393
-44.490072,57,41.498107
-20.037321,15,41.519283
-54.521225,32,41.564213
-41.266593,19,41.591538
-94.145761,110,41.747976
-916.693172,1000,43.162917
-12.448381,12,43.180331
-27.463804,21,43.210003
-116.858695,131,43.394176
-16.183831,27,43.432353
-4.426777,12,43.449218
-3.373869,8,43.460712
-106.522075,91,43.587877
-21.657202,22,43.618947
-89.463183,94,44.580407
-145.482623,109,44.734038
-22.965146,12,44.751281
-69.665485,57,44.830814
-17.067483,44,44.892248
-61.857563,47,44.957859
-86.4627,108,45.108533
-68.120554,91,45.235541
-28.266845,23,45.267887
-10.898954,15,45.288889
-75.472097,57,45.36887
-37.414545,35,45.418292
-35.487208,22,45.449216
-28.534763,25,45.484152
-22.401243,24,45.517684
-130.742371,115,45.679928
-197.306993,180,45.9322
-27.54854,27,45.970295
-50.463021,61,46.055677
-35.34749,23,46.087945
-137.319496,145,46.290715
-27.456293,42,46.349885
-6.893112,25,46.385241
-9.794255,22,46.416668
-110.348667,49,46.485225
-13.639897,42,46.543621
-96.495907,107,46.693297
-64.187287,62,46.781846
-7.478096,20,46.809994
-13.311785,26,46.846497
-14.348738,16,46.869055
-15.883436,24,46.902647
-61.965436,70,47.000301
-909.837061,1000,49.238597
-55.007315,30,49.281323
-15.549335,42,49.341073
-100.115716,66,49.433678
-17.953485,19,49.460525
-45.255312,61,49.545798
-6.880836,13,49.564497
-59.288127,41,49.621888
-25.374105,38,49.675136
-66.740894,61,49.760938
-9.195094,9,49.773676
-114.440963,89,49.897914
-15.071032,14,49.917743
-46.241289,55,49.994853
-42.830202,26,50.031289
-75.922696,61,50.116135
-54.474632,79,50.226819
-17.236126,27,50.26483
-16.489621,12,50.281807
-11.128491,14,50.301575
-12.961909,14,50.321207
-18.568172,22,50.352348
-227.506641,147,50.558098
-53.486209,40,50.614025
-125.437384,113,50.772914
-15.608079,13,50.791376
-16.180887,16,50.813937
-51.357259,49,50.8823
-47.115757,27,50.92003
-41.494845,25,50.955116
-3.429023,28,50.994498
-928.55788,1000,53.217419
-17.57012,19,53.244409
-28.948465,35,53.293479
-824.56614,1000,54.702384
-71.665008,72,55.626693
-26.92924,38,55.680233
-7.432926,31,55.723719
-30.588397,31,55.768438
-84.768615,58,55.849463
-28.740195,39,55.90425
-19.226061,38,55.957418
-12.849266,55,56.034397
-65.033793,67,56.128021
-152.260977,168,56.36321
-31.513929,44,56.424681
6.359306,21,56.455493
-98.329922,103,56.599375
-14.225451,42,56.662783
-901.573363,1000,58.072994
-80.703867,47,58.139199
-9.97633,15,58.160427
-30.847568,28,58.200111
-30.312514,32,58.245125
-24.803711,25,58.280396
-29.94908,32,58.325148
-4.343648,18,58.350622
-86.635262,128,59.366601
-10.926401,24,59.400506
-127.534908,108,59.552247
-62.356252,33,59.59812
-44.799298,41,59.656135
-19.491957,21,59.685814
-69.038518,41,59.743241
-39.978199,32,59.788451
-52.262113,68,59.883477
-54.303682,30,59.926116
-48.310071,46,59.991035
-53.081551,30,60.033209
-159.416888,111,60.188572
-29.575972,30,60.230834
-83.826128,103,60.377275
-17.233903,47,60.442944
8.417611,48,60.509938
-7.25352,15,60.531023
-104.704865,88,60.653946
-870.237232,1000,62.061526
-95.16844,65,62.152372
-30.613333,24,63.011991
-60.53024,108,63.162627
-34.124734,57,63.243182
-123.282328,137,63.435067
-2.888733,13,63.453404
-45.390023,51,63.524668
-30.962349,18,63.549885
-35.558788,26,63.587687
-39.239334,22,63.618655
-21.066804,31,63.662123
-37.916807,97,63.797969
-11.507534,12,63.81499
-35.186971,47,63.880523
-100.016126,41,63.937834
-40.448459,27,63.975475
-27.316099,19,64.002586
-28.177875,20,64.030623
-57.169337,44,64.091835
-4.297668,18,64.117123
6.149571,20,64.145132
-57.126634,26,64.182091
-83.709769,116,64.345537
-135.286765,91,64.4726
-83.762735,82,64.587414
-41.757809,86,64.708104
-91.630558,80,64.819523
-10.973193,27,64.857267
-123.953269,128,65.036178
-9.807995,10,65.050301
-22.056194,13,65.068699
-49.137135,49,65.137388
-89.7544,87,65.258751
-80.487007,40,65.314872
-840.306852,1000,67.557118
-17.179625,33,67.603446
-60.252149,32,67.648855
-452.175899,498,68.352327
-54.75577,107,68.502245
-9.64739,19,68.528871
-30.159016,23,68.561229
-387.915343,512,69.282743
-21.448489,27,69.320851
-16.979133,45,69.384094
-10.076904,28,69.423424
-15.257096,25,69.458736
-43.035238,27,69.496595
-11.201906,16,69.519059
-71.694147,57,69.59872
-36.536223,44,70.47174
-9.709153,13,70.490203
-5.264797,13,70.508544
-845.227165,1000,71.918776
-38.077124,40,71.974992
-38.97714,62,72.061584
-11.7308,13,72.080003
-22.030955,18,72.1054
20.398676,37,72.157254
-89.737559,75,72.262483
-1.845763,13,72.280819
-54.033779,42,72.339909
-78.769351,56,72.418159
-12.66591,33,72.464494
-89.172803,81,72.577222
14.289607,110,72.731227
-76.045906,57,72.811034
-929.851336,1000,75.052022
-51.178562,97,75.188037
-6.405933,61,75.273811
-54.383983,155,75.490932
-21.142734,17,75.51486
-13.73599,35,75.563594
-25.566303,42,75.622249
0.817702,14,75.641939
-57.671253,36,75.692505
-18.443131,16,75.714957
-54.980046,53,75.790417
-151.361459,124,75.964462
-119.238731,132,76.148639
-44.586954,29,76.18927
-13.605449,34,76.236803
-2.95707,15,76.257986
-57.165227,99,76.396888
-78.836475,63,76.486543
0.424296,29,76.527116
-30.565547,78,76.635893
-5.127121,13,76.654271
-31.57604,73,76.757175
-123.472721,161,76.982637
-16.933787,28,77.851901
-3.197967,20,77.880177
-22.113977,21,77.909764
-14.027765,45,77.972703
-70.662441,103,78.117017
-35.329255,39,78.171484
-42.701674,20,78.199597
-2.856726,13,78.217891
-11.304337,9,78.230737
-35.877107,38,78.283559
-80.138882,58,78.365061
-29.538373,36,78.415811
-51.492721,61,78.501365
-25.289606,28,78.540667
-48.585176,162,78.767833
-54.136815,45,78.831033
44.904738,69,78.927082
-7.789288,11,78.942678
-5.674615,51,79.013952
8.769473,18,79.039307
-38.842964,52,79.111938
-12.761829,47,79.177836
4.175768,15,79.198953
-19.93066,16,79.221465
-24.503609,38,79.274577
-8.486955,35,79.323942
-13.974304,21,79.353752
-36.084083,33,79.400091
-95.51938,56,79.478873
-18.498879,38,79.531975
-46.623419,33,79.578005
-58.328681,104,79.724663
-20.566747,18,79.750118
-4.529624,22,79.780899
-36.067511,50,79.850978
-21.63583,31,79.89411
-23.766002,28,79.933556
-70.469184,67,80.027373
-72.429806,74,80.13035
-21.863302,21,80.159979
-10.531662,59,80.242476
-26.207237,16,80.265014
-60.014719,106,80.412946
-25.74995,30,80.455111
-32.430035,56,80.533351
-22.17797,21,80.562951
-9.16504,13,80.581245
-42.924606,90,81.52908
-41.222888,96,81.663796
-13.048314,15,81.685242
-67.080458,52,81.758382
0.390957,21,81.787793
-75.63963,33,81.833829
-38.033537,31,81.877368
-49.727287,36,81.927986
-55.06892,109,82.07981
-29.756028,27,82.117294
-16.650365,34,82.164843
-11.354145,16,82.187454
4.79358,51,82.258713
-106.615555,142,82.458977
-57.989383,79,82.569439
1.050082,25,82.604503
-54.399519,57,82.684721
0.288198,19,82.711382
-19.995779,33,82.758248
-36.159539,39,82.812716
-21.45069,20,82.840964
13.833398,37,82.89272
-42.160813,84,83.010087
-20.628765,28,83.049369
-34.335443,58,83.130396
-12.757835,63,83.218303
-17.573623,14,83.238014
-0.84155,43,83.298196
-54.878594,70,83.396423
-112.646926,103,83.540636
-26.467852,25,83.575837
-14.153028,46,83.640322
-29.317656,23,83.673377
-26.334562,30,83.71559
-6.037592,20,83.743848
-31.077953,53,83.818433
-15.357826,16,83.841068
-55.519366,81,83.953844
-248.184474,242,84.291899
-22.784664,30,84.334223
-22.656855,69,85.25611
-44.610178,35,85.305604
-15.529121,32,85.3507
2.994117,43,85.411035
-43.961827,38,85.464177
-30.44181,26,85.500789
-42.683952,45,85.564001
-51.973677,26,85.600786
-11.041787,16,85.623388
-13.148363,23,85.655764
-62.161328,77,85.764979
-9.579407,21,85.794704
-6.311384,16,85.817351
-0.208929,17,85.841131
-54.960257,71,85.940339
-18.375734,13,85.958721
-12.42644,33,86.004722
-11.700871,27,86.042384
-44.036199,46,86.106682
-107.297325,62,86.193119
-15.895569,20,86.221059
-11.09472,14,86.240747
-16.338105,47,86.306551
-164.770005,186,86.568497
-21.038138,38,86.621746
-23.326293,28,86.661158
-17.278784,17,86.685143
-24.967985,30,86.727527
-81.07382,79,86.838332
-22.419168,12,86.855364
-25.832442,25,86.890344
-128.19124,132,87.0743
-10.173445,72,87.175072
-101.646328,98,87.31249
-103.60952,124,87.486194
-884.829172,1000,89.723704
-39.759665,49,89.792866
-50.699115,49,89.861494
-12.065673,12,89.878787
-65.351755,109,90.030578
-138.984307,103,90.174459
-40.40582,44,90.236025
-4.409243,43,90.296161
-10.934994,22,90.327355
-473.38048,580,91.145901
-16.969446,34,91.193332
-45.231155,37,91.245124
-15.712339,18,91.270444
-0.14607,17,91.294524
-32.454215,60,91.378305
-18.424755,19,91.40509
-33.03576,38,91.458557
-37.203498,51,91.529866
-95.803048,64,91.619201
-59.103725,109,91.773057
-14.098001,12,91.789991
-17.781848,26,92.659027
-64.055951,56,92.739245
-11.813008,12,92.75627
-21.30045,17,92.780668
-22.38854,21,92.810388
-13.88056,19,92.837165
-6.392585,26,92.873753
-39.018368,42,92.932816
-23.422046,28,92.972032
-2.102122,10,92.986359
-40.53405,52,93.058864
-138.888752,137,93.250262
-22.732575,32,93.295482
-25.3098,17,93.319669
-15.967631,31,93.364757
-27.619753,25,93.399877
-114.271409,96,93.535109
-20.787291,27,93.573306
-3.21654,47,93.639287
-19.799344,117,93.803999
-19.84965,31,93.847617
-17.513179,58,93.928817
-25.34175,39,93.983429
-60.351469,106,94.131632
-93.077471,122,94.302468
-3.804447,10,94.316695
0.45303,30,94.358777
-28.045796,29,94.399601
-12.154245,108,94.552153
-34.967253,49,94.621011
-14.274687,59,94.703771
-17.141485,14,94.724056
-12.716027,19,94.751303
-20.266124,20,94.779533
-25.34166,30,94.821747
-13.151225,12,94.838866
-117.650221,83,94.954685
-19.741314,59,95.037441
-20.278148,26,95.074031
25.20164,51,95.146039
-26.616645,13,95.164656
-56.229498,74,95.268211
-12.392941,27,95.306547
-66.619866,74,95.410397
-56.373669,40,95.466532
-32.691325,26,95.503262
-81.575999,49,96.411856
-16.524866,13,96.430326
-43.339619,103,96.574746
-43.459787,123,96.748733
-8.89585,25,96.784033
-108.078714,104,96.929575
-0.634795,17,96.95368
-54.030476,60,97.037491
-17.815744,28,97.076765
-5.459353,15,97.097965
-26.064388,25,97.133023
-19.233862,16,97.155599
-14.087135,10,97.169703
-15.286943,21,97.199278
-8.404938,10,97.213519
-6.839584,79,97.327524
-35.381765,24,97.361463
5.469792,32,97.406645
-106.398594,114,97.566034
-31.741863,30,97.607954
-13.433088,30,97.650008
-193.38544,234,97.976827
-54.399647,44,98.038251
-18.839027,38,98.091432
-20.272828,25,98.126417
5.148175,21,98.155878
-25.781509,62,98.242872
0.198543,17,98.266835
1.065792,53,98.342731
41.774211,79,98.453958
-7.820147,12,98.471081
-21.408701,14,98.490885
-9.850241,33,98.537163
-55.177173,60,98.620911
-13.010952,27,98.659262
-8.432223,23,98.692059
-65.829982,44,98.753754
-7.072032,29,98.794674
-10.113829,17,98.818429
-26.824777,24,98.85231
-14.851677,23,98.88465
-4.907049,18,98.909898
-57.848772,64,98.99938
-74.277833,93,99.129489
-23.257757,39,99.184553
-50.941995,40,99.240549
1.769058,39,100.128862
-41.70642,62,100.215876
-49.536353,45,100.280489
-19.347169,24,100.314237
-63.690701,38,100.368016
-11.206858,22,100.399055
-12.363828,16,100.421579
-10.42937,24,100.456526
-18.83297,57,100.536573
-8.012168,18,100.562079
-82.693161,96,100.695951
-14.595571,15,100.717098
-2.501934,39,100.773455
-77.654089,45,100.836729
-107.433598,91,100.963674
-4.671255,46,101.028001
-16.254767,14,101.047754
-57.763634,62,101.134615
-55.848149,21,101.164074
-864.225639,1000,102.573189
-9.695825,12,102.590434
5.297919,45,102.653336
-6.871079,59,102.736008
-47.42163,110,102.889971
-6.428367,51,103.789025
-10.393612,43,103.84986
-29.650186,25,103.884941
-40.277635,23,103.917279
-20.006185,14,103.937027
-61.795491,77,104.04466
35.309523,114,104.203784
-0.550285,51,104.27521
-13.761784,36,104.326103
-1.647115,42,104.385252
-12.623023,41,104.444341
4.140683,25,104.479599
-123.70597,130,104.661175
-12.590602,55,104.738345
-21.633652,13,104.756728
-13.000682,13,104.775167
-12.115466,14,104.794854
7.870064,63,104.882992
-65.639351,157,105.102356
-31.770694,19,105.12913
-27.740424,26,105.165658
-0.779393,24,105.199813
-29.699487,32,105.245013
-20.701104,21,105.274755
-9.234106,18,105.300495
-51.253761,58,105.382381
-74.961571,66,105.475073
-11.037178,23,105.50755
-11.220766,24,105.541179
1.191613,31,105.584801
-744.76458,1000,107.82117
-27.55765,34,107.869068
-302.452188,390,108.417038
0.003112,58,108.498314
-8.445595,35,108.54729
-36.618052,61,108.632781
-11.239415,7,108.64283
-38.475627,86,108.76368
-37.299413,67,108.857996
-0.13443,53,108.932024
-31.7345,26,108.968561
-55.065539,47,109.034523
-10.69589,23,109.066929
-12.93428,21,109.096486
-11.438682,18,109.121721
2.463808,83,109.23779
-22.377422,48,109.30487
-39.325443,40,109.361503
-23.326277,28,109.401484
-15.492288,23,109.433822
-52.33484,32,109.478857
-19.200649,38,109.532006
-856.889041,1000,111.774239
-45.563647,41,111.833306
-14.423637,74,111.93727
-44.126967,27,111.975362
-9.111577,51,112.04666
-105.377436,146,112.250544
-1.617065,23,112.283083
-18.801571,33,112.329592
-22.993872,67,112.423264
-155.735235,153,112.637222
-18.841717,11,112.652846
0.094983,21,112.682702
-15.882864,15,112.703779
-16.37557,28,112.743114
-9.611206,6,112.751713
-8.738892,14,112.771494
-24.435906,26,112.808254
-20.398418,16,112.83078
-891.005766,1000,115.068185
-55.332557,52,115.141122
-55.840016,52,115.214426
-39.51969,58,115.298
-26.402819,26,115.334715
-0.535699,11,115.35032
-54.08529,74,115.454052
-20.376523,25,115.489335
18.794596,23,115.521976
-71.930271,91,115.649296
-20.031927,25,115.684313
-21.873958,13,115.702738
-169.809483,149,115.912201
-15.227761,28,115.951486
-41.977581,82,116.066356
-46.908665,37,116.118169
-2.199244,31,116.161525
-14.705386,18,116.186701
-26.765488,29,116.227339
-31.300303,149,116.437899
-87.272087,109,116.590307
-3.268364,38,116.643821
-145.7422,153,116.857579
-843.578112,1000,119.105828
0.252313,59,119.188433
-6.641452,30,119.230606
-23.431929,22,119.261438
-25.376194,48,119.33003
-5.788741,14,119.349972
-52.07219,52,119.42283
-3.668787,45,119.486114
-25.21598,25,119.521413
-43.344064,41,119.578821
-97.90289,81,119.692291
-34.470412,21,119.722106
-37.102057,57,119.802188
2.59449,19,119.828956
-47.560329,62,119.915569
-9.841067,13,119.933836
-36.078877,33,119.980085
-18.253626,22,120.010893
-5.577853,18,120.036135
-59.465351,68,120.131249
12.293597,55,120.208549
-10.496771,25,120.243653
-4.115785,22,120.274759
-120.216077,208,120.565631
4.621512,18,120.590953
-10.165672,16,120.613455
-17.58417,38,120.666609
-769.428172,1000,122.913396
-2.249851,44,122.975224
-14.393397,25,123.010816
-14.789005,40,123.066885
-33.801508,24,123.100647
-32.041322,30,123.142848
-14.28411,30,123.184748
-24.818418,23,123.217237
-3.85514,13,123.235746
6.033811,24,123.269518
-106.920953,65,123.360889
-18.6196,21,123.39048
-2.857526,76,123.497017
-1.185858,62,123.58378
-44.010574,71,123.683734
2.58227,50,123.75589
-25.685686,24,123.789784
-7.503279,68,123.884567
-38.810917,39,123.939395
-34.667054,37,123.991227
-41.840898,112,124.14779
-24.640643,45,124.211056
3.457993,48,124.278565
-66.23968,81,124.391934
-29.832521,37,124.443645
-15.176895,35,124.492654
-52.271803,41,124.550425
-64.09999,73,124.652403
-22.353859,37,124.704485
-12.14955,21,124.734165
-3.803126,17,124.758337
-16.88671,19,124.785072
-27.303999,32,124.83004
-0.551617,29,124.870518
1.108489,55,124.947789
-5.462055,10,124.961908
-9.864249,14,124.981727
-4.452451,12,124.998716
-47.909891,40,125.054854
-18.414158,37,125.107039
-1.21378,11,125.122597
-28.281391,41,125.179995
-3.151164,33,125.2265
-64.837609,101,126.225361
-15.485099,18,126.25165
-57.949652,55,126.328906
-54.317328,56,126.410129
-61.902037,48,126.477498
-18.71574,16,126.500107
-25.79106,24,126.533824
-31.13402,22,126.564723
-41.748608,39,126.619607
-36.446476,32,126.66463
-47.510255,37,126.716742
-16.09709,29,126.757497
-4.719465,14,126.777625
-37.865716,56,126.856289
2.143195,18,126.882039
-42.090697,108,127.033361
-15.449781,31,127.076839
-17.161957,12,127.093864
-38.661104,46,127.158034
-20.961502,22,127.188856
-79.596039,66,127.282014
-17.530684,16,127.304533
-20.82621,12,127.321626
-42.363481,38,127.375747
-8.427228,23,127.407951
-58.487127,126,127.583929
-805.045705,1000,129.823117
11.439456,66,129.916933
-13.553799,35,129.966055
-43.518168,34,130.013815
-19.293351,32,130.058788
-37.684098,57,130.138366
-130.051816,116,130.300148
-11.227461,17,130.324245
-8.720137,56,130.404095
-36.864143,40,130.460056
-47.916826,31,130.503676
-18.002059,24,130.537606
-22.454231,22,130.568501
-30.869562,26,130.605139
-16.153122,32,130.649885
5.254207,49,130.71905
-47.119478,151,130.93072
-2.984388,23,130.96306
-16.384874,30,131.005223
-25.330637,41,131.062631
-851.386383,1000,132.473785
-31.117958,33,132.520322
-10.736891,30,132.562294
-519.804028,664,134.328252
-46.501218,33,134.374604
-27.140432,34,134.422389
-47.631582,34,134.470194
-54.897247,82,134.584745
-6.018481,19,134.611547
-21.495437,46,134.676556
-753.304588,995,136.081879
-10.366501,12,136.098774
-45.25473,66,136.191051
-18.443252,12,136.207853
-15.032278,19,136.234643
0.498875,19,136.262136
-2.044297,57,136.342418
-12.561936,36,136.392787
-12.114005,12,136.409854
-56.783006,78,137.338298
-287.164714,287,137.741842
6.818535,31,137.78535
-35.316701,103,137.929
-2.836775,11,137.944618
-11.673772,44,138.007173
-55.032574,100,138.147007
-115.173029,99,138.285843
-11.561356,25,138.320944
-40.311121,34,138.368977
-10.019627,28,138.4104
-4.992178,47,138.476528
-31.337326,47,138.542404
-45.533725,178,138.791075
-20.849806,17,138.814854
-55.012811,74,138.918364
-733.106083,1000,141.162707
-44.534536,114,141.323095
3.8639,23,141.355661
-18.805716,18,141.381093
-10.180219,18,141.406426
-18.310949,14,141.426081
8.689068,22,141.456935
-14.696472,22,141.487785
-37.511525,43,141.548202
-29.886578,16,141.570541
-24.243342,22,141.601456
-7.472206,11,141.617
-40.420715,23,141.649335
-30.004232,78,141.758726
-40.784394,37,141.810452
8.250308,25,141.845492
-24.583066,41,141.902848
-40.3941,62,141.990222
20.034944,36,142.040524
-42.169918,72,142.140954
-22.285577,31,142.184247
-16.113215,92,142.314452
-113.071302,83,142.430676
-15.937613,16,142.453187
-31.153478,20,142.481255
-6.95406,9,142.494129
-13.02017,15,142.515296
-18.776518,25,142.550669
-722.669729,1000,144.775367
12.22187,37,144.82769
-43.967706,93,144.957428
-14.221581,108,145.108765
-1.748177,32,145.153878
-49.028835,54,145.229632
-33.922619,57,145.309629
-55.219146,66,145.402262
-92.980373,142,145.600693
-8.488805,19,145.627373
2.873926,19,145.653931
-34.198357,34,145.701527
-6.790502,25,145.736782
-42.390622,84,145.854619
-788.170849,1000,147.265896
-28.13211,19,147.292808
-6.999046,12,147.309681
-74.977993,86,147.430024
-76.589087,88,148.382345
-30.318468,44,148.444177
1.964488,35,148.49321
-62.399349,71,148.59235
-13.183663,10,148.606589
5.955029,81,148.720256
-17.485441,19,148.747121
-63.12978,93,148.87742
-43.899752,36,148.927846
-13.38145,24,148.961667
-12.955935,17,148.985618
-2.141812,21,149.015112
3.566723,11,149.031034
-19.177164,97,149.166292
-20.562056,44,149.22786
-38.503484,36,149.278418
-26.017527,15,149.299645
-55.013374,30,149.341891
-18.863777,30,149.384199
10.495577,17,149.408226
4.198596,28,149.447711
-22.980597,18,149.473021
-11.276023,12,149.490076
-61.531797,64,149.579332
-75.337144,112,149.735849
-34.422127,74,149.839413
-10.760272,18,149.864869
-19.649365,27,149.902708
-24.857626,56,149.981232
-42.48069,143,150.180794
8.235794,21,150.210355
-46.592796,30,150.252553
-13.168151,30,150.294605
-23.918294,35,150.343837
-12.344241,11,150.359325
-56.015424,71,150.460143
-61.555789,53,150.534389
-35.116918,32,150.579566
-16.323427,18,150.604851
-158.78874,112,150.761851
-85.260169,87,150.883567
-26.752362,53,150.957929
-27.779296,91,151.085086
-13.377366,12,151.102024
12.267759,25,151.137115
-14.396292,26,151.173891
-121.155404,95,152.140191
-16.17463,24,152.173888
-747.960261,1000,153.587113
-48.338538,45,153.650487
-57.270022,75,153.756312
-9.912295,32,153.801282
7.325243,26,153.837842
-2.99657,17,153.861766
-8.139309,16,153.884312
13.868193,43,153.944431
-23.080302,16,153.967161
-9.231914,11,153.982885
-12.413158,15,154.00395
-13.336262,12,154.020916
-17.631932,22,154.051798
-49.272496,65,154.14264
-59.109928,81,154.256167
-30.10527,60,154.340083
-18.741143,14,154.360152
-28.595208,29,154.401094
-62.817475,59,154.483621
-20.736564,25,154.518949
-14.874593,26,154.555677
-18.270115,29,154.596358
5.723761,16,154.618974
-25.837429,52,154.691802
-134.209644,118,154.857037
-612.958463,1000,157.099587
-3.276895,29,157.140449
-6.263833,14,157.160317
-53.09328,47,157.225999
-33.223738,56,157.304395
-101.965902,88,157.42791
-37.159206,25,157.463322
-34.828114,35,157.512415
-15.717234,101,157.653868
-20.647972,42,157.712812
-30.01256,18,157.738156
-15.859892,28,157.777873
-27.365531,31,157.821649
-36.120509,56,157.899995
-6.823858,35,157.949051
-8.142307,42,158.008111
-25.864801,21,158.037601
-4.297614,13,158.055933
-60.616237,80,158.168025
-98.306315,59,158.251006
-9.124819,15,158.272098
