#{"t_start": 1769369290.6906557, "env_id": "CustomAnt-source-v5"}
r,l,t
-65.391031,192,49.377876
-25.216271,17,49.401691
-965.035341,1000,50.804526
-26.228303,34,51.682256
-34.506123,71,51.781296
-48.088092,45,51.844182
-11.749999,27,51.881642
-31.312794,30,51.923478
3.646903,31,51.966829
-85.098311,137,52.158266
-66.181852,48,52.225388
-6.553995,24,52.259138
-16.621153,20,52.287503
-10.728859,11,52.303115
-15.032457,14,52.322885
-10.356431,12,52.339881
-39.158869,30,52.381765
-0.913524,14,52.401489
-74.901437,65,52.491613
-16.400943,40,52.547911
-900.044433,1000,53.953577
-16.897642,45,54.016628
-43.298263,39,54.07135
-48.843392,25,54.106358
-968.752008,1000,56.323869
-32.88833,15,56.345658
-940.832914,1000,57.751602
-8.604896,43,57.811772
-7.493834,33,57.857846
-130.278279,90,57.98286
-403.571147,472,59.463496
-34.364425,51,59.53459
-17.368742,24,59.568342
-249.632868,210,59.860263
-14.51057,23,59.892537
-38.786711,35,59.941252
-22.145662,12,59.958159
-79.13784,62,60.044752
-58.709928,76,60.150546
-32.655338,66,60.242388
-82.391179,68,60.337119
-52.243406,63,60.42547
-5.648075,28,60.4646
-196.243812,192,60.731507
-28.666201,67,60.824852
-52.733923,66,60.916897
-46.593691,62,61.003274
-121.237865,80,61.114431
-68.359927,61,61.199291
-0.14134,34,61.24653
-84.818652,48,61.313476
-17.073669,37,61.365389
-48.21971,23,61.397563
-95.253007,86,61.517383
-0.417423,32,61.562031
-8.791687,16,61.584504
-20.876228,37,61.636226
-3.646608,36,61.686463
-7.427275,54,61.761711
-21.057353,23,61.793932
-116.130682,93,62.748937
-889.844371,1000,64.155258
-9.059491,15,64.176504
-3.486878,13,64.194785
-17.42965,23,64.227288
-0.304504,17,64.251199
-50.367581,25,64.286085
-44.676638,34,64.333601
-25.320605,23,64.365934
-23.788102,20,64.394135
-26.805766,37,64.446156
-40.778173,29,64.486604
-48.669028,32,64.531433
-91.892513,76,64.637496
-100.081747,75,64.741807
-856.411821,1000,66.951065
-27.688423,46,67.016081
-26.398047,51,67.087799
-35.30308,43,67.147806
-616.195963,696,68.125628
-60.539734,40,68.181368
-1.936243,72,68.281531
-18.815382,18,68.306744
-68.291818,98,68.444278
-15.038417,32,68.489376
-34.390209,28,68.528793
-15.051284,10,68.542938
-23.332605,56,68.621167
-22.748274,43,68.681157
-201.434207,177,68.927061
-129.555592,126,69.102511
-869.549217,1000,71.335636
18.400436,36,71.386229
-656.632778,785,72.494555
-151.533709,104,72.640069
-851.991636,1000,74.878078
-6.386067,23,74.910296
-31.94728,28,74.949442
-29.834795,25,74.984437
-95.219164,66,75.076639
-110.408074,72,75.17723
-58.339579,39,75.23232
-42.977665,117,75.396481
-8.556999,19,75.423064
-88.18203,130,75.603885
-19.817467,23,75.637556
-22.815758,23,75.671322
-37.271327,23,75.704047
-15.125144,21,75.733526
-40.884433,33,75.779515
-9.202131,36,75.830191
-32.25215,93,75.959432
-11.853781,66,76.051423
-17.656978,18,76.076697
-53.590022,64,76.16624
-2.790265,23,76.198529
-19.85312,16,76.221033
-25.072934,55,76.297882
-95.001394,111,76.452429
-79.247159,98,76.588663
-42.00052,48,76.656246
-6.824322,11,76.671804
-531.459901,515,78.223539
-110.810045,74,78.326976
-13.191087,20,78.355568
-71.626588,84,78.472852
-18.026588,30,78.514793
-75.926909,91,78.64168
-14.288041,14,78.661608
-47.195241,23,78.693927
-10.208975,37,78.745658
-5.378989,14,78.765371
-84.498986,123,78.937134
8.438758,57,79.016664
-62.743823,68,79.112083
-854.014046,1000,81.348112
-14.215104,13,81.366713
-54.249433,59,81.449257
-186.525327,94,81.580418
-124.109794,168,81.814718
-10.119458,20,81.842749
-33.774196,76,81.949014
-61.877901,71,82.048184
-4.660479,27,82.086807
-84.632802,133,82.273074
2.287577,19,82.299935
-68.022203,38,82.353014
-37.590633,70,82.450206
-39.993685,48,82.518073
-19.658784,29,82.558773
-94.321105,74,82.66229
-8.869954,45,82.725547
-34.158275,34,82.773376
-20.853472,30,82.815346
-760.862071,1000,85.035126
-37.279388,29,85.075999
-49.850907,59,85.158789
-4.85432,20,85.18716
-882.704244,1000,86.590348
-15.882719,28,86.629702
-8.987176,15,86.650818
-153.255942,107,86.799839
-30.613363,43,86.860341
-30.03638,59,86.942788
-60.53037,42,87.002069
-35.520859,28,87.041302
-35.809862,31,87.084719
-3.044841,25,87.119895
-33.945801,24,87.153363
-105.724924,81,87.266566
-12.20432,27,87.304653
-13.412463,19,87.331277
-51.561487,87,87.45437
-24.353227,49,87.522657
-24.112929,30,87.564963
-14.648532,24,87.599323
-27.594248,18,87.624673
-2.853723,37,87.676738
-74.629567,88,88.630725
-17.486801,73,88.732625
-40.345161,49,88.801151
-11.693344,38,88.854222
8.878535,28,88.89362
1.159723,34,88.941559
-14.64665,18,88.966779
-28.716229,41,89.024005
-31.184412,48,89.09135
-0.969097,14,89.111179
-24.571108,42,89.169993
-36.53251,66,89.262662
-21.015993,24,89.296523
-23.963751,13,89.314847
1.60473,26,89.351322
7.094473,28,89.390668
-1.195357,12,89.407734
-103.204638,80,89.519535
-32.870274,26,89.556123
-848.622244,1000,90.962311
5.038054,27,91.000177
-77.244352,83,91.116754
-10.67079,21,91.146026
-17.176074,14,91.165614
-53.817058,31,91.209167
-12.260693,60,91.293163
-11.08298,15,91.314369
-24.703239,43,91.375759
-13.21278,18,91.401136
-30.288302,23,91.433457
-77.437323,48,92.31334
-46.716961,34,92.361355
-266.748708,208,92.653837
-16.032901,13,92.6721
33.457175,38,92.72525
-8.91503,11,92.740812
-802.875465,1000,94.147357
-99.325238,63,94.23499
-1.019547,22,94.265744
-29.900256,101,94.406776
-102.046826,109,94.558928
-4.728902,21,94.588226
-93.315909,118,94.753778
-131.241703,111,94.908517
-43.372845,122,95.078311
-27.262816,39,95.13271
-109.632659,92,96.087172
-23.167268,31,96.1308
-51.561161,54,96.206341
-48.986402,144,96.407599
-13.108797,126,96.583012
-35.533238,62,96.669658
-42.110821,31,96.713376
-32.289636,25,96.748277
-158.046137,180,96.998493
-48.500546,50,97.068902
-47.442128,58,97.150865
-48.970309,71,97.249968
-68.148659,66,97.343489
-207.047135,195,97.615758
-46.923465,61,97.701255
-762.806473,1000,99.935904
-94.415178,70,100.033657
-19.931028,36,100.084166
-15.857123,14,100.103991
-221.443332,230,100.424416
-6.79538,49,100.493099
-54.493228,107,100.642871
-10.089021,49,100.711047
2.053992,15,100.732085
-68.013096,88,100.855471
-17.995312,20,100.883572
-14.646065,17,100.907312
-34.018635,42,100.965781
-25.042251,48,101.032667
-37.937884,19,101.059414
10.607916,19,101.086102
-92.615784,84,101.205122
-53.127582,36,101.255516
-144.038591,86,101.375427
-42.587728,45,101.438291
-19.635427,45,101.501122
-60.338394,61,101.586616
-29.748851,44,101.648792
-50.51533,65,101.73988
-21.853177,12,101.756913
-17.24198,31,101.800374
13.81606,58,101.882123
-22.083951,25,101.917268
-115.655223,108,102.068735
-96.303141,139,102.262655
-45.064914,67,102.356412
-18.719058,31,102.399845
-63.416961,55,102.476614
-113.726459,98,103.431822
-795.421116,1000,104.839592
-9.604163,22,104.870492
-9.27549,78,104.980292
-58.803154,70,105.079911
-0.16545,104,105.224531
-10.41776,45,105.287918
-28.77525,122,105.458934
-41.626449,34,105.506447
-14.15376,37,105.558383
-27.650281,67,105.652368
-59.01504,105,105.798946
-75.126555,89,105.923015
-82.700195,46,105.987179
-46.398513,74,106.090555
-66.523737,84,106.208063
-4.643886,59,107.100532
-193.239901,158,107.321376
-10.69325,44,107.382759
2.806308,43,107.44261
-766.782479,1000,108.849381
-9.247888,46,108.913668
-11.292352,27,108.951579
-33.478038,18,108.976736
-62.712633,67,109.070422
-20.304721,22,109.101244
-26.669072,64,109.190567
-32.529312,21,109.220256
-40.718723,102,109.363131
-685.851652,1000,111.58988
-41.294465,96,111.724729
-37.152039,39,111.779807
-11.94848,39,111.834674
-83.590492,100,111.97461
-25.14059,19,112.001255
-37.762385,98,112.138461
-6.744612,32,112.182986
-31.410269,36,112.233593
-18.139064,16,112.25652
-56.854378,106,112.404452
-20.990359,31,112.448006
-48.737566,53,112.522192
-12.830356,30,112.564384
-1.399123,29,112.604908
-5.646653,15,112.625992
-38.281848,52,112.69925
-30.167924,43,112.759414
-9.455149,10,112.774131
-94.256632,131,112.957209
-17.910028,32,113.002105
-17.86598,50,113.072387
15.575193,30,113.114263
-20.303234,22,113.145083
-43.512405,41,113.20236
2.443054,9,113.215055
-19.302369,48,113.28228
-26.753304,22,113.313288
-693.181017,1000,115.531721
-31.0781,36,115.582556
2.631565,44,115.644991
-39.741239,32,115.689552
-44.146169,30,115.73137
-106.550453,61,115.816348
-90.345813,69,115.912164
-89.409323,74,116.014909
-14.14716,14,116.03444
41.074252,36,116.084605
-20.856874,20,116.11279
-14.153462,47,116.178262
-18.413106,22,116.208974
-47.776381,47,116.274738
-27.027189,30,116.316767
-65.573088,67,116.410154
-11.586473,47,116.47553
-71.192977,75,116.579671
-21.821883,21,116.60933
9.22309,40,116.665205
-20.588976,22,116.697815
-73.686512,81,116.811246
-9.975373,32,116.855987
-6.185171,39,116.910243
-5.311626,21,116.93957
-28.938946,41,116.996756
-31.501992,39,117.051119
-685.878276,1000,119.262788
-5.055061,39,119.317696
1.615314,17,119.341621
-20.632652,28,119.380821
6.672472,43,119.440832
-12.16077,15,119.462348
-10.066583,37,119.514261
-21.462508,14,119.53402
-21.138607,20,119.562162
-3.128101,31,119.605678
-79.18592,104,119.7517
-35.284442,66,119.845668
4.244307,22,119.876639
-41.698523,67,119.969877
-18.521824,20,119.997914
-110.877701,141,120.193863
-53.795548,42,120.252643
-28.068168,27,120.290519
-33.97743,73,120.392982
-20.885455,12,120.41014
-78.351965,47,120.475657
-8.482049,15,120.496726
-32.023749,29,120.537322
-17.743548,50,120.607628
-18.310072,40,120.663553
-99.603792,109,120.815679
-6.56029,16,120.838224
-61.159836,80,120.949909
-14.748211,13,120.968233
-12.417581,9,120.980959
-31.79874,53,121.860667
-5.135282,15,121.881805
-20.290262,27,121.919811
-22.473732,42,121.978371
-105.008501,137,122.169325
-126.660291,80,122.281624
-11.244035,50,122.351391
-23.612936,29,122.391998
-90.968865,105,122.538528
-22.427671,24,122.572333
-18.019837,36,122.622852
1.914785,63,122.71209
-9.62767,47,122.77802
-48.723697,39,122.832944
-28.970706,31,122.876592
-16.672543,34,122.92405
-33.460161,53,122.998089
-11.087967,35,123.047122
-19.435663,75,123.15218
-53.2774,53,123.226175
-51.247607,85,123.345033
-47.461252,43,123.405785
-64.765797,67,123.500016
-685.233665,1000,125.75216
-54.336119,90,125.878987
1.314752,27,125.916702
-140.87559,172,126.156612
-43.08728,49,126.225067
-71.791164,92,126.35414
-93.325248,148,126.561115
-32.640313,60,126.645088
-33.162457,59,126.728207
-97.75091,105,126.875751
-23.056491,23,126.907872
-18.077133,24,126.941534
21.384353,42,127.000167
-68.840977,64,127.090191
-6.293137,21,127.119765
-35.968722,58,127.200421
-636.906656,944,129.338243
-26.56502,29,129.378882
-0.737299,62,129.467613
-30.386552,36,129.518045
-25.69041,28,129.557273
-3.550009,14,129.576971
-62.50558,49,129.645617
-18.848017,12,129.662545
-26.016272,65,129.753726
-15.883772,29,129.794447
-107.727465,189,130.057946
-87.880826,140,130.253145
-685.617183,1000,131.662292
-91.721239,44,131.72451
-32.106541,35,131.773394
-8.036767,59,131.857841
-21.986952,41,131.915075
-24.984415,69,132.011205
11.292405,67,132.91046
-36.68252,38,132.964188
-5.497195,12,132.981185
-18.138868,10,132.995331
-291.261062,424,133.59246
-7.237743,23,133.624725
-52.045278,73,133.726824
-34.059142,33,133.773304
-34.64256,22,133.804179
-13.726222,17,133.828555
-1.707444,21,133.85789
16.35878,74,133.96117
-15.102198,19,133.987815
-61.099442,50,134.057763
-37.523754,37,134.109921
-471.509586,678,135.063173
-12.905784,26,135.099794
-25.813969,43,135.159738
-84.792436,126,135.335342
-53.856464,69,135.432135
-73.53208,45,135.495112
-128.294792,111,135.651722
-45.780046,124,136.65437
-14.147081,37,136.706972
-36.53034,41,136.764045
-25.548991,131,136.947938
-16.492929,84,137.064995
-84.429824,74,137.169694
-45.394251,84,137.287112
-28.140753,116,137.448819
-43.464877,111,137.604094
-4.443214,45,137.667366
-70.864268,89,137.791982
-14.81017,25,137.827725
-39.357357,52,137.900741
-561.410247,823,139.060693
-38.527285,29,139.101421
-101.924937,113,139.259343
-7.437598,18,139.284638
5.809382,15,139.305942
-55.74624,58,139.386744
-20.326438,14,139.40658
-4.648386,37,139.458379
3.267921,24,139.492002
-63.828419,123,140.472018
-21.892738,34,140.519818
-33.790579,120,140.687909
-35.257051,127,140.865999
14.818199,39,140.920718
21.142626,39,140.975233
-104.74658,102,141.117331
-85.720439,103,141.261551
10.574309,30,141.303922
4.84329,36,141.354272
-30.573805,40,141.410432
-80.051851,59,141.492821
-4.592472,13,141.511197
-29.696401,40,141.567209
-53.044615,99,141.705745
-32.474859,55,141.782582
-26.615655,34,141.830045
0.550341,41,141.887907
-25.921476,13,141.906237
-40.429459,36,141.956447
-19.86958,31,141.999866
-5.553779,16,142.022297
-15.938136,21,142.051808
11.614003,49,142.120499
-34.965195,41,142.177695
-7.4208,34,142.225565
-30.966225,25,142.260606
1.904089,14,142.28017
-10.240968,19,142.307027
-129.734407,121,142.475646
-98.359965,96,142.609657
-126.467882,177,142.857135
-13.187773,46,142.921687
-36.701878,85,143.039862
-42.50401,53,143.113999
-12.699422,29,143.154583
-21.891852,29,144.025923
-17.954587,24,144.059833
-11.019806,16,144.082465
-14.729474,23,144.11489
5.468101,44,144.176344
-101.769746,99,144.315466
-36.657397,35,144.364441
-5.950521,13,144.382789
-25.268304,192,144.650687
-9.373216,16,144.673174
-48.387005,71,144.772269
-27.641434,26,144.808919
-53.658834,65,144.900491
-97.156071,174,145.143188
3.497479,21,145.17276
-45.390365,64,145.26262
-35.838274,17,145.286574
-36.166086,39,145.34161
6.418921,50,145.412091
-18.504442,218,145.716707
-44.883886,85,145.835147
3.301872,26,145.872092
-17.851895,30,145.914159
-14.256809,35,145.962904
-11.016299,18,145.988226
-16.952319,14,146.007825
-52.928113,33,146.05408
-54.21941,60,146.138004
-21.64992,33,146.183876
-13.291237,14,146.203596
-10.204287,16,146.22612
-17.253709,29,146.26698
-16.502685,29,146.307795
-75.369645,71,146.406962
-23.439814,52,146.478979
4.197082,15,146.500186
-25.414053,32,146.544918
-57.337437,66,146.636738
-7.347816,30,146.678869
0.422299,20,146.707651
-11.540964,30,146.7495
-47.880973,113,147.717208
-8.762017,34,147.764787
-40.622799,88,147.888346
-12.673392,71,147.98705
-16.122451,22,148.017781
-42.480259,41,148.074864
-101.274683,185,148.333212
-6.34989,23,148.365522
-37.279817,24,148.399989
-14.093656,34,148.448545
-19.357119,13,148.466878
-13.513577,12,148.483704
-76.51646,110,148.636904
-61.577364,77,148.744223
-70.506696,100,148.884056
-127.463703,110,149.037769
-22.295464,35,149.086753
-635.12439,1000,150.495377
-37.066767,28,150.534684
-166.90503,130,151.523445
-25.411676,66,151.615388
-19.900058,56,151.694324
-5.776815,45,151.757318
-39.962793,74,151.861183
-7.343482,24,151.894872
-44.787747,159,152.116976
-1.114984,24,152.150818
-28.007362,38,152.20394
-91.19984,58,152.28496
-27.048561,38,152.338371
-16.765218,16,152.360893
-27.056351,53,152.435074
-742.54149,1000,153.84849
-6.774834,16,153.871429
-30.614408,67,153.964887
-20.428758,15,153.986067
9.843309,43,154.045981
-21.894739,31,154.08921
-10.150454,19,154.116049
-11.827542,44,154.177451
-85.316008,116,155.163477
-14.166924,30,155.205643
-23.374205,40,155.261795
-34.738792,46,155.326195
-20.09351,69,155.423097
-29.219247,58,155.504118
-46.408999,29,155.544878
-3.602758,13,155.563328
-19.553364,19,155.590096
-46.314986,59,155.672878
-680.453491,920,156.967551
-9.014068,25,157.002489
-15.173406,72,157.102713
1.638564,19,157.130183
-60.049842,122,157.30135
-8.105809,35,157.352225
-137.285984,154,157.567649
-11.005414,17,157.591534
-120.957523,131,157.775372
-13.724988,20,157.803419
8.347412,34,157.851057
-20.235307,26,157.888052
-9.439284,16,157.910535
-59.044212,49,158.803475
-655.794889,1000,160.213213
-14.109631,16,160.23594
1.156273,23,160.268232
-20.894764,36,160.318277
-10.597703,57,160.397926
-27.187688,22,160.428895
-25.659098,89,160.553143
-5.554258,41,160.610157
-6.314829,47,160.676219
-16.433789,22,160.706895
-13.656486,66,160.798722
-16.209964,57,160.878721
-11.806215,12,160.895732
-24.674362,89,161.020025
-10.657391,99,161.158875
-25.851382,19,161.185425
-43.604798,50,161.255256
-22.350971,35,161.304388
-127.924777,154,161.519271
-5.759309,28,161.558743
-24.289074,67,162.473015
-14.553699,44,162.535074
-3.586486,19,162.561922
-115.431611,102,162.705171
10.329544,40,162.761328
-54.388472,40,162.817176
-24.178138,33,162.863245
-3.807448,33,162.909981
-61.221892,49,162.978554
-20.764152,13,162.996909
-80.20022,116,163.159116
-45.254209,50,163.228779
-41.833626,39,163.283254
-44.309903,38,163.33643
-11.88162,29,163.377173
16.085694,23,163.410053
7.828036,18,163.435898
-9.037997,35,163.484797
-38.47159,68,163.580104
-15.408881,13,163.598317
-21.168428,46,163.663086
-23.438622,58,163.743908
-42.387141,57,163.823907
-13.89626,15,163.844918
7.466841,15,163.866135
-53.558438,51,163.937682
-31.668423,42,163.996151
-14.199601,13,164.014406
-30.073993,38,164.067493
-80.218402,98,164.204162
-10.055753,12,164.221028
-2.525166,15,164.242172
-21.468122,50,164.312122
-12.461705,63,164.40026
-6.572428,34,164.447714
-10.88511,61,164.532489
-60.568015,90,164.658391
-24.612652,90,164.784053
-27.115224,24,164.817936
-18.386653,16,164.840472
-2.040965,39,164.895878
-11.801052,93,165.025546
10.439327,73,165.127321
6.41516,53,165.201721
-5.142391,14,165.22175
-14.427807,20,165.249807
-7.891552,14,165.269679
-53.115224,53,166.182416
2.74671,60,166.266869
-48.246419,57,166.34657
-11.773454,36,166.396902
-113.705992,219,166.702121
-10.018201,26,166.738637
-21.69393,31,166.781989
-5.345407,16,166.804494
-90.544145,109,166.956949
-36.483184,66,167.048726
-37.303568,41,167.106062
-2.090466,31,167.149627
-22.571061,60,167.2334
-71.578761,62,167.319965
-14.666044,23,167.352343
-32.000595,66,167.444392
-10.036997,42,167.503159
-15.50945,15,167.524273
-19.021275,24,167.558173
-636.155098,1000,168.966913
-56.397381,112,169.929732
-10.714449,24,169.963621
-12.338033,58,170.04472
-6.497678,43,170.104927
-7.552538,21,170.134406
-35.353156,36,170.184912
-9.379512,21,170.214328
-11.873028,26,170.251255
-5.116589,12,170.268281
-18.515059,38,170.321392
-23.983574,20,170.349628
1.014992,20,170.377697
-65.988876,71,170.477114
-30.785147,69,170.57375
-11.291827,15,170.59483
0.514366,17,170.618865
-50.665187,83,170.734885
-8.887427,11,170.750575
-34.540558,30,170.793005
-12.575194,25,170.82813
-24.725066,71,170.928757
-41.299336,52,171.001951
41.412409,89,171.125726
-30.289887,81,171.238503
2.450308,16,171.261094
-9.568755,14,171.280836
-23.990637,70,171.378908
-30.855875,105,171.525274
-12.038448,14,171.544983
-22.946214,41,171.602271
-11.231839,33,171.648669
-21.869275,91,171.775926
10.121476,13,171.794272
-53.311397,60,171.878009
-65.954919,75,171.982517
-53.435701,43,172.042691
-25.45824,38,172.095956
-20.018672,17,172.120144
7.093357,66,172.212688
-19.8931,53,172.286708
-31.644848,40,172.343066
-41.237113,56,172.421508
-7.49309,34,172.469146
-11.256541,15,172.490117
5.351306,39,172.545581
-15.194179,19,172.572348
-418.798713,605,174.226709
-40.455246,170,174.463998
-36.595318,40,174.519645
-2.08589,17,174.543426
-18.79263,124,174.715783
-43.882197,92,174.843771
-1.588271,21,174.873222
