#{"t_start": 1769417692.0588822, "env_id": "CustomHopper-source-v0"}
r,l,t
205.912995,101,30.544228
232.686277,127,30.703397
244.58691,126,30.859216
235.907784,106,30.990885
220.342894,101,31.115743
223.244478,104,31.244711
231.517631,106,31.374856
236.698343,112,31.510023
121.39891,63,31.58683
202.981873,104,31.711348
214.987397,105,31.83729
234.523864,118,31.977636
241.268072,124,32.125798
214.007079,105,33.090555
226.600956,108,33.221369
224.573103,99,33.342392
244.45393,122,33.490047
272.299759,141,33.661808
222.390738,96,33.790506
256.378222,124,33.938331
243.428462,110,34.06971
227.61388,108,34.20026
221.400894,115,34.341125
227.545947,128,34.494718
228.040662,101,34.617837
248.79881,114,34.75893
223.077324,108,34.893956
229.258084,107,35.023749
183.384533,100,35.144771
35.033904,29,35.180473
243.800671,115,35.321174
178.333912,91,35.431451
98.007229,54,35.497755
228.955871,105,36.508115
256.745502,131,36.66535
221.705637,105,36.791938
241.370057,110,36.923266
201.000172,101,37.043997
239.723619,111,37.176991
247.45146,125,37.328311
220.917992,97,37.444112
225.875595,105,37.570052
187.295969,90,37.678653
130.310718,69,37.761964
232.863495,117,37.901338
197.842409,101,38.021751
267.332005,125,38.171395
240.252106,123,38.321177
255.201453,120,38.464418
233.667978,105,38.589884
231.384318,112,38.724313
80.573892,45,38.778894
57.452039,34,38.819894
242.082771,123,39.817081
183.079402,92,39.928313
226.675545,120,40.071639
89.567037,50,40.132462
246.316825,120,40.278238
268.790534,122,40.423401
180.948577,83,40.522771
95.251845,53,40.586175
246.252344,117,40.727021
209.374473,91,40.835651
235.901886,116,40.973469
260.204894,125,41.122267
234.934758,115,41.260392
226.368783,108,41.389852
332.901413,153,41.57039
233.946642,115,41.707693
314.213794,133,41.865234
274.84546,114,42.000324
250.129018,119,42.141979
271.909799,144,43.156101
278.294151,131,43.312365
270.159859,117,43.45121
262.860049,126,43.600386
284.581054,131,43.756278
229.535117,106,43.881492
126.866713,72,43.967898
293.866505,142,44.136417
240.801851,110,44.272275
271.497643,141,44.439878
284.345831,126,44.588731
334.992274,133,44.746792
246.933945,116,44.884222
249.218728,119,45.025318
159.971385,85,45.127017
260.665886,127,45.278881
289.680966,128,45.430077
282.197961,121,46.409092
263.059566,125,46.55842
264.245257,130,46.713183
292.086917,132,46.870096
247.598335,111,47.001865
344.358611,160,47.192858
277.48743,130,47.348062
279.765044,126,47.497245
127.116788,74,47.58496
317.320843,125,47.733639
180.652646,88,47.839083
304.392546,127,47.990332
312.352387,151,48.169134
299.039932,120,48.313465
280.487012,127,48.464684
313.116127,142,48.633404
164.625761,93,48.744519
221.805619,98,49.70453
299.237407,130,49.859974
335.503186,135,50.020223
320.267518,142,50.18965
331.851509,146,50.363979
348.625782,166,50.560418
230.545562,99,50.678303
296.899024,127,50.829363
338.005062,133,50.987211
306.231345,128,51.13899
279.094875,123,51.28618
297.690809,132,51.443328
324.435095,156,51.629465
97.668415,59,51.699628
324.180933,152,51.88033
253.093059,120,52.02316
315.074015,139,53.028479
295.414791,140,53.194313
171.606772,83,53.294874
223.459618,108,53.423139
255.054644,109,53.552794
335.951299,139,53.716161
334.73653,138,53.881145
324.974897,136,54.042605
301.572084,139,54.209943
325.920055,135,54.372029
353.078705,148,54.547557
188.905787,98,54.664271
170.819443,93,54.774891
325.363566,149,54.951928
326.977795,133,55.111116
324.49378,137,55.275291
303.7455,131,56.268915
342.840133,137,56.431784
377.463496,159,56.619383
325.987126,139,56.783586
196.927816,93,56.894587
295.881584,133,57.051903
298.265369,128,57.200636
324.045435,132,57.355333
254.936044,127,57.502584
364.78919,143,57.668059
231.56303,113,57.798683
311.942138,127,57.947114
303.314676,130,58.098241
317.034184,143,58.264305
391.571292,155,58.444457
285.539137,117,59.393185
280.031657,134,59.555131
335.934471,135,59.71584
289.566843,120,59.859435
359.312554,141,60.028105
395.036331,162,60.223148
348.196495,141,60.393959
378.169783,163,60.589168
317.660767,137,60.753192
302.619839,124,60.90091
100.19535,60,60.972864
372.467935,162,61.167228
222.391724,100,61.288502
207.859217,100,61.407741
346.701036,145,61.581388
374.411436,157,61.768316
342.126141,139,62.755918
335.162796,134,62.915575
175.750596,86,63.018415
331.938062,131,63.174247
338.433283,135,63.336564
531.517101,199,63.571901
346.511043,143,63.740793
298.00503,131,63.896322
331.839533,144,64.06792
320.119017,138,64.232823
372.682426,150,64.412406
354.223972,144,64.583792
284.499917,132,64.740727
312.226597,120,64.882625
374.260754,148,65.055893
200.075807,93,65.989835
261.891941,123,66.135103
177.280263,87,66.239447
362.40294,138,66.39926
473.634444,171,66.597833
365.277271,142,66.762617
515.5256,201,66.996828
362.984346,143,67.16368
368.02614,145,67.334136
334.529997,140,67.495752
352.825585,154,67.673345
325.149169,139,67.834841
312.802312,131,67.987129
362.331942,138,68.147001
669.865067,249,69.241309
425.681884,164,69.434467
345.591757,142,69.602348
405.742708,162,69.793131
564.714021,198,70.024988
418.598646,156,70.209846
494.515453,184,70.429806
401.010839,154,70.612928
333.727429,126,70.762321
363.562483,147,70.937408
347.113483,145,71.109786
506.724774,187,71.327647
347.678596,141,71.490861
422.974003,162,72.493013
201.727416,101,72.614293
373.324498,137,72.777276
581.737498,211,73.029402
235.065745,101,73.150679
172.033551,87,73.25497
353.873763,131,73.412886
695.41708,263,73.72647
615.532464,214,73.982119
394.290799,151,74.163402
193.940824,95,74.277628
559.356871,203,74.522187
418.464238,149,74.699232
206.845728,95,75.635689
440.356229,154,75.81837
367.785183,153,75.999349
474.649786,174,76.206366
684.86445,282,76.533174
354.384095,142,76.698718
382.120507,163,76.887524
477.190118,183,77.099902
348.514501,139,77.262272
1160.893175,404,77.732582
260.280881,110,77.861095
240.18804,103,77.980572
364.387505,136,78.957946
356.778195,130,79.111183
439.148253,157,79.296707
534.011846,194,79.527522
627.08493,210,79.772499
342.205163,138,79.934956
423.07303,167,80.129025
419.614688,151,80.304573
669.818055,245,80.588713
365.576975,157,80.771674
465.912092,186,80.987108
477.38012,170,81.184366
459.750143,160,82.196886
576.00968,200,82.428701
644.064898,227,82.689662
467.068227,160,82.874626
460.43186,175,83.080089
638.558625,224,83.341565
855.27321,284,83.669848
640.10196,212,83.914098
366.615838,128,84.061975
366.868671,147,84.233123
360.59703,136,84.391938
415.597292,163,85.384047
443.779898,169,85.582516
592.5353,214,85.832462
391.741254,135,85.989824
554.233895,191,86.212279
826.12221,311,86.572174
376.230056,135,86.727636
362.601242,131,86.879493
405.918384,163,87.068501
609.205447,229,87.333614
403.131906,152,87.509896
475.675675,158,88.49622
838.026209,283,88.831213
431.295749,171,89.032629
497.303633,202,89.271757
359.80028,132,89.425398
314.22762,124,89.572172
616.856641,217,89.829224
394.161799,153,90.010962
544.398651,182,90.228421
430.439546,151,90.403088
361.979402,136,90.561052
228.5404,98,90.675181
510.650864,173,91.697044
698.894231,231,91.968112
415.837426,154,92.150064
687.501189,240,92.434334
424.268754,159,92.623445
587.621237,228,92.892028
370.190287,141,93.055438
374.123016,150,93.231309
616.945047,214,93.483248
856.392727,307,93.837901
766.099072,284,94.985811
603.727264,229,95.256849
202.196064,96,95.371471
364.141982,131,95.528496
951.291984,329,95.917301
458.278765,153,96.098543
373.538952,139,96.266471
409.070832,142,96.435534
737.223545,251,96.725693
382.134759,142,96.889385
390.550715,158,97.071655
677.682413,222,98.152414
905.111256,318,98.534789
429.69109,152,98.716943
379.128271,150,98.895319
395.829506,145,99.068394
1368.957905,500,99.665673
258.491351,109,99.795462
569.736081,185,100.014914
1130.50377,366,100.455803
611.460719,213,101.533888
796.167793,261,101.846534
729.985793,246,102.139881
610.556641,209,102.386894
549.316657,178,102.596877
728.269556,269,102.916397
637.95741,218,103.175762
488.321599,207,103.423486
631.873525,208,103.670824
112.693022,64,103.746944
655.853347,223,104.830547
499.058453,185,105.048838
400.135356,138,105.209841
597.255952,204,105.446786
558.491742,195,105.672635
536.462747,177,105.877306
603.344117,213,106.124964
442.418853,162,106.314707
281.757852,113,106.445734
504.284978,173,106.644921
248.3923,112,106.774734
398.719616,142,106.938347
411.115058,145,107.923146
424.132568,154,108.104889
771.741582,259,108.412745
257.314575,113,108.544363
230.459181,97,108.657085
424.75091,147,108.827054
553.520771,182,109.036922
637.950413,213,109.284195
691.828428,223,109.542317
516.794773,206,109.779564
607.62818,206,110.017556
697.811679,233,111.111857
546.058856,172,111.314809
346.515651,135,111.474431
1116.57666,375,111.917789
698.00607,230,112.188349
672.061351,233,112.464239
885.520663,297,112.814715
635.71335,215,113.068614
478.025171,174,113.274909
619.37643,193,114.30547
561.780487,219,114.565291
695.171473,237,114.845281
678.894828,220,115.116956
435.916792,156,115.299328
271.332106,125,115.445555
448.321067,153,115.623627
783.180466,253,115.917444
616.171737,209,116.160588
403.226248,144,116.329341
647.355288,213,116.577107
391.325246,138,117.542018
385.364842,141,117.704998
648.076763,201,117.937146
507.168261,175,118.140043
688.105961,235,118.41329
609.962776,196,118.640833
608.585066,208,118.881649
620.585383,213,119.12896
390.271717,139,119.289671
786.488105,269,119.601245
593.70626,199,119.83205
691.980344,222,120.90203
615.629248,193,121.132826
673.127915,218,121.394459
888.091427,276,121.725554
424.259075,152,121.907579
355.307224,132,122.065995
733.04001,250,122.366623
614.407386,200,122.607136
568.589125,195,122.840485
578.044718,205,123.086527
599.626485,197,124.1433
623.752052,209,124.394167
829.751385,278,124.727697
650.251581,205,124.972664
804.995983,256,125.27958
642.731216,205,125.525102
921.834884,297,125.880104
795.551312,277,126.211275
817.255699,273,127.359537
1243.815988,428,127.86834
491.67519,174,128.076296
1360.790065,466,128.635237
539.878437,229,128.910414
756.39865,247,129.206883
709.99697,220,129.469657
586.265898,183,130.497958
673.290605,230,130.769629
1351.123921,500,131.358012
783.073184,258,131.663464
904.320531,286,132.000717
552.43271,194,132.232194
911.120081,305,132.593468
1121.289986,371,133.846185
618.604563,202,134.082109
637.200229,223,134.342615
686.813367,235,134.616505
796.433567,255,134.913206
880.752038,287,135.246568
293.102562,119,135.385914
752.909736,249,135.675453
529.414623,189,135.894195
226.208295,109,136.021432
672.24431,229,137.089466
710.79495,247,137.375845
818.581355,277,137.697154
817.735199,268,138.007724
650.159028,224,138.272149
584.743803,191,138.495157
805.956036,258,138.794409
612.121621,194,139.019628
591.082367,208,140.063084
834.410214,268,140.375047
870.048002,283,140.708264
718.798861,236,140.983714
798.003756,253,141.277546
601.391192,210,141.520457
611.257972,205,141.759563
655.499937,217,142.010817
741.54377,237,142.284814
780.411469,248,143.390908
866.034161,276,143.721951
776.165264,257,144.029274
619.360416,211,144.281467
434.373924,165,144.479779
841.61823,260,144.790104
639.686377,206,145.035794
606.562106,213,145.291684
1198.837073,409,146.591811
764.736665,252,146.889579
813.247997,258,147.193748
1086.74872,336,147.594385
1312.649802,410,148.083478
633.963789,205,148.328415
556.369777,196,148.564353
1030.885382,336,149.77077
604.525926,192,149.996708
632.819509,200,150.230318
1145.533058,377,150.667965
291.318046,135,150.825164
719.699835,239,151.102828
956.869534,306,151.458724
658.95277,212,151.704391
580.096321,195,151.935416
790.556426,253,153.044928
747.45652,263,153.35487
892.809009,302,153.711084
783.287132,256,154.014403
990.651348,338,154.409792
780.542159,247,154.699862
656.079591,219,154.956975
1316.717854,445,156.301292
714.644529,223,156.569711
647.004505,216,156.827757
776.366733,246,157.12097
599.595244,193,157.351444
658.140048,213,157.605854
751.815545,240,157.892518
854.3549,281,158.228101
1026.430938,322,158.616268
607.206363,194,159.670429
952.591887,303,160.031769
648.884181,204,160.276552
698.029567,222,160.541373
912.509561,299,160.899901
677.820103,214,161.155786
791.284023,260,161.466605
672.953145,216,161.724453
871.866068,273,162.869922
758.151184,229,163.143314
520.003629,175,163.354712
951.066398,304,163.717327
1067.144841,332,164.114499
791.868115,250,164.414258
816.190942,253,164.718018
632.861213,199,164.95475
617.370637,199,166.015608
841.798342,254,166.318835
743.641132,252,166.612617
434.60043,148,166.785398
871.14512,290,167.12206
887.186878,287,167.456208
1242.174729,403,167.923815
798.123862,249,168.212519
797.434276,258,169.318133
757.921724,268,169.636334
920.271243,292,169.980718
814.263438,263,170.288296
889.144799,285,170.620018
644.883555,211,170.863464
725.618793,248,171.150393
798.840993,246,171.439644
785.368649,257,172.548865
781.165646,253,172.848016
655.740807,215,173.101534
618.831828,189,173.325868
815.837805,250,173.623368
831.817345,267,173.942555
609.667822,204,174.18529
773.922787,256,174.489971
987.873743,315,175.788854
828.613556,261,176.101336
855.221023,261,176.413487
1327.757346,434,176.932106
1003.668826,340,177.33741
854.740032,253,177.638817
1451.129146,500,179.053139
853.594951,265,179.359908
749.16457,238,179.634747
938.011425,300,179.980796
904.751831,290,180.316391
611.511561,197,180.54433
588.31807,188,180.76176
869.105534,261,181.062466
839.686406,256,181.358331
246.086443,99,182.286233
587.858257,220,182.544585
601.431523,198,182.777203
883.095976,274,183.098805
834.011964,256,183.404149
1061.578189,325,183.791013
254.431638,102,183.912649
585.201731,190,184.137324
867.333245,271,184.460006
785.009598,232,185.556862
762.977551,234,185.828351
227.757441,95,185.939027
879.513999,286,186.271217
827.84303,261,186.573336
581.879623,186,186.788838
505.128347,171,186.986306
665.017376,207,187.225577
814.166406,246,187.509061
862.688843,270,187.823134
673.744404,204,188.881636
820.864938,249,189.17593
602.94169,189,189.400284
586.674276,189,189.62333
736.749247,228,189.89231
623.746548,188,190.113075
604.732848,190,190.337502
621.095086,196,190.565126
981.60957,301,190.914523
659.659077,195,191.958775
695.639837,213,192.211265
527.124551,172,192.416879
700.862826,225,192.685315
698.710173,211,192.936001
997.134258,320,193.31754
659.336583,205,193.560934
631.658994,198,193.795552
566.340145,172,193.999075
595.235506,194,194.22965
1249.838193,500,195.653261
1291.724493,420,196.155519
542.350302,175,196.365471
737.511353,247,196.659575
967.531083,293,197.009838
1547.067812,495,198.422014
735.393033,231,198.69873
693.017645,216,198.956429
1150.00309,372,199.401417
733.652083,227,199.672106
1283.455103,500,200.274066
694.836433,219,200.536524
856.14865,267,201.694769
625.634573,196,201.930883
826.601593,257,202.237782
703.486857,224,202.505238
747.338079,233,202.782898
965.671258,299,203.140432
1107.613497,350,203.559616
592.043002,185,203.778667
736.801778,223,204.045774
1361.061686,500,205.451242
680.355803,212,205.700767
1029.671646,312,206.068812
786.479064,245,206.359542
1252.904338,406,206.842264
379.268485,129,206.995282
612.98676,189,207.218387
1430.015963,500,208.626132
990.708686,302,208.985921
869.107226,251,209.285064
600.257497,191,209.513433
1247.496374,385,209.972894
1481.088266,500,210.572641
808.170864,240,211.676939
1104.495035,331,212.071158
1255.169658,500,212.665416
873.598833,294,213.011904
1224.639715,500,213.596423
1006.079844,308,214.75341
552.14866,165,214.944474
1358.966715,500,215.524547
1531.826828,500,216.103609
489.324042,217,216.356257
760.813815,229,216.623664
1274.635363,500,218.011823
900.540102,288,218.345342
1199.352125,500,218.924536
704.056247,219,219.178014
719.668025,224,219.436779
1084.497529,360,219.852473
605.833357,181,220.063685
812.195914,251,221.163093
1395.529683,500,221.742869
1250.018023,500,222.322401
1438.494847,482,222.881788
613.731539,198,223.109835
502.914136,157,223.292817
797.105181,250,224.404226
1386.134006,500,224.993225
1319.16134,500,225.579195
704.704063,224,225.841161
1283.281027,500,226.425821
1221.839668,500,227.822567
671.968,201,228.060285
585.15924,185,228.278489
850.66026,263,228.58472
731.625123,226,228.846189
588.375184,179,229.053408
1226.64152,410,229.528132
1279.743805,500,230.910872
154.130242,75,230.999023
1348.391397,487,231.570284
831.708558,254,231.871744
1615.492657,500,232.465501
592.179668,178,232.675127
304.259029,134,232.834155
1176.838814,366,234.091791
751.908316,241,234.375609
325.717675,132,234.531234
740.808004,229,234.799992
1158.634398,366,235.234883
721.092468,241,235.515679
1477.250706,500,236.098609
584.982185,188,237.125395
896.427904,273,237.444215
1463.193335,457,237.972284
887.573198,264,238.277835
704.635855,224,238.537079
618.985283,186,238.751676
610.100525,188,238.968182
723.225684,229,239.234438
679.293105,200,240.276608
1188.937661,389,240.735138
714.293429,227,241.002026
967.495475,296,241.353623
664.959577,216,241.609497
838.21381,262,241.920337
780.604386,250,242.220021
693.196409,212,242.471293
986.49288,321,243.672476
800.594566,242,243.957207
1311.005887,428,244.466872
1255.676132,397,244.940173
621.71384,195,245.173078
797.30752,246,245.467333
1486.249327,465,246.846961
550.486892,169,247.046555
683.695248,216,247.302802
1038.628767,336,247.699532
1274.077344,408,248.183589
1355.132108,475,248.749589
640.356033,198,248.985058
919.908939,282,250.12448
656.654162,202,250.358081
892.737606,269,250.669633
983.759426,310,251.028606
1011.122154,314,251.396876
725.363277,217,251.650787
872.840173,268,251.964902
851.291579,251,252.258071
1172.788794,350,253.474418
865.642677,265,253.787109
715.734983,221,254.047691
616.118613,195,254.275883
843.121546,260,254.57721
145.442286,74,254.663274
732.417277,225,254.923682
1364.915784,467,255.463792
1280.079476,420,256.752584
1307.389348,402,257.218248
696.084012,216,257.467517
387.534642,139,257.627854
753.041271,245,257.911123
560.510817,184,258.123491
754.197727,239,258.401345
617.84153,179,258.608092
779.762213,238,259.682106
750.891917,230,259.947388
748.217132,228,260.211697
824.384694,241,260.489869
