#{"t_start": 1769420126.7046213, "env_id": "CustomHopper-source-v0"}
r,l,t
85.510979,49,24.528637
250.738505,125,24.677186
227.479871,102,24.796951
193.434654,91,24.903604
206.525004,96,25.017166
114.254733,69,25.098308
209.535109,94,25.208615
208.432778,100,26.146624
127.615916,64,26.223627
214.731998,99,26.343086
202.554862,88,26.449655
205.633612,90,26.559182
172.19012,80,26.65278
102.291831,58,26.720669
241.577494,115,26.855799
169.232962,79,26.948009
215.456274,97,27.061971
154.927942,78,27.153133
205.120465,101,27.271012
185.127147,86,27.372597
215.364323,104,27.494838
95.142086,53,27.557379
209.984646,93,27.667103
199.266121,88,27.77041
253.313088,107,27.895448
261.362604,140,28.06051
236.437193,105,28.182084
235.397503,102,28.300742
160.838698,77,28.391426
69.310199,39,28.437488
141.472215,77,29.347825
238.653128,102,29.470781
232.72016,129,29.62509
222.992916,97,29.742496
256.252116,111,29.876729
198.033624,87,29.981185
27.352536,23,30.00915
145.519558,75,30.099216
263.567324,117,30.239869
225.41573,107,30.367432
205.480219,91,30.476626
204.74109,93,30.587594
241.93155,101,30.706678
254.433786,109,30.833429
215.695734,92,30.940991
219.846554,111,31.069163
213.311751,99,31.183704
173.308233,91,31.289751
207.474742,95,31.400445
135.397306,73,31.485865
111.404521,60,31.555472
196.421752,92,31.662709
196.599311,90,32.58903
181.883225,90,32.693472
220.593142,95,32.804361
256.0303,125,32.952543
213.942146,99,33.067599
257.290373,120,33.209314
295.461861,119,33.349122
213.964226,92,33.457125
203.314078,98,33.572818
201.540221,90,33.679397
204.667907,93,33.789598
241.538317,111,33.922172
217.414267,94,34.03238
270.090845,121,34.174407
202.680477,90,34.279283
216.697267,104,34.401042
252.8187,109,34.530084
205.544845,88,34.633512
228.280264,103,34.755978
214.042988,92,34.865923
297.118106,119,35.812067
237.017212,104,35.934473
250.225324,106,36.058257
258.115416,119,36.198128
302.135041,123,36.34179
187.417356,85,36.440992
216.323763,94,36.552032
214.430828,98,36.666478
297.010836,121,36.808549
266.416613,122,36.952605
221.211663,100,37.069612
209.781325,90,37.175569
209.237235,98,37.290058
216.940616,101,37.408254
263.98545,109,37.536913
203.351689,97,37.649941
92.163288,52,37.711175
240.869666,107,37.835809
191.63915,90,37.940071
211.696799,96,38.071728
134.75313,72,38.156489
47.286208,30,38.191965
319.969003,132,39.15765
122.619459,66,39.2367
202.53219,100,39.357517
237.074976,107,39.487997
233.890125,101,39.610531
301.429839,126,39.764059
108.507847,60,39.836847
228.943186,101,39.958901
116.998418,65,40.03489
195.057045,87,40.139255
123.59868,63,40.216132
248.803529,108,40.346792
184.389101,89,40.454147
253.283576,105,40.581117
329.281204,141,40.75236
160.191977,91,40.859792
267.453614,124,41.008626
297.524046,114,41.146972
211.954349,101,41.268475
281.774288,118,41.411229
111.544543,59,42.299677
262.610604,110,42.431866
183.581968,89,42.538964
294.3376,134,42.701452
217.700665,97,42.818181
244.377718,110,42.947492
323.214416,126,43.096518
210.847423,92,43.203
169.205782,92,43.311179
272.08333,123,43.458471
311.686382,139,43.625993
237.638141,113,43.764769
231.253542,102,43.887598
312.414023,126,44.040072
306.879949,127,44.192133
261.441452,119,44.33519
211.19311,100,44.453102
227.322341,106,44.581197
190.609703,96,44.693824
338.654274,147,45.685875
304.137036,129,45.842561
232.457204,107,45.972562
314.004539,129,46.128512
308.570701,131,46.285785
230.395395,110,46.419366
310.854754,127,46.572574
327.417406,138,46.739235
306.913619,128,46.893521
335.586392,145,47.060927
308.268475,139,47.222802
277.582828,120,47.366098
333.691037,146,47.535827
116.114263,65,47.611469
329.389195,127,47.762084
278.253314,115,47.897055
242.798497,115,48.853225
239.523538,109,48.984549
272.996528,119,49.128561
231.727843,116,49.268553
246.899308,116,49.405315
251.889891,117,49.543138
330.595744,142,49.707445
193.941236,110,49.837577
293.272496,120,49.977495
314.180726,129,50.128351
363.172613,158,50.311725
308.427862,120,50.450572
191.440974,94,50.559205
329.995494,138,50.723367
242.378827,102,50.842263
297.048674,122,50.98632
307.35593,120,51.125813
380.585489,155,52.124873
352.234648,139,52.28921
375.694261,139,52.453514
297.36509,123,52.597701
143.06531,81,52.69161
320.290755,140,52.857901
333.777134,151,53.033554
314.120838,129,53.184171
287.287856,123,53.326496
154.415392,76,53.414775
354.691183,144,53.587278
319.279264,133,53.742263
187.595169,85,53.842814
331.995868,140,54.008371
384.148767,152,54.187789
140.332209,67,54.26513
331.157777,149,54.439964
217.010698,109,55.381015
303.868636,138,55.542833
315.280078,132,55.696248
272.807703,122,55.840371
325.973051,140,56.007433
321.57943,134,56.16668
279.974493,122,56.311376
349.752661,146,56.48667
323.628707,137,56.649759
295.267339,131,56.805984
358.8758,152,56.988194
311.546508,131,57.144211
330.124493,145,57.318571
333.95609,133,57.477517
298.053712,123,57.620032
248.193114,121,58.583866
322.575619,137,58.747165
341.515456,142,58.915029
350.532594,151,59.092368
325.960295,151,59.268263
316.125997,135,59.424637
327.063085,139,59.586402
300.268859,129,59.736375
286.843271,127,59.885333
343.056799,142,60.052825
324.728426,151,60.227831
351.42965,143,60.394275
301.213297,129,60.543196
216.398407,96,60.65425
334.41265,151,60.831848
356.236975,156,61.824828
322.393299,142,61.992608
333.136919,131,62.147279
291.890422,121,62.289667
344.589186,140,62.456721
227.531145,109,62.58665
492.449349,194,62.816785
301.831394,126,62.983566
256.027324,119,63.132604
85.232343,51,63.193502
324.17093,149,63.372669
265.368438,118,63.512574
254.313326,107,63.636115
86.058454,50,63.694838
321.732717,133,63.849251
326.475577,154,64.02845
309.388566,125,64.981942
317.443636,134,65.139929
294.585085,130,65.291247
315.507093,140,65.453059
317.422184,131,65.606149
305.086604,130,65.757978
309.943467,136,65.917197
298.229947,125,66.062124
296.24456,126,66.208246
312.491016,146,66.377006
314.031426,143,66.544079
391.738546,166,66.739346
433.691384,185,66.954155
442.652727,166,67.146313
359.049129,140,67.308885
305.19761,135,68.290619
527.255395,201,68.528408
317.213877,144,68.697841
333.252117,127,68.845625
344.787598,137,69.005884
301.835415,135,69.163267
369.947523,149,69.33692
339.102885,145,69.507065
280.171299,132,69.659431
347.256241,149,69.833885
333.636865,151,70.013249
185.783327,88,70.115529
347.574464,144,70.282573
362.748659,133,70.437245
347.536197,142,71.421801
312.201406,137,71.5866
118.665585,64,71.663052
399.142841,169,71.86482
325.835,128,72.016129
86.323816,49,72.072493
356.629741,147,72.243502
308.731939,124,72.387358
347.662251,149,72.560711
334.297703,137,72.721111
314.731335,143,72.8884
330.401205,143,73.05467
159.873922,86,73.154456
245.33911,116,73.289544
392.365773,152,73.466336
187.760396,97,73.579741
544.379386,203,74.635319
372.591648,142,74.813881
309.472494,125,74.968297
346.056644,148,75.143295
395.392348,155,75.327218
365.244876,152,75.507585
316.547837,136,75.670825
363.439561,145,75.844225
361.095224,137,76.007965
366.534366,141,76.175585
315.023984,134,76.335348
235.232052,116,76.472677
353.282064,145,76.645625
636.303718,244,76.935256
327.269538,135,77.914474
327.631159,142,78.082458
200.124591,115,78.219412
345.059966,137,78.38057
328.733111,131,78.53343
359.020895,138,78.697226
325.860707,138,78.856569
358.740155,154,79.035396
366.070309,152,79.212057
371.358265,151,79.386169
354.107642,132,79.540422
368.695096,147,79.7127
368.600835,134,79.869281
367.892173,151,80.046433
307.908948,125,80.190836
344.256872,148,81.165192
352.220822,138,81.325809
378.204912,153,81.50442
338.086331,129,81.662495
342.268399,134,81.82327
336.371745,139,81.987473
320.847269,135,82.146654
403.669743,149,82.322046
362.97929,144,82.493245
267.655418,115,82.630215
341.774483,135,82.788997
361.740147,144,82.958704
357.054108,146,83.131053
414.839225,163,83.324069
371.049617,157,84.326509
415.427688,156,84.512701
354.060123,132,84.670902
345.017576,147,84.847092
355.363749,143,85.019118
343.412149,135,85.180909
371.057553,152,85.364092
528.112067,207,85.610394
109.183124,60,85.681882
352.834171,133,85.84077
373.874925,156,86.028537
344.59322,138,86.193646
365.903929,158,86.382491
374.832971,159,86.572579
309.524793,131,86.729886
406.673848,163,87.743515
412.347604,169,87.945981
537.752854,202,88.185735
352.575811,140,88.353483
342.190586,135,88.516019
337.346384,145,88.690715
371.595226,144,88.864345
323.156151,149,89.043365
146.169385,75,89.13273
360.454223,138,89.316845
981.857389,422,89.813539
218.401924,98,89.932187
118.642084,65,90.009685
456.497329,182,91.043215
249.431596,113,91.175333
393.687047,160,91.365049
323.604226,154,91.549432
381.621939,141,91.718254
374.716744,144,91.889653
344.089814,131,92.045277
354.076325,145,92.219481
399.589893,157,92.406352
382.024833,154,92.58997
472.343702,176,92.801325
448.927568,176,93.012449
339.697919,126,93.162111
644.729278,232,94.259678
378.049923,151,94.443033
354.109787,137,94.61374
455.737786,173,94.821641
363.721345,148,95.004425
406.449858,160,95.196409
425.321195,160,95.387017
377.445104,156,95.572202
370.19111,138,95.737594
353.955944,134,95.897626
375.67405,141,96.067288
361.147666,139,96.232832
371.217487,155,96.418707
547.964241,202,97.475792
372.486461,146,97.651924
384.000035,146,97.828223
431.968273,166,98.028458
615.778181,211,98.278891
346.652652,142,98.447086
739.612932,260,98.758147
341.215906,150,98.936817
459.233355,163,99.131978
432.794336,167,99.333147
358.806482,139,99.500306
603.38665,218,99.768332
444.590651,186,100.809237
450.502022,184,101.023144
373.51139,137,101.183702
412.400078,155,101.364415
850.124162,293,101.706431
417.757358,158,101.888793
857.206392,288,102.219699
635.524717,217,102.470173
1137.479548,445,102.98148
395.218703,147,103.968941
517.895492,196,104.200474
574.356846,210,104.450712
574.495249,220,104.708539
377.997323,163,104.899014
604.408847,207,105.137446
592.235396,209,105.378746
444.307238,160,105.561666
727.422776,273,105.877244
763.266226,281,106.198728
375.379583,167,107.204666
378.253845,142,107.373358
735.60291,265,107.687318
623.494927,211,107.938308
868.580083,308,108.303564
377.979705,149,108.482834
593.47925,229,108.754466
612.731215,229,109.024156
756.713886,268,109.339184
555.739491,192,110.382705
628.991102,215,110.639099
924.363156,297,110.982181
343.413479,150,111.15731
391.613126,144,111.32314
619.209889,219,111.57612
539.4124,194,111.80094
552.627993,204,112.037697
375.115934,137,112.196322
594.281873,215,112.444171
466.481317,179,112.654394
765.150379,279,113.806931
311.809206,118,113.958514
554.725839,183,114.182998
488.544709,189,114.412433
571.318486,209,114.655926
413.921129,144,114.823984
397.227343,159,115.010638
366.97144,132,115.164726
861.591429,292,115.502882
623.752416,209,115.746683
534.498937,192,116.848696
578.729976,202,117.089822
601.752021,208,117.338309
991.309736,391,117.801374
573.237886,200,118.038273
1065.062908,364,118.468616
1318.56464,500,119.072693
570.10965,204,120.179561
519.029408,191,120.407357
869.798822,287,120.746505
361.262249,153,120.930016
1103.179093,415,121.420173
603.915464,218,121.67755
921.240182,305,122.039445
162.389736,79,122.134481
1007.780641,383,123.40734
515.267623,205,123.64991
434.184303,147,123.825025
1328.15927,500,124.446349
411.928617,153,124.636384
675.535845,229,124.909922
413.683201,147,125.084868
410.074664,156,125.271939
394.943782,208,125.519985
279.624547,127,125.673239
361.665322,153,126.698695
626.766326,213,126.952427
1188.141598,500,127.550967
624.104104,219,127.81239
812.268816,283,128.147285
369.650426,134,128.309137
464.960084,165,128.504302
400.13218,156,128.692512
634.384868,217,128.953708
944.134012,306,130.191478
826.008124,273,130.52609
362.60951,161,130.72246
534.565153,202,130.965468
633.475513,214,131.218895
1114.094466,500,131.814057
357.387505,151,131.994157
938.429491,347,132.407097
933.697676,315,133.621718
187.284516,89,133.729351
460.698078,184,133.949847
258.553346,123,134.096642
646.31503,231,134.372683
1379.092798,500,134.966445
953.849535,332,135.371111
878.915726,301,135.732768
232.132727,103,136.702803
815.645172,273,137.025824
1063.118241,500,137.617327
613.549731,200,137.854776
393.442883,162,138.049301
499.314301,175,138.255411
514.026964,191,138.484341
837.840877,269,138.804058
529.509745,199,139.881328
1156.365014,385,140.337358
383.708883,162,140.543653
1210.141478,378,140.997286
532.868059,186,141.216161
356.920662,152,141.398077
663.37838,219,141.661599
671.74801,228,141.936147
989.010446,352,143.203024
250.445804,129,143.358189
1037.174503,500,143.953005
870.986446,282,144.284719
748.507341,302,144.642046
428.046963,174,144.852044
834.492559,328,145.262137
1040.66985,500,146.737193
1171.204362,500,147.331649
1340.405909,500,147.925928
589.687396,224,148.193538
834.344961,266,148.507914
798.344302,278,148.840909
281.479552,139,149.84513
564.491208,197,150.080074
932.157135,357,150.501912
393.291416,156,150.703293
351.725361,126,150.856332
1014.595917,500,151.458073
374.722438,132,151.615384
1114.711194,500,152.208469
1209.146841,500,153.643635
803.595946,271,153.967648
395.933259,165,154.164433
107.840777,57,154.231775
872.441634,283,154.567235
447.077233,159,154.757262
545.807167,264,155.071677
1142.122094,500,156.559328
1264.462487,500,157.152131
1080.219192,500,157.745286
198.637796,94,157.857922
1176.714497,500,158.447668
1152.01891,436,159.814015
658.155911,231,160.089472
681.616506,242,160.375557
698.469332,239,160.658737
256.765103,121,160.804609
1443.626149,500,161.416114
396.800589,149,161.597701
487.159808,187,161.820899
1055.398287,367,163.074239
1500.997888,487,163.639097
1102.526822,357,164.060683
627.923524,209,164.303486
634.362919,221,164.560703
803.011299,264,164.868921
1270.369882,500,166.305147
512.620684,198,166.544336
431.2665,154,166.732365
800.951506,299,167.088704
1312.818775,500,167.683995
1418.87282,500,168.277025
896.829189,296,168.629826
1385.259051,484,170.051831
1047.452913,354,170.469534
1150.967144,500,171.06199
803.748052,263,171.38058
402.222324,152,171.562921
593.553583,208,171.807973
945.823721,297,173.007055
1050.372314,334,173.403617
945.422114,309,173.77005
1361.669973,500,174.363709
390.785059,158,174.553418
294.990938,136,174.716493
468.615817,173,174.92555
434.355547,170,175.128931
388.273174,154,176.145184
962.641856,300,176.5439
594.409416,213,176.802287
1415.902044,494,177.390984
1144.818878,362,177.822781
239.104747,125,177.972975
904.86317,305,178.334507
1340.078441,500,179.782208
1192.220792,372,180.223279
649.515783,219,180.484113
469.170574,182,180.704047
779.381613,266,181.020968
675.233212,221,181.286507
375.100867,152,181.479963
1364.173164,453,182.838007
661.255504,214,183.086342
1402.318541,500,183.668014
423.26791,156,183.852635
402.259439,142,184.0194
396.214419,163,184.208471
1093.007827,357,184.619893
1178.255064,500,186.014246
1273.475339,500,186.608611
1094.283163,500,187.216274
569.825462,209,187.467504
1147.32455,500,188.067362
496.851681,173,188.273572
1241.753485,443,189.612768
839.431177,294,189.957186
555.53409,192,190.183242
637.602881,222,190.445939
1334.785321,425,190.950616
1022.107826,368,191.3874
1116.679609,340,192.623992
1009.360144,353,193.04497
534.955937,195,193.276565
643.213495,204,193.518914
1586.08803,498,194.109468
367.858048,149,194.287845
1285.916416,500,195.702289
1264.582685,399,196.162136
1013.103615,356,196.573178
1199.760197,500,197.158722
614.337729,219,197.41474
647.803245,208,197.653958
1493.341608,500,199.048323
1206.942968,500,199.638349
532.49236,197,199.871879
1377.310181,500,200.459434
654.618817,227,200.726879
372.77069,151,200.904828
1121.584115,368,202.189849
520.137068,192,202.420542
648.573623,219,202.684931
1234.004667,500,203.263484
1089.370517,344,203.661934
331.39022,133,203.818565
440.600705,154,204.00007
1519.234989,500,205.390563
1534.874641,500,205.976615
505.781552,182,206.191502
1230.169296,419,206.676241
615.113338,212,206.922674
1334.07047,500,207.532995
556.338068,199,208.565117
1284.537855,500,209.144921
434.164786,166,209.338039
868.401632,296,209.680426
1260.238825,500,210.25897
544.596251,193,210.480503
856.637963,267,210.789685
1611.074745,497,212.168049
1445.174386,500,212.751599
376.202492,156,212.932977
538.158202,215,213.181359
1128.164888,500,213.759267
545.196535,202,213.996235
1258.642818,500,215.374632
1062.564593,356,215.784544
561.543218,204,216.021593
452.293277,172,216.22161
361.026672,150,216.395087
551.726286,207,216.635725
342.03424,147,216.806312
1247.834208,419,218.11821
1541.402893,468,218.673449
1548.994736,500,219.253383
1346.118748,500,219.832244
691.376805,273,220.148956
797.538727,269,220.46077
1328.75227,500,221.856963
323.118972,132,222.01365
360.595882,146,222.185476
830.987392,274,222.5085
1112.043401,397,222.983019
781.043503,255,223.285574
1524.418907,500,224.692326
952.122737,364,225.124832
559.638387,206,225.370488
717.870118,235,225.647062
1496.350835,500,226.241156
369.213277,154,226.424746
286.267068,130,226.57932
1488.665436,500,227.984504
1207.582426,500,228.583106
685.605112,221,228.846727
561.253626,205,229.094205
332.104365,136,229.257619
1267.773355,500,229.854676
1249.639575,395,231.131009
1382.384684,500,231.718775
1262.623291,402,232.193223
574.59696,214,232.447965
1089.36565,368,232.889439
1163.776681,500,234.310064
1189.924587,430,234.821794
336.810065,143,234.994063
608.562171,223,235.260185
572.525729,199,235.498673
1274.864977,500,236.096568
438.97141,172,236.303385
373.070747,154,236.486655
344.723898,146,236.660339
519.028609,195,237.709239
763.321485,289,238.077657
1251.973118,411,238.567033
1230.620275,442,239.093544
698.040297,234,239.372777
1224.407218,500,239.972602
362.431721,147,240.95888
1203.640455,500,241.547925
1360.600294,500,242.144474
875.413785,280,242.47728
889.273535,295,242.82529
326.017182,138,242.991677
1225.021843,500,244.414581
1432.023742,500,245.003427
1173.032882,500,245.582543
266.090269,131,245.734709
210.007528,121,245.875064
1301.908387,500,246.453106
839.100792,273,247.564086
1387.306632,470,248.108925
870.789618,288,248.44893
1195.410972,500,249.041925
1141.041146,500,249.624683
1338.553228,444,250.938669
1319.897064,500,251.515011
1423.557261,500,252.105829
640.024983,228,252.374232
830.463566,281,252.704441
1210.806697,429,254.04587
597.684087,216,254.29615
1387.867857,500,254.883476
627.149506,222,255.144092
508.49975,182,255.35459
365.596736,148,255.525511
662.90072,233,255.793998
823.304124,304,256.949491
1387.917535,449,257.474533
1020.926455,364,257.904301
822.055638,294,258.249114
370.831854,150,258.426384
650.355049,229,258.702682
1076.934145,345,259.107378
1378.75913,500,260.496253
961.540173,316,260.871553
587.303469,216,261.129408
557.633683,199,261.364165
518.200348,188,261.588737
680.64956,229,261.879678
1454.262756,500,262.476674
551.940643,194,263.527045
398.483264,153,263.711823
866.958071,281,264.042474
381.47641,153,264.221913
1339.141092,500,264.805654
1280.365968,500,265.387049
512.182403,176,265.590928
529.873225,204,266.633124
397.783377,152,266.810905
1363.478873,500,267.387594
