#{"t_start": 1769422581.9753437, "env_id": "CustomHopper-source-v0"}
r,l,t
215.053469,96,20.100952
225.540348,109,20.230938
230.509406,102,20.352406
119.373503,64,20.429688
208.833952,92,20.539291
130.312204,66,20.618263
223.059432,115,20.755371
195.577952,91,20.864618
204.929112,101,20.984334
62.94324,37,21.028688
216.113461,97,21.144846
202.657876,87,21.248847
113.673206,67,21.329607
178.608531,87,21.433242
56.098779,32,21.471437
231.38789,99,21.589282
134.751644,68,21.670815
74.059074,43,21.722522
124.263453,64,21.799166
125.247051,62,21.872821
76.625678,43,21.924016
160.352198,76,22.014679
211.184973,93,22.125583
207.258472,89,23.060235
213.227132,109,23.186743
218.990501,94,23.297312
240.02326,108,23.423223
248.860214,110,23.549906
135.482545,68,23.629938
155.35227,75,23.717543
73.704745,45,23.769858
206.446518,93,23.878192
235.564094,102,23.995764
233.965811,102,24.114639
204.36054,93,24.222546
247.443881,103,24.342916
106.789593,58,24.410589
250.611267,119,24.549086
221.267939,105,24.671536
246.467031,111,24.800719
229.231478,108,24.92564
175.439419,102,25.043741
141.286252,72,25.127466
110.236329,63,25.20138
302.577261,161,26.229555
246.649389,128,26.386644
219.338704,97,26.502231
231.117142,100,26.621187
17.497149,15,26.639179
111.328568,59,26.708531
249.17853,109,26.837342
127.64479,66,26.916186
222.006513,110,27.045091
213.713936,94,27.156501
130.536818,68,27.236907
223.735469,109,27.37688
213.418843,96,27.501198
205.32297,93,27.611541
240.809179,114,27.746392
154.700603,77,27.837083
214.978496,91,27.943318
263.927519,115,28.076705
202.276697,92,28.182735
226.94106,98,28.296749
291.91391,121,28.436229
218.248182,93,28.544317
217.693425,95,29.47608
265.833548,112,29.607358
218.28177,102,29.726349
303.497843,142,29.89122
90.97167,53,29.952783
275.331663,113,30.083365
291.677478,126,30.229296
228.722722,99,30.345142
241.479198,109,30.472474
254.994851,129,30.622764
246.719186,113,30.754645
96.550838,52,30.81564
235.607276,102,30.936049
219.623564,95,31.049467
231.335193,107,31.176916
229.216168,115,31.31307
240.849132,101,31.431844
295.602102,133,31.588488
139.083553,73,31.674526
214.581441,97,31.789297
234.152235,109,32.741258
227.760409,110,32.87032
272.757416,124,33.0153
270.219844,126,33.161542
219.233777,107,33.285634
281.015221,139,33.447349
293.964681,142,33.611919
264.043438,114,33.743734
245.539245,108,33.869165
238.721208,121,34.008661
244.371504,117,34.145287
254.08124,118,34.282169
251.137431,118,34.419711
229.437656,104,34.540948
264.960445,114,34.674204
224.522394,100,34.79051
252.538716,118,34.931914
232.432782,115,35.081659
219.807849,95,36.026947
311.441923,143,36.196054
304.398201,139,36.361989
165.147181,92,36.470474
251.074055,131,36.625576
299.795215,141,36.791517
244.45066,124,36.938219
210.474776,97,37.052742
251.838482,136,37.212642
276.064863,134,37.371435
96.470734,53,37.433575
296.411126,124,37.580181
279.047762,132,37.7372
308.530689,127,37.886565
164.764273,81,37.982409
243.45214,121,38.126445
169.238971,86,38.227293
258.545752,126,39.227029
262.592835,131,39.383909
274.429113,144,39.553457
319.396056,132,39.708838
299.575317,130,39.862033
273.119997,126,40.011901
231.359601,103,40.133879
317.603397,144,40.30577
257.372197,112,40.438999
233.140049,105,40.562775
304.663547,129,40.715854
296.896497,145,40.886468
113.115724,61,40.957881
228.26918,104,41.082163
296.347026,117,41.220095
311.817512,130,41.374127
232.730511,108,41.50228
267.648342,127,42.478019
373.397087,170,42.674916
313.160312,141,42.839492
293.471756,130,42.989817
305.538517,135,43.147474
299.251865,132,43.300913
265.045584,124,43.445525
265.213096,120,43.58446
287.519704,150,43.758738
329.179949,138,43.918004
308.659067,134,44.073474
303.056855,135,44.230915
349.722691,167,44.424796
194.835876,106,44.546896
322.540223,126,44.693341
371.329377,174,45.718975
251.301778,120,45.859955
260.154587,123,46.003512
315.557283,144,46.17037
299.877855,128,46.322716
306.950503,137,46.481547
321.733964,148,46.655428
339.54022,139,46.815591
341.079117,163,47.0048
317.898266,133,47.158886
293.979185,120,47.297089
352.044476,164,47.487339
273.731992,124,47.631021
331.873439,145,47.799258
300.857017,127,47.946728
340.3975,165,48.96488
382.429653,172,49.164732
319.123643,140,49.327116
311.916879,137,49.487127
328.233151,140,49.648018
255.747234,119,49.786079
320.737319,143,49.952034
301.037554,148,50.123529
268.720117,134,50.279566
335.499271,153,50.456811
361.526156,154,50.635728
334.731487,141,50.798657
362.758598,157,50.980104
313.056825,141,51.143949
306.622477,131,52.118445
248.069186,114,52.250485
365.096974,165,52.44081
246.267703,122,52.583219
364.183898,157,52.766261
390.032666,167,52.963003
183.080808,95,53.075511
271.865111,132,53.232346
341.311036,149,53.409455
301.35097,127,53.558882
414.173687,185,53.777097
283.174074,133,53.933334
248.862002,113,54.066743
426.959451,187,54.288505
234.628407,115,54.425191
313.307549,142,55.415836
316.852088,134,55.572159
353.463434,158,55.756303
328.672414,140,55.920007
319.921344,143,56.086806
441.90611,181,56.295047
332.154735,144,56.46295
329.234212,148,56.634333
392.284635,184,56.84775
507.295655,190,57.067072
332.351582,145,57.235398
345.515078,149,57.40929
316.845438,147,57.579313
341.279407,146,58.578229
326.940835,143,58.74477
371.203574,144,58.912776
322.324517,131,59.06474
295.527656,129,59.213246
442.040838,173,59.411654
352.394575,145,59.578072
376.238712,162,59.764632
330.092804,131,59.915585
283.88469,140,60.078763
330.607297,150,60.25305
340.495339,143,60.420536
332.401662,144,60.587819
309.62228,137,60.748159
321.980457,141,61.736165
333.229516,147,61.907422
329.280903,144,62.078032
325.152546,138,62.240922
313.36872,146,62.413574
317.174605,130,62.566747
342.254834,145,62.739908
250.285005,116,62.875324
389.273845,166,63.069353
318.311816,138,63.233351
345.662451,146,63.423161
318.804081,136,63.580462
324.467729,144,63.748898
320.745902,130,63.898885
279.955326,123,64.040038
385.509589,153,65.041709
545.34637,211,65.285081
266.645839,108,65.410702
319.063206,137,65.570702
511.021805,196,65.797282
383.249783,152,65.974955
363.49526,148,66.145985
306.041947,127,66.292298
476.684166,193,66.514484
302.47653,131,66.666306
379.110967,156,66.846884
543.745226,189,67.065769
218.742149,109,67.19301
369.289461,136,68.175287
391.562865,145,68.342384
339.776472,152,68.518316
391.065082,150,68.693787
261.785872,123,68.835741
485.679089,187,69.052309
384.462885,141,69.215228
204.991012,103,69.335891
413.016304,162,69.52451
119.856875,64,69.598096
330.848163,147,69.769174
230.272654,107,69.891597
346.777287,127,70.038916
538.713035,210,70.286371
258.183265,115,70.421856
556.103986,209,71.517171
484.968458,195,71.748842
424.438463,160,71.939522
339.862816,143,72.110527
512.597944,188,72.333349
511.576298,197,72.565223
499.960009,186,72.783993
543.666603,179,72.994186
595.682327,237,73.27212
348.509357,151,73.451115
326.990074,141,73.616625
327.365101,139,73.778938
390.735447,153,74.808231
313.596968,142,74.975703
591.280224,204,75.214733
337.601942,149,75.393741
450.365675,171,75.596186
355.29971,139,75.760614
152.346016,74,75.848477
242.941753,102,75.968673
409.780235,161,76.159742
163.917095,84,76.259414
386.111792,156,76.445505
340.189734,133,76.60129
369.100141,130,76.754879
524.915377,189,76.977175
377.567576,143,78.00632
331.725817,144,78.177821
224.832634,99,78.301232
371.220803,137,78.463866
500.5828,190,78.688351
350.684134,146,78.861419
381.497649,158,79.04731
481.71303,181,79.261342
377.968725,131,79.416089
495.012179,178,79.625085
311.925265,130,79.778053
350.076496,147,79.950195
589.177948,213,80.199043
517.035924,203,81.280993
514.267365,200,81.51809
384.668374,133,81.677516
570.696513,208,81.922866
198.589759,89,82.029706
351.053216,148,82.20632
346.424677,146,82.380931
182.859482,80,82.475531
329.229974,130,82.628974
559.768637,201,82.867048
162.3943,77,82.958204
400.241142,146,83.130148
337.433076,119,83.270211
352.327261,141,83.437898
418.568141,155,84.449148
638.02923,224,84.708833
437.459517,164,84.899359
402.048981,148,85.07078
559.610083,206,85.309597
463.717825,181,85.517987
354.742123,148,85.69017
354.582483,144,85.857606
350.983535,152,86.033978
421.28261,156,86.2144
320.363259,120,86.35307
374.970815,132,86.505877
579.272894,201,86.738492
582.04259,204,87.817737
555.362898,203,88.071616
702.759081,230,88.336087
264.800612,125,88.481863
537.174759,182,88.691828
576.562512,193,88.91372
833.260005,287,89.244788
649.605107,212,89.489097
383.90937,156,89.67016
418.182924,154,89.847197
457.628244,183,90.906259
480.771572,181,91.121609
317.715292,140,91.28731
322.826841,134,91.447087
330.301728,119,91.586941
498.953678,180,91.799037
445.215377,175,92.006331
327.830146,146,92.179665
327.780764,139,92.346347
317.080151,120,92.487787
374.39402,148,92.663591
457.190204,182,92.87948
550.841542,204,93.120336
598.775599,211,94.214662
351.653399,139,94.379041
574.388483,219,94.637941
586.472511,224,94.902824
353.876612,152,95.084778
611.627624,214,95.33939
348.317516,127,95.489906
787.310829,284,95.822981
336.996947,123,95.969228
433.453258,177,96.17954
400.048417,139,96.343861
366.677534,140,96.508391
417.165234,156,97.518034
388.237648,147,97.688956
783.291653,269,97.999372
579.104109,192,98.222018
580.492191,210,98.473536
373.10081,142,98.643018
464.173507,173,98.850414
676.706788,239,99.132312
487.998329,171,99.33452
154.073584,81,99.430784
660.086676,243,99.720026
680.552111,249,100.853325
617.633544,208,101.099894
435.02171,172,101.305171
757.962795,311,101.671418
582.264854,197,101.907222
789.587637,299,102.259043
492.553185,182,102.476707
486.510312,178,102.689946
384.901092,135,102.850058
404.908702,161,103.04333
543.062054,195,104.162395
554.077412,178,104.373786
875.670776,296,104.725578
381.460556,147,104.900455
536.60684,191,105.126539
575.399044,216,105.383686
612.266083,211,105.632949
994.415728,337,106.032881
596.248537,228,106.303245
379.201045,150,107.336764
731.631359,248,107.630154
356.149745,154,107.814381
570.194301,202,108.053532
451.573489,202,108.291186
592.507582,205,108.538485
562.141787,188,108.763867
837.323879,293,109.111599
468.790981,172,109.314972
679.630469,235,109.592582
616.243647,215,110.701979
606.629829,216,110.957987
635.25291,204,111.197864
704.119098,243,111.483354
633.35416,219,111.740239
606.499786,221,112.021384
1010.875214,338,112.418276
581.525892,218,112.675861
513.657852,200,112.913902
377.01434,153,113.984454
605.534934,224,114.244501
773.009879,272,114.560619
572.626903,201,114.794922
561.652804,200,115.02756
848.917155,309,115.38391
857.398361,295,115.726933
642.533807,232,115.997627
560.772771,193,116.221627
552.778398,178,117.258028
462.713207,164,117.446848
548.070024,179,117.653828
505.862241,189,117.875103
561.73231,188,118.097668
516.287485,194,118.328578
569.03376,210,118.576327
603.783202,215,118.833715
486.311694,176,119.047145
575.536472,193,119.277265
531.120814,197,119.51175
559.776811,197,120.568583
515.241381,194,120.792829
348.632272,123,120.936471
585.174157,219,121.191682
511.882982,203,121.42662
482.922759,173,121.625713
616.720872,242,121.904146
633.524579,230,122.16909
592.825432,200,122.400711
551.971939,203,122.636586
358.523353,148,123.633847
402.982262,163,123.826571
764.250463,265,124.137882
314.915737,128,124.286805
478.974273,192,124.511201
501.073347,192,124.733841
76.00868,47,124.789794
313.154725,138,124.951488
596.913117,217,125.201891
791.4844,269,125.512331
564.456998,209,125.752462
755.199154,258,126.878608
470.11585,196,127.10691
397.320043,162,127.295616
512.37127,193,127.520917
403.745695,151,127.69534
820.068963,278,128.017181
80.380112,48,128.073057
521.716082,187,128.293013
312.25501,142,128.462549
344.877401,130,128.61615
328.690434,117,128.754949
486.829589,180,128.969663
525.982622,194,130.065657
362.026486,154,130.250252
332.14486,150,130.430434
536.94144,192,130.659159
540.284415,181,130.873354
568.872399,185,131.092159
388.616994,138,131.255556
411.606928,142,131.424164
574.804921,207,131.669251
543.15114,199,131.904851
356.87002,150,132.084064
558.290847,193,132.311713
574.257424,198,133.40178
822.986973,269,133.719487
563.213,196,133.952254
411.383141,183,134.17357
38.869651,25,134.222812
711.83118,242,134.512164
599.060203,200,134.749267
164.816361,81,134.845682
482.16718,190,135.071275
147.186428,76,135.162108
549.034152,191,135.390578
266.73486,129,135.544683
445.508428,150,135.7216
689.432102,228,136.805794
655.036723,221,137.066182
490.523198,187,137.286409
681.914778,231,137.557014
379.519886,150,137.734044
317.290269,141,137.902943
549.778724,185,138.120918
374.353672,139,138.284945
557.192544,189,138.507722
479.049214,182,138.723587
750.172205,265,139.871275
569.202327,193,140.099036
589.170744,211,140.348332
295.966497,128,140.50053
480.037432,159,140.687233
614.167288,204,140.927484
331.53351,143,141.098188
335.958796,149,141.273325
611.70445,213,141.519486
466.628976,179,141.726997
469.137808,184,141.940075
507.056948,182,142.151473
853.855543,280,143.307391
376.955146,135,143.467672
154.105866,76,143.558437
582.409178,203,143.798
317.185082,136,143.959496
583.69812,207,144.203274
565.816839,206,144.44976
778.627547,257,144.750517
785.268069,252,145.046066
848.212725,266,145.358437
593.591419,204,146.423549
832.290144,280,146.753033
536.407782,191,146.978794
391.115463,138,147.14089
563.46184,201,147.387796
517.139139,190,147.612216
511.027829,189,147.835904
526.354663,204,148.077025
823.516399,267,148.390815
864.469191,262,148.698622
536.805474,201,149.791126
770.619452,252,150.087348
798.706011,252,150.385559
635.332097,217,150.640812
563.472388,202,150.87764
471.649365,184,151.095961
359.321007,142,151.262887
635.724425,215,151.515245
569.438157,190,151.740969
448.443769,168,151.941487
804.46202,252,153.068326
633.245153,181,153.281653
388.393885,138,153.444536
799.876499,263,153.75322
642.97691,220,154.012755
762.728323,255,154.312772
512.556437,174,154.517098
432.000889,162,154.711491
599.540304,193,154.938869
845.879671,263,156.076669
551.099966,172,156.280242
716.809351,236,156.557943
910.974698,272,156.878186
360.311952,133,157.034654
628.390502,199,157.26901
856.677738,286,157.604847
640.260476,212,157.855174
588.139457,196,158.102551
587.143883,190,158.325696
603.686144,211,159.376474
809.938872,251,159.681376
533.881085,180,159.89946
831.067203,254,160.199028
634.839262,207,160.445239
535.608637,192,160.670568
725.372032,218,160.926078
480.782444,159,161.114792
586.367164,206,161.357997
662.432328,211,161.605503
756.33056,233,162.709533
823.68488,264,163.019873
530.393474,184,163.238395
589.366239,182,163.453302
638.950713,223,163.718213
562.699478,183,163.933722
1021.075031,330,164.323365
481.976525,168,164.522702
458.291808,150,164.700915
1025.528957,332,165.930097
543.157071,172,166.133002
393.569183,157,166.322328
612.790806,210,166.568667
404.361448,164,166.763594
1062.005484,325,167.143235
1164.767408,369,167.575931
1019.616625,312,167.942435
571.835929,206,168.186507
954.333226,299,169.367263
758.056137,248,169.658454
485.690854,184,169.876726
356.855502,149,170.054669
1023.709167,315,170.425789
1304.913572,426,170.926395
833.805402,238,171.205641
663.302489,205,171.446765
735.02199,229,172.514751
670.958109,242,172.800447
998.355993,321,173.178468
900.165459,266,173.490493
778.757196,247,173.781416
690.964703,201,174.016175
486.487409,180,174.230021
559.639969,195,174.458239
680.63896,222,175.552286
531.827389,191,175.779802
488.65432,179,175.990175
679.976107,212,176.238327
1001.290075,337,176.63296
465.879894,149,176.808531
744.132364,233,177.08277
881.114,283,177.415624
588.467977,175,177.620838
627.824149,213,177.871834
605.695047,192,178.926191
819.021403,291,179.267358
1029.490001,310,179.629634
1488.047436,495,180.210156
1266.766171,396,180.679531
862.634243,287,181.017016
1140.170521,330,182.230201
971.572778,296,182.576059
869.096373,294,182.920801
625.34917,209,183.165799
545.706458,195,183.396513
634.492072,187,183.615546
693.298034,227,183.883445
737.157349,213,184.132831
559.752826,192,184.358758
894.642513,246,185.507652
1389.447692,500,186.095525
1433.193152,500,186.681734
1012.355574,323,187.061669
446.711538,149,187.236352
1462.377728,433,188.571866
734.34477,242,188.854478
735.378707,248,189.145005
784.94898,246,189.428055
923.206645,299,189.771515
565.152308,170,189.969591
581.082805,225,190.234481
913.681897,287,190.572513
826.730334,282,191.706892
682.89467,208,191.950531
246.615499,106,192.074914
1348.725157,410,192.556432
544.359031,188,192.778681
1018.767879,336,193.173389
1375.809557,423,193.670058
446.764127,155,193.854264
301.047747,112,193.986006
1109.934352,337,195.206242
682.806634,207,195.449105
737.301814,259,195.758332
595.361918,188,195.979213
796.337538,225,196.242486
826.297752,257,196.544581
540.177032,179,196.756249
419.954877,166,196.952528
816.283752,260,197.25828
1116.045369,354,198.493418
656.067826,198,198.726392
865.976968,273,199.046605
460.411119,166,199.242535
522.179176,169,199.441887
776.936857,215,199.693775
1178.059352,357,200.110708
560.131139,204,200.351902
1091.068547,342,201.593755
742.99918,246,201.883925
773.106206,233,202.157292
652.957765,200,202.392308
799.490123,248,202.685499
1116.799348,332,203.075251
1535.729152,500,203.662815
585.045359,197,204.697251
344.097926,124,204.84705
445.263055,147,205.020941
663.016757,220,205.280372
1166.654604,351,205.695345
828.554751,271,206.017512
1025.866744,300,206.369338
433.716622,161,206.558106
701.004512,214,206.804157
952.755926,383,208.131092
1083.63172,320,208.507019
724.107609,214,208.756966
1080.040025,327,209.141451
1216.908392,416,209.629499
293.047665,111,209.760172
507.941728,158,209.945674
1088.247649,339,211.22654
623.519472,200,211.465279
847.263517,249,211.759341
676.859848,216,212.014989
518.23253,176,212.22381
687.142425,222,212.485793
1152.905566,332,212.875067
598.673203,185,213.094763
1398.893607,392,213.553744
500.728544,174,214.561511
884.516598,260,214.860127
1084.397058,333,215.244612
760.542458,237,215.517936
662.893174,209,215.757994
646.289116,225,216.017914
444.746479,163,216.20692
570.716574,223,216.465535
957.628756,379,217.705675
1128.6208,350,218.107893
849.403324,250,218.394028
1206.856791,384,218.835622
616.897164,199,219.064375
1122.58393,330,219.444712
917.932075,293,219.781417
554.219338,215,220.833433
707.375495,246,221.11684
595.029163,197,221.344598
950.627929,283,221.668968
1049.614999,313,222.031551
565.126324,217,222.286582
613.465902,238,222.567065
832.641908,251,222.861502
820.331897,244,223.969181
768.960943,230,224.239414
942.832767,302,224.593688
408.32976,165,224.788353
897.069212,275,225.110759
887.029166,262,225.41896
577.032095,199,225.655202
585.726724,205,225.898127
908.485883,288,226.236166
447.815241,160,227.26181
1241.253395,383,227.712874
1136.96043,361,228.13895
631.959598,194,228.371922
596.012224,196,228.603247
941.017605,298,228.952418
629.527938,208,229.196728
827.489229,253,229.495963
917.303115,286,230.657392
1024.131132,338,231.056985
607.877109,198,231.295689
663.205573,216,231.565002
786.658292,242,231.852898
425.968921,145,232.025153
1167.907349,363,232.452632
735.091407,221,232.713106
433.321038,154,233.703607
580.821224,189,233.926861
982.216337,318,234.301085
603.478834,208,234.546954
815.033861,255,234.846987
980.879922,302,235.202331
874.98478,257,235.504617
698.062161,213,235.758207
882.418734,258,236.064078
425.888088,159,237.085797
643.7695,219,237.346748
491.426585,176,237.557257
905.180994,266,237.869124
535.329324,180,238.084103
435.223116,158,238.272509
370.024907,154,238.461931
836.258723,243,238.749569
881.822441,276,239.075146
1083.935785,317,240.268979
630.261799,199,240.532297
897.655561,249,240.827623
748.344787,234,241.104745
1103.469904,306,241.464271
425.407851,156,241.651074
936.54795,279,241.981435
687.351545,219,242.240604
915.086574,277,242.569373
757.380736,238,243.681479
962.831739,280,244.01247
964.503542,278,244.341573
802.296596,238,244.624315
478.768726,166,244.822855
581.196664,189,245.046956
657.754067,205,245.291057
839.623025,233,245.581194
817.745255,244,245.875799
643.083072,194,246.943446
800.41081,248,247.236508
1062.401878,294,247.583467
603.473541,192,247.81068
844.146583,246,248.10139
754.967079,232,248.374972
843.336458,250,248.671103
916.419359,274,248.995552
1338.728524,392,250.285676
765.016073,227,250.567799
930.108951,265,250.887715
929.591448,268,251.207362
411.403932,155,251.391629
575.726763,194,251.619746
866.097432,238,251.900316
